population	name	born	body
holistic	h0-0	-21	348a1c9fe4bc
holistic	h0-1	-43	ad8bbe82ff4a
holistic	h0-2	-4	ba0407521e90
holistic	h0-3	-7	0746858db16a
holistic	h0-4	-58	b7ac14072be8
holistic	h0-5	-48	a276d6d13fe9
holistic	h0-6	-54	8f763457dbae
holistic	h0-7	-48	af943c89b235
holistic	h0-8	-31	33f892157556
holistic	h0-9	-28	839e24038085
holistic	h0-10	-15	bb4b46d01819
holistic	h0-11	-47	2306a4441ab2
holistic	h0-12	-57	df651ad620d0
holistic	h0-13	-26	a5d58a8e4ba2
holistic	h0-14	-44	5e6ec91d3896
holistic	h0-15	-11	eb4494335f85
holistic	h0-16	-12	84b77b346890
holistic	h0-17	-52	b5d3e7b6f5a5
holistic	h0-18	-1	3ace044fced1
holistic	h0-19	-53	d03c3f8b7cda
holistic	h0-20	-50	514c2abe8cb6
holistic	h0-21	-27	90c3399c5677
holistic	h0-22	-42	e35a418ebcaf
holistic	h0-23	-12	017474f317c4
holistic	h0-24	-30	b47e24f0b413
holistic	h0-25	-7	c90d47d20f55
holistic	h0-26	-5	eaa6b0121bc2
holistic	h0-27	-14	f86e57491c32
holistic	h0-28	-14	52d67e55b390
holistic	h0-29	-42	bd024bbd21e4
holistic	h0-30	-18	8574dc52cbe4
holistic	h0-31	-31	aa32d7b7a0ab
holistic	h0-32	-16	c188ea244891
holistic	h0-33	-52	9ffdf15f6405
holistic	h0-34	-13	025453652d91
holistic	h0-35	-33	856664022742
holistic	h0-36	-43	4df8e6d0a3e7
holistic	h0-37	-13	9ce83a2398a7
holistic	h0-38	-30	4d9017d7873e
holistic	h0-39	-14	6423d5754c49
holistic	h0-40	-16	fe4cca81a76f
holistic	h0-41	-8	c73bd8865232
holistic	h0-42	-19	c78beeb25331
holistic	h0-43	-9	a5266c070709
holistic	h0-44	-38	5979f6f5352b
holistic	h0-45	-36	c5dfa22ea1a1
holistic	h0-46	-39	975526e9d444
holistic	h0-47	-55	7cda4deb831d
holistic	h0-48	-56	733e8f05b930
holistic	h0-49	-29	0f6a69337d46
holistic	h0-50	-3	62c13d86f2f1
holistic	h0-51	-39	d4ccf6e6c4eb
holistic	h0-52	-8	3d77a33e901c
holistic	h0-53	-32	397611c64b95
holistic	h0-55	-51	311eb988faa4
holistic	h0-56	-1	bbf25b80ecdc
holistic	h0-57	-55	28b2d65d6c47
holistic	h0-58	-37	c2a62a3bea5d
holistic	h0-59	-55	ffe3b33de3d3
holistic	he61	0	bbf25b80ecdc
conventional	c0-0	-39	064cde1b95c2
conventional	c0-1	-29	064cde1b95c2
conventional	c0-2	-53	064cde1b95c2
conventional	c0-3	-8	064cde1b95c2
conventional	c0-4	-45	064cde1b95c2
conventional	c0-5	-30	064cde1b95c2
conventional	c0-6	-48	064cde1b95c2
conventional	c0-7	-18	064cde1b95c2
conventional	c0-8	-22	064cde1b95c2
conventional	c0-9	-20	064cde1b95c2
conventional	c0-10	-49	064cde1b95c2
conventional	c0-11	-42	064cde1b95c2
conventional	c0-12	-12	064cde1b95c2
conventional	c0-13	-16	064cde1b95c2
conventional	c0-14	-55	064cde1b95c2
conventional	c0-15	-37	064cde1b95c2
conventional	c0-16	-29	064cde1b95c2
conventional	c0-17	-10	064cde1b95c2
conventional	c0-18	-42	064cde1b95c2
conventional	c0-19	-42	064cde1b95c2
conventional	c0-20	-57	064cde1b95c2
conventional	c0-21	-47	064cde1b95c2
conventional	c0-22	-50	064cde1b95c2
conventional	c0-23	-42	064cde1b95c2
conventional	c0-24	-32	064cde1b95c2
conventional	c0-25	-5	064cde1b95c2
conventional	c0-26	-14	064cde1b95c2
conventional	c0-27	-51	064cde1b95c2
conventional	c0-28	-29	064cde1b95c2
conventional	c0-29	-51	064cde1b95c2
conventional	c0-30	-35	064cde1b95c2
conventional	c0-31	-20	064cde1b95c2
conventional	c0-32	-19	064cde1b95c2
conventional	c0-33	-27	064cde1b95c2
conventional	c0-34	-17	064cde1b95c2
conventional	c0-35	-18	064cde1b95c2
conventional	c0-36	-59	064cde1b95c2
conventional	c0-37	-43	064cde1b95c2
conventional	c0-38	-22	064cde1b95c2
conventional	c0-39	-11	064cde1b95c2
conventional	c0-40	-3	064cde1b95c2
conventional	c0-41	-26	064cde1b95c2
conventional	c0-42	-10	064cde1b95c2
conventional	c0-43	-4	064cde1b95c2
conventional	c0-44	-17	064cde1b95c2
conventional	c0-45	-4	064cde1b95c2
conventional	c0-46	-35	064cde1b95c2
conventional	c0-48	-13	064cde1b95c2
conventional	c0-49	-13	064cde1b95c2
conventional	c0-50	-33	064cde1b95c2
conventional	c0-51	-46	064cde1b95c2
conventional	c0-52	-30	064cde1b95c2
conventional	c0-53	-54	064cde1b95c2
conventional	c0-54	-23	064cde1b95c2
conventional	c0-55	-52	064cde1b95c2
conventional	c0-56	-40	064cde1b95c2
conventional	c0-57	-25	064cde1b95c2
conventional	c0-58	-7	064cde1b95c2
conventional	c0-59	-9	064cde1b95c2
conventional	ce61	0	064cde1b95c2
conventional	ce62	1	064cde1b95c2
holistic	he62	2	a25ce6aaabbf
conventional	ce63	2	064cde1b95c2
conventional	ce64	2	064cde1b95c2
conventional	ce65	2	064cde1b95c2
conventional	ce66	2	064cde1b95c2
holistic	he63	3	a47bf3df8bab
conventional	ce67	3	064cde1b95c2
conventional	ce68	3	064cde1b95c2
conventional	ce69	3	064cde1b95c2
holistic	he64	4	2534b70f1bf9
holistic	he65	4	50aea05b86eb
conventional	ce70	4	064cde1b95c2
conventional	ce71	4	064cde1b95c2
conventional	ce72	4	064cde1b95c2
conventional	ce73	4	064cde1b95c2
conventional	ce74	4	064cde1b95c2
holistic	he66	5	d97b6876fc0d
holistic	he67	5	ff7d0925fdc3
holistic	he68	5	b4d041635ee6
conventional	ce75	5	064cde1b95c2
conventional	ce76	5	064cde1b95c2
conventional	ce77	5	064cde1b95c2
conventional	ce78	5	064cde1b95c2
conventional	ce79	5	064cde1b95c2
conventional	ce80	5	064cde1b95c2
holistic	he69	6	bb4b46d01819
holistic	he70	6	cfc7f293797e
holistic	he71	6	b377d029c72c
conventional	ce81	6	064cde1b95c2
conventional	ce82	6	064cde1b95c2
conventional	ce83	6	064cde1b95c2
conventional	ce84	6	064cde1b95c2
conventional	ce85	6	064cde1b95c2
conventional	ce86	6	064cde1b95c2
holistic	he72	7	eb94067dec2d
holistic	he73	7	2bd2d18e091f
