population	name	generation	age	evals	fitness	parents
holistic	h0-0	10	22	11	0.0	
holistic	h0-2	22	59	23	0.4783	
holistic	h0-3	14	59	15	0.0667	
holistic	h0-4	3	20	4	-0.3747	
holistic	h0-5	10	42	11	0.0	
holistic	h0-6	10	36	11	-0.0011	
holistic	h0-7	12	45	13	0.0389	
holistic	h0-8	10	18	11	0.0	
holistic	h0-9	19	59	20	0.4161	
holistic	h0-11	10	30	11	0.0	
holistic	h0-12	10	55	11	0.0	
holistic	h0-13	9	59	10	-0.0005	
holistic	h0-14	10	16	11	0.0	
holistic	h0-15	10	59	11	0.3211	
holistic	h0-16	10	21	11	-0.0041	
holistic	h0-17	0	59	1	-0.0	
holistic	h0-18	5	59	6	-0.0007	
holistic	h0-19	10	47	11	-0.0002	
holistic	h0-20	24	59	25	0.6482	
holistic	h0-21	17	59	18	0.1667	
holistic	h0-22	10	44	11	-0.0009	
holistic	h0-23	10	31	11	0.0	
holistic	h0-24	10	45	11	-0.0003	
holistic	h0-25	10	45	11	-0.0001	
holistic	h0-26	10	45	11	0.0	
holistic	h0-27	7	23	8	-0.0863	
holistic	h0-28	33	59	34	0.4659	
holistic	h0-29	10	39	11	-0.0	
holistic	h0-30	10	54	11	-0.0	
holistic	h0-31	10	47	11	-0.0	
holistic	h0-32	10	59	11	-0.0111	
holistic	h0-33	2	59	3	-0.4547	
holistic	h0-34	9	56	10	-0.0245	
holistic	h0-35	8	24	9	-0.05	
holistic	h0-36	10	23	11	-0.0	
holistic	h0-37	7	59	8	0.0	
holistic	h0-38	17	29	18	0.1519	
holistic	h0-39	10	58	11	0.0	
holistic	h0-40	10	34	11	-0.0054	
holistic	h0-41	37	47	38	0.3844	
holistic	h0-42	10	22	11	0.0	
holistic	h0-43	10	30	11	-0.0	
holistic	h0-44	10	12	11	0.0	
holistic	h0-45	15	22	16	0.1366	
holistic	h0-46	10	43	11	0.0	
holistic	h0-47	10	26	11	-0.002	
holistic	h0-48	10	28	11	-0.0001	
holistic	h0-49	14	59	15	0.1762	
holistic	h0-50	1	59	2	0.0	
holistic	h0-51	10	54	11	0.0	
holistic	h0-52	10	20	11	0.0	
holistic	h0-53	9	59	10	-0.003	
holistic	h0-54	10	38	11	-0.0004	
holistic	h0-55	10	43	11	-0.0	
holistic	h0-56	7	59	8	0.0	
holistic	h0-57	9	45	10	-0.0294	
holistic	h0-58	10	59	11	-0.0005	
holistic	h0-59	4	59	5	-0.0004	
holistic	he61	3	3	3	-0.0238	h0-38,h0-2
holistic	he62	59	59	59	1.1017	h0-2
conventional	c0-0	11	31	12	0.0764	
conventional	c0-1	57	59	58	0.487	
conventional	c0-2	28	59	29	0.3947	
conventional	c0-3	13	59	14	0.3544	
conventional	c0-4	25	59	26	0.8018	
conventional	c0-5	10	23	11	-0.0136	
conventional	c0-6	11	59	12	0.4366	
conventional	c0-7	0	59	1	-0.9032	
conventional	c0-8	24	59	25	0.4867	
conventional	c0-9	57	59	58	0.9197	
conventional	c0-10	14	59	15	0.3189	
conventional	c0-11	14	59	15	0.4503	
conventional	c0-12	2	52	3	-0.7326	
conventional	c0-13	47	59	48	0.6047	
conventional	c0-14	45	59	46	0.8677	
conventional	c0-15	1	22	2	-0.8881	
conventional	c0-16	4	20	5	-0.2273	
conventional	c0-17	33	59	34	0.3873	
conventional	c0-18	8	59	9	-0.0777	
conventional	c0-19	4	24	5	-0.2362	
conventional	c0-20	30	59	31	1.6671	
conventional	c0-21	13	52	14	0.2197	
conventional	c0-22	26	59	27	0.6149	
conventional	c0-23	35	59	36	1.2162	
conventional	c0-24	6	11	7	-0.1675	
conventional	c0-25	7	46	8	0.0301	
conventional	c0-26	19	59	20	1.0307	
conventional	c0-27	49	59	50	0.7627	
conventional	c0-28	39	44	40	0.2333	
conventional	c0-29	2	23	3	-0.6764	
conventional	c0-30	2	17	3	-0.6743	
conventional	c0-31	27	59	28	1.0646	
conventional	c0-32	54	59	55	0.8009	
conventional	c0-33	4	40	5	-0.1484	
conventional	c0-34	11	38	12	0.0422	
conventional	c0-35	1	57	2	-0.924	
conventional	c0-36	5	45	6	-0.1108	
conventional	c0-37	5	59	6	1.1544	
conventional	c0-38	3	50	4	-0.4913	
