season	population	sizes	names_in_groups_below_modal
379	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
379	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
380	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
380	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
381	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
381	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
382	holistic	8,8,8,8,8,8,8,4	he727,he762,he773,he758
382	conventional	8,8,8,8,8,8,8,4	ce781,ce779,ce843,ce849
383	holistic	8,8,8,8,8,8,8,4	he758,he748,he759,he765
383	conventional	8,8,8,8,8,8,8,4	ce781,ce869,ce840,ce854
384	holistic	8,8,8,8,8,8,8,4	he794,he715,he798,he790
384	conventional	8,8,8,8,8,8,8,4	ce850,ce830,ce873,ce866
385	holistic	8,8,8,8,8,8,8,4	he765,he746,he796,he802
385	conventional	8,8,8,8,8,8,8,4	ce839,ce807,ce854,ce827
386	holistic	8,8,8,8,8,8,8,4	he796,he771,he762,he779
386	conventional	8,8,8,8,8,8,8,4	ce801,ce784,ce829,ce788
387	holistic	8,8,8,8,8,8,8,4	he730,he797,he754,he756
387	conventional	8,8,8,8,8,8,8,4	ce845,ce820,ce847,ce788
388	holistic	8,8,8,8,8,8,8,4	he723,he765,he718,he727
388	conventional	8,8,8,8,8,8,8,4	ce801,ce808,ce859,ce816
389	holistic	8,8,8,8,8,8,8,4	he732,he787,he744,he746
389	conventional	8,8,8,8,8,8,8,4	ce817,ce816,ce847,ce796
390	holistic	8,8,8,8,8,8,8,4	he749,he788,he796,he779
390	conventional	8,8,8,8,8,8,8,4	ce808,ce819,ce875,ce854
391	holistic	8,8,8,8,8,8,8,4	he803,he728,he799,he777
391	conventional	8,8,8,8,8,8,8,4	ce865,ce877,ce875,ce869
392	holistic	8,8,8,8,8,8,8,4	he728,he788,he764,he744
392	conventional	8,8,8,8,8,8,8,4	ce871,ce847,ce797,ce858
393	holistic	8,8,8,8,8,8,8,4	he741,he725,he727,he806
393	conventional	8,8,8,8,8,8,8,4	ce862,ce790,ce842,ce889
394	holistic	8,8,8,8,8,8,8,4	he787,he732,he737,he745
394	conventional	8,8,8,8,8,8,8,4	ce865,ce797,ce821,ce862
395	holistic	8,8,8,8,8,8,8,4	he798,he771,he756,he803
395	conventional	8,8,8,8,8,8,8,4	ce865,ce831,ce882,ce807
396	holistic	8,8,8,8,8,8,8,4	he745,he797,he777,he814
396	conventional	8,8,8,8,8,8,8,4	ce847,ce877,ce873,ce887
397	holistic	8,8,8,8,8,8,8,4	he796,he744,he762,he746
397	conventional	8,8,8,8,8,8,8,4	ce806,ce853,ce820,ce835
398	holistic	8,8,8,8,8,8,8,4	he806,he779,he738,he740
398	conventional	8,8,8,8,8,8,8,4	ce831,ce806,ce889,ce856
399	holistic	8,8,8,8,8,8,8,4	he807,he819,he814,he738
399	conventional	8,8,8,8,8,8,8,4	ce906,ce888,ce815,ce876
400	holistic	8,8,8,8,8,8,8,4	he798,he767,he803,he769
400	conventional	8,8,8,8,8,8,8,4	ce877,ce829,ce846,ce900
401	holistic	8,8,8,8,8,8,8,4	he769,he762,he791,he812
401	conventional	8,8,8,8,8,8,8,4	ce881,ce815,ce850,ce816
402	holistic	8,8,8,8,8,8,8,4	he807,he779,he791,he806
402	conventional	8,8,8,8,8,8,8,4	ce856,ce895,ce905,ce819
403	holistic	8,8,8,8,8,8,8,4	he818,he796,he819,he771
403	conventional	8,8,8,8,8,8,8,4	ce913,ce902,ce816,ce906
404	holistic	8,8,8,8,8,8,8,4	he827,he798,he819,he772
404	conventional	8,8,8,8,8,8,8,4	ce903,ce842,ce845,ce834
405	holistic	8,8,8,8,8,8,8,4	he782,he823,he822,he807
405	conventional	8,8,8,8,8,8,8,4	ce887,ce898,ce858,ce871
406	holistic	8,8,8,8,8,8,8,4	he807,he782,he758,he824
406	conventional	8,8,8,8,8,8,8,4	ce915,ce908,ce893,ce873
407	holistic	8,8,8,8,8,8,8,4	he807,he828,he820,he772
407	conventional	8,8,8,8,8,8,8,4	ce849,ce866,ce901,ce862
408	holistic	8,8,8,8,8,8,8,4	he771,he806,he797,he804
408	conventional	8,8,8,8,8,8,8,4	ce849,ce871,ce894,ce899
409	holistic	8,8,8,8,8,8,8,4	he790,he813,he814,he794
409	conventional	8,8,8,8,8,8,8,4	ce820,ce877,ce881,ce926
410	holistic	8,8,8,8,8,8,8,4	he832,he815,he820,he814
410	conventional	8,8,8,8,8,8,8,4	ce849,ce831,ce927,ce899
411	holistic	8,8,8,8,8,8,8,4	he833,he818,he794,he779
411	conventional	8,8,8,8,8,8,8,4	ce865,ce843,ce871,ce929
412	holistic	8,8,8,8,8,8,8,4	he775,he831,he837,he829
412	conventional	8,8,8,8,8,8,8,4	ce881,ce882,ce840,ce871
413	holistic	8,8,8,8,8,8,8,4	he807,he809,he770,he841
413	conventional	8,8,8,8,8,8,8,4	ce882,ce856,ce866,ce850
414	holistic	8,8,8,8,8,8,8,4	he808,he771,he767,he769
414	conventional	8,8,8,8,8,8,8,4	ce874,ce865,ce917,ce925
415	holistic	8,8,8,8,8,8,8,4	he821,he788,he798,he768
415	conventional	8,8,8,8,8,8,8,4	ce862,ce939,ce899,ce882
416	holistic	8,8,8,8,8,8,8,4	he840,he784,he778,he815
416	conventional	8,8,8,8,8,8,8,4	ce917,ce921,ce858,ce843
417	holistic	8,8,8,8,8,8,8,4	he777,he814,he770,he834
417	conventional	8,8,8,8,8,8,8,4	ce941,ce856,ce855,ce902
418	holistic	8,8,8,8,8,8,8,4	he777,he797,he833,he807
418	conventional	8,8,8,8,8,8,8,4	ce918,ce849,ce856,ce901
419	holistic	8,8,8,8,8,8,8,4	he797,he831,he821,he814
419	conventional	8,8,8,8,8,8,8,4	ce954,ce899,ce932,ce951
420	holistic	8,8,8,8,8,8,8,4	he810,he838,he829,he778
420	conventional	8,8,8,8,8,8,8,4	ce849,ce913,ce943,ce871
421	holistic	8,8,8,8,8,8,8,4	he847,he779,he840,he798
421	conventional	8,8,8,8,8,8,8,4	ce871,ce919,ce938,ce899
422	holistic	8,8,8,8,8,8,8,4	he808,he775,he802,he779
422	conventional	8,8,8,8,8,8,8,4	ce902,ce874,ce965,ce945
423	holistic	8,8,8,8,8,8,8,4	he778,he791,he813,he845
423	conventional	8,8,8,8,8,8,8,4	ce901,ce888,ce854,ce866
424	holistic	8,8,8,8,8,8,8,4	he829,he814,he830,he834
424	conventional	8,8,8,8,8,8,8,4	ce895,ce944,ce862,ce962
425	holistic	8,8,8,8,8,8,8,4	he836,he815,he788,he831
425	conventional	8,8,8,8,8,8,8,4	ce953,ce958,ce898,ce895
426	holistic	8,8,8,8,8,8,8,4	he802,he820,he799,he829
426	conventional	8,8,8,8,8,8,8,4	ce877,ce924,ce895,ce953
427	holistic	8,8,8,8,8,8,8,4	he840,he851,he821,he843
427	conventional	8,8,8,8,8,8,8,4	ce895,ce938,ce899,ce974
428	holistic	8,8,8,8,8,8,8,4	he810,he834,he784,he861
428	conventional	8,8,8,8,8,8,8,4	ce976,ce984,ce913,ce854
429	holistic	8,8,8,8,8,8,8,4	he847,he812,he845,he848
429	conventional	8,8,8,8,8,8,8,4	ce943,ce947,ce981,ce862
430	holistic	8,8,8,8,8,8,8,4	he822,he835,he810,he788
430	conventional	8,8,8,8,8,8,8,4	ce871,ce945,ce858,ce903
431	holistic	8,8,8,8,8,8,8,4	he833,he812,he822,he848
431	conventional	8,8,8,8,8,8,8,4	ce992,ce902,ce932,ce960
432	holistic	8,8,8,8,8,8,8,4	he851,he864,he834,he798
432	conventional	8,8,8,8,8,8,8,4	ce858,ce991,ce996,ce970
433	holistic	8,8,8,8,8,8,8,4	he856,he863,he803,he825
433	conventional	8,8,8,8,8,8,8,4	ce925,ce917,ce951,ce996
434	holistic	8,8,8,8,8,8,8,4	he807,he791,he821,he837
434	conventional	8,8,8,8,8,8,8,4	ce998,ce925,ce874,ce996
435	holistic	8,8,8,8,8,8,8,4	he840,he823,he806,he852
435	conventional	8,8,8,8,8,8,8,4	ce907,ce943,ce978,ce976
436	holistic	8,8,8,8,8,8,8,4	he790,he847,he837,he852
436	conventional	8,8,8,8,8,8,8,4	ce895,ce945,ce1006,ce924
437	holistic	8,8,8,8,8,8,8,4	he810,he807,he869,he817
437	conventional	8,8,8,8,8,8,8,4	ce897,ce1003,ce960,ce951
438	holistic	8,8,8,8,8,8,8,4	he833,he820,he825,he813
438	conventional	8,8,8,8,8,8,8,4	ce982,ce921,ce934,ce924
439	holistic	8,8,8,8,8,8,8,4	he829,he838,he806,he817
439	conventional	8,8,8,8,8,8,8,4	ce886,ce1007,ce932,ce913
440	holistic	8,8,8,8,8,8,8,4	he803,he819,he852,he865
440	conventional	8,8,8,8,8,8,8,4	ce891,ce917,ce876,ce908
441	holistic	8,8,8,8,8,8,8,4	he849,he852,he809,he829
441	conventional	8,8,8,8,8,8,8,4	ce874,ce1011,ce985,ce908
442	holistic	8,8,8,8,8,8,8,4	he825,he813,he860,he806
442	conventional	8,8,8,8,8,8,8,4	ce932,ce951,ce984,ce1015
443	holistic	8,8,8,8,8,8,8,4	he856,he863,he849,he859
443	conventional	8,8,8,8,8,8,8,4	ce902,ce1014,ce882,ce945
444	holistic	8,8,8,8,8,8,8,4	he849,he821,he836,he876
444	conventional	8,8,8,8,8,8,8,4	ce996,ce877,ce934,ce924
445	holistic	8,8,8,8,8,8,8,4	he840,he856,he841,he817
445	conventional	8,8,8,8,8,8,8,4	ce1006,ce1028,ce902,ce1022
446	holistic	8,8,8,8,8,8,8,4	he813,he809,he815,he808
446	conventional	8,8,8,8,8,8,8,4	ce991,ce945,ce975,ce888
447	holistic	8,8,8,8,8,8,8,4	he832,he878,he873,he821
447	conventional	8,8,8,8,8,8,8,4	ce976,ce1006,ce925,ce907
448	holistic	8,8,8,8,8,8,8,4	he877,he853,he844,he810
448	conventional	8,8,8,8,8,8,8,4	ce984,ce954,ce1015,ce1005
449	holistic	8,8,8,8,8,8,8,4	he831,he825,he859,he877
449	conventional	8,8,8,8,8,8,8,4	ce940,ce1017,ce954,ce895
450	holistic	8,8,8,8,8,8,8,4	he858,he870,he873,he852
450	conventional	8,8,8,8,8,8,8,4	ce1029,ce1021,ce1034,ce903
451	holistic	8,8,8,8,8,8,8,4	he815,he812,he830,he864
451	conventional	8,8,8,8,8,8,8,4	ce1036,ce1011,ce1032,ce907
452	holistic	8,8,8,8,8,8,8,4	he858,he849,he841,he812
452	conventional	8,8,8,8,8,8,8,4	ce970,ce975,ce902,ce940
453	holistic	8,8,8,8,8,8,8,4	he854,he829,he819,he832
453	conventional	8,8,8,8,8,8,8,4	ce1015,ce1021,ce924,ce982
454	holistic	8,8,8,8,8,8,8,4	he865,he849,he814,he844
454	conventional	8,8,8,8,8,8,8,4	ce1011,ce1006,ce992,ce991
455	holistic	8,8,8,8,8,8,8,4	he866,he852,he834,he849
455	conventional	8,8,8,8,8,8,8,4	ce975,ce1006,ce934,ce1035
456	holistic	8,8,8,8,8,8,8,4	he843,he836,he849,he852
456	conventional	8,8,8,8,8,8,8,4	ce1031,ce998,ce947,ce1006
457	holistic	8,8,8,8,8,8,8,4	he886,he823,he856,he877
457	conventional	8,8,8,8,8,8,8,4	ce957,ce985,ce998,ce924
458	holistic	8,8,8,8,8,8,8,4	he844,he856,he836,he870
458	conventional	8,8,8,8,8,8,8,4	ce907,ce983,ce932,ce978
459	holistic	8,8,8,8,8,8,8,4	he831,he829,he847,he845
459	conventional	8,8,8,8,8,8,8,4	ce982,ce1051,ce983,ce951
460	holistic	8,8,8,8,8,8,8,4	he835,he884,he838,he853
460	conventional	8,8,8,8,8,8,8,4	ce943,ce1011,ce1026,ce951
461	holistic	8,8,8,8,8,8,8,4	he876,he853,he838,he885
461	conventional	8,8,8,8,8,8,8,4	ce996,ce932,ce1051,ce1035
462	holistic	8,8,8,8,8,8,8,4	he880,he854,he890,he906
462	conventional	8,8,8,8,8,8,8,4	ce1032,ce1055,ce1040,ce1022
463	holistic	8,8,8,8,8,8,8,4	he852,he900,he853,he905
463	conventional	8,8,8,8,8,8,8,4	ce1040,ce945,ce984,ce1062
464	holistic	8,8,8,8,8,8,8,4	he906,he831,he905,he908
464	conventional	8,8,8,8,8,8,8,4	ce985,ce1002,ce983,ce970
465	holistic	8,8,8,8,8,8,8,4	he833,he853,he892,he880
465	conventional	8,8,8,8,8,8,8,4	ce1011,ce925,ce1001,ce1014
466	holistic	8,8,8,8,8,8,8,4	he885,he904,he864,he870
466	conventional	8,8,8,8,8,8,8,4	ce1014,ce1062,ce1022,ce1001
467	holistic	8,8,8,8,8,8,8,4	he847,he905,he907,he882
467	conventional	8,8,8,8,8,8,8,4	ce1055,ce938,ce1039,ce1042
468	holistic	8,8,8,8,8,8,8,4	he884,he879,he841,he907
468	conventional	8,8,8,8,8,8,8,4	ce943,ce1056,ce1067,ce1046
469	holistic	8,8,8,8,8,8,8,4	he892,he903,he864,he921
469	conventional	8,8,8,8,8,8,8,4	ce934,ce1011,ce946,ce1021
470	holistic	8,8,8,8,8,8,8,4	he847,he892,he918,he890
470	conventional	8,8,8,8,8,8,8,4	ce1033,ce1035,ce947,ce957
471	holistic	8,8,8,8,8,8,8,4	he852,he922,he915,he916
471	conventional	8,8,8,8,8,8,8,4	ce1075,ce1058,ce978,ce984
472	holistic	8,8,8,8,8,8,8,4	he868,he919,he905,he906
472	conventional	8,8,8,8,8,8,8,4	ce1068,ce1074,ce1011,ce1014
473	holistic	8,8,8,8,8,8,8,4	he899,he897,he924,he919
473	conventional	8,8,8,8,8,8,8,4	ce978,ce984,ce1079,ce1031
474	holistic	8,8,8,8,8,8,8,4	he891,he905,he870,he886
474	conventional	8,8,8,8,8,8,8,4	ce957,ce985,ce1059,ce1048
475	holistic	8,8,8,8,8,8,8,4	he917,he863,he903,he913
475	conventional	8,8,8,8,8,8,8,4	ce1071,ce1062,ce947,ce978
476	holistic	8,8,8,8,8,8,8,4	he921,he903,he859,he897
476	conventional	8,8,8,8,8,8,8,4	ce1074,ce978,ce954,ce1063
477	holistic	8,8,8,8,8,8,8,4	he854,he865,he885,he919
477	conventional	8,8,8,8,8,8,8,4	ce1080,ce1053,ce982,ce1067
478	holistic	8,8,8,8,8,8,8,4	he929,he922,he910,he854
478	conventional	8,8,8,8,8,8,8,4	ce1059,ce1048,ce1014,ce1087
479	holistic	8,8,8,8,8,8,8,4	he876,he853,he931,he924
479	conventional	8,8,8,8,8,8,8,4	ce1048,ce978,ce1053,ce1079
480	holistic	8,8,8,8,8,8,8,4	he870,he927,he859,he913
480	conventional	8,8,8,8,8,8,8,4	ce1071,ce1039,ce1042,ce1058
481	holistic	8,8,8,8,8,8,8,4	he890,he926,he860,he933
481	conventional	8,8,8,8,8,8,8,4	ce1097,ce1068,ce1098,ce1032
482	holistic	8,8,8,8,8,8,8,4	he860,he923,he871,he877
482	conventional	8,8,8,8,8,8,8,4	ce985,ce1032,ce1096,ce1095
483	holistic	8,8,8,8,8,8,8,4	he860,he915,he938,he864
483	conventional	8,8,8,8,8,8,8,4	ce1084,ce984,ce1048,ce1046
484	holistic	8,8,8,8,8,8,8,4	he913,he860,he868,he904
484	conventional	8,8,8,8,8,8,8,4	ce1103,ce1060,ce1006,ce1022
485	holistic	8,8,8,8,8,8,8,4	he866,he905,he873,he919
485	conventional	8,8,8,8,8,8,8,4	ce1062,ce1084,ce1095,ce1038
486	holistic	8,8,8,8,8,8,8,4	he937,he915,he868,he910
486	conventional	8,8,8,8,8,8,8,4	ce1091,ce1033,ce991,ce1048
487	holistic	8,8,8,8,8,8,8,4	he920,he880,he917,he895
487	conventional	8,8,8,8,8,8,8,4	ce1044,ce1104,ce1103,ce984
488	holistic	8,8,8,8,8,8,8,4	he885,he884,he864,he921
488	conventional	8,8,8,8,8,8,8,4	ce1060,ce1115,ce1044,ce1107
489	holistic	8,8,8,8,8,8,8,4	he887,he864,he885,he894
489	conventional	8,8,8,8,8,8,8,4	ce1032,ce1078,ce996,ce1058
490	holistic	8,8,8,8,8,8,8,4	he933,he890,he885,he943
490	conventional	8,8,8,8,8,8,8,4	ce1062,ce1068,ce1112,ce1011
491	holistic	8,8,8,8,8,8,8,4	he948,he887,he868,he890
491	conventional	8,8,8,8,8,8,8,4	ce1061,ce1113,ce1117,ce1014
492	holistic	8,8,8,8,8,8,8,4	he870,he916,he912,he923
492	conventional	8,8,8,8,8,8,8,4	ce1105,ce1006,ce1067,ce1035
493	holistic	8,8,8,8,8,8,8,4	he942,he871,he876,he865
493	conventional	8,8,8,8,8,8,8,4	ce1062,ce1006,ce1102,ce1087
494	holistic	8,8,8,8,8,8,8,4	he911,he873,he949,he877
494	conventional	8,8,8,8,8,8,8,4	ce1066,ce1112,ce1121,ce1015
495	holistic	8,8,8,8,8,8,8,4	he910,he906,he907,he891
495	conventional	8,8,8,8,8,8,8,4	ce1125,ce1129,ce1112,ce1116
496	holistic	8,8,8,8,8,8,8,4	he953,he926,he930,he916
496	conventional	8,8,8,8,8,8,8,4	ce1125,ce1053,ce1044,ce1035
497	holistic	8,8,8,8,8,8,8,4	he920,he875,he952,he903
497	conventional	8,8,8,8,8,8,8,4	ce1060,ce1131,ce1113,ce1033
498	holistic	8,8,8,8,8,8,8,4	he917,he906,he933,he871
498	conventional	8,8,8,8,8,8,8,4	ce1137,ce1048,ce1035,ce1118
499	holistic	8,8,8,8,8,8,8,4	he944,he945,he894,he880
499	conventional	8,8,8,8,8,8,8,4	ce1103,ce1121,ce1105,ce1033
500	holistic	8,8,8,8,8,8,8,4	he944,he907,he927,he880
500	conventional	8,8,8,8,8,8,8,4	ce1026,ce1086,ce1118,ce1103
501	holistic	8,8,8,8,8,8,8,4	he947,he958,he907,he913
501	conventional	8,8,8,8,8,8,8,4	ce1137,ce1105,ce1040,ce1053
502	holistic	8,8,8,8,8,8,8,4	he952,he899,he921,he925
502	conventional	8,8,8,8,8,8,8,4	ce1067,ce1079,ce1116,ce1022
503	holistic	8,8,8,8,8,8,8,4	he943,he878,he941,he897
503	conventional	8,8,8,8,8,8,8,4	ce1035,ce1060,ce1029,ce1145
504	holistic	8,8,8,8,8,8,8,4	he937,he905,he906,he887
504	conventional	8,8,8,8,8,8,8,4	ce1138,ce1033,ce1087,ce1029
505	holistic	8,8,8,8,8,8,8,4	he916,he933,he910,he943
505	conventional	8,8,8,8,8,8,8,4	ce1123,ce1138,ce1087,ce1040
506	holistic	8,8,8,8,8,8,8,4	he910,he882,he899,he945
506	conventional	8,8,8,8,8,8,8,4	ce1153,ce1102,ce1048,ce1103
507	holistic	8,8,8,8,8,8,8,4	he910,he953,he924,he945
507	conventional	8,8,8,8,8,8,8,4	ce1066,ce1121,ce1102,ce1040
508	holistic	8,8,8,8,8,8,8,4	he963,he964,he915,he905
508	conventional	8,8,8,8,8,8,8,4	ce1113,ce1152,ce1067,ce1142
509	holistic	8,8,8,8,8,8,8,4	he942,he905,he930,he952
509	conventional	8,8,8,8,8,8,8,4	ce1066,ce1077,ce1139,ce1153
510	holistic	8,8,8,8,8,8,8,4	he916,he904,he906,he911
510	conventional	8,8,8,8,8,8,8,4	ce1116,ce1160,ce1141,ce1094
511	holistic	8,8,8,8,8,8,8,4	he954,he904,he891,he967
511	conventional	8,8,8,8,8,8,8,4	ce1059,ce1138,ce1079,ce1112
512	holistic	8,8,8,8,8,8,8,4	he919,he947,he961,he920
512	conventional	8,8,8,8,8,8,8,4	ce1149,ce1132,ce1042,ce1113
513	holistic	8,8,8,8,8,8,8,4	he955,he912,he943,he890
513	conventional	8,8,8,8,8,8,8,4	ce1084,ce1058,ce1142,ce1092
514	holistic	8,8,8,8,8,8,8,4	he933,he961,he943,he910
514	conventional	8,8,8,8,8,8,8,4	ce1150,ce1143,ce1102,ce1138
515	holistic	8,8,8,8,8,8,8,4	he931,he957,he938,he947
515	conventional	8,8,8,8,8,8,8,4	ce1159,ce1139,ce1044,ce1092
516	holistic	8,8,8,8,8,8,8,4	he915,he906,he976,he971
516	conventional	8,8,8,8,8,8,8,4	ce1095,ce1152,ce1121,ce1084
517	holistic	8,8,8,8,8,8,8,4	he973,he921,he917,he907
517	conventional	8,8,8,8,8,8,8,4	ce1077,ce1095,ce1096,ce1173
518	holistic	8,8,8,8,8,8,8,4	he913,he976,he978,he958
518	conventional	8,8,8,8,8,8,8,4	ce1086,ce1173,ce1142,ce1168
519	holistic	8,8,8,8,8,8,8,4	he983,he958,he972,he957
519	conventional	8,8,8,8,8,8,8,4	ce1150,ce1174,ce1157,ce1074
520	holistic	8,8,8,8,8,8,8,4	he905,he903,he925,he975
520	conventional	8,8,8,8,8,8,8,4	ce1123,ce1092,ce1126,ce1132
521	holistic	8,8,8,8,8,8,8,4	he923,he965,he916,he924
521	conventional	8,8,8,8,8,8,8,4	ce1132,ce1125,ce1095,ce1152
522	holistic	8,8,8,8,8,8,8,4	he971,he965,he917,he931
522	conventional	8,8,8,8,8,8,8,4	ce1094,ce1115,ce1158,ce1104
523	holistic	8,8,8,8,8,8,8,4	he978,he926,he991,he981
523	conventional	8,8,8,8,8,8,8,4	ce1125,ce1126,ce1158,ce1096
524	holistic	8,8,8,8,8,8,8,4	he985,he982,he944,he938
524	conventional	8,8,8,8,8,8,8,4	ce1066,ce1077,ce1123,ce1159
525	holistic	8,8,8,8,8,8,8,4	he922,he957,he925,he991
525	conventional	8,8,8,8,8,8,8,4	ce1104,ce1103,ce1139,ce1162
526	holistic	8,8,8,8,8,8,8,4	he964,he977,he973,he948
526	conventional	8,8,8,8,8,8,8,4	ce1150,ce1132,ce1170,ce1115
527	holistic	8,8,8,8,8,8,8,4	he920,he957,he962,he930
527	conventional	8,8,8,8,8,8,8,4	ce1188,ce1149,ce1123,ce1125
528	holistic	8,8,8,8,8,8,8,4	he985,he955,he977,he965
528	conventional	8,8,8,8,8,8,8,4	ce1113,ce1169,ce1103,ce1192
529	holistic	8,8,8,8,8,8,8,4	he945,he954,he957,he992
529	conventional	8,8,8,8,8,8,8,4	ce1086,ce1115,ce1186,ce1149
530	holistic	8,8,8,8,8,8,8,4	he1005,he955,he999,he1002
530	conventional	8,8,8,8,8,8,8,4	ce1186,ce1148,ce1169,ce1168
531	holistic	8,8,8,8,8,8,8,4	he965,he1003,he966,he981
531	conventional	8,8,8,8,8,8,8,4	ce1136,ce1095,ce1096,ce1149
532	holistic	8,8,8,8,8,8,8,4	he945,he1007,he961,he950
532	conventional	8,8,8,8,8,8,8,4	ce1199,ce1185,ce1159,ce1138
533	holistic	8,8,8,8,8,8,8,4	he930,he971,he997,he947
533	conventional	8,8,8,8,8,8,8,4	ce1118,ce1126,ce1112,ce1162
534	holistic	8,8,8,8,8,8,8,4	he1007,he971,he948,he1002
534	conventional	8,8,8,8,8,8,8,4	ce1149,ce1086,ce1132,ce1163
535	holistic	8,8,8,8,8,8,8,4	he933,he992,he954,he1001
535	conventional	8,8,8,8,8,8,8,4	ce1168,ce1143,ce1149,ce1141
536	holistic	8,8,8,8,8,8,8,4	he937,he985,he982,he1014
536	conventional	8,8,8,8,8,8,8,4	ce1142,ce1152,ce1157,ce1095
537	holistic	8,8,8,8,8,8,8,4	he964,he971,he944,he1010
537	conventional	8,8,8,8,8,8,8,4	ce1121,ce1149,ce1193,ce1139
538	holistic	8,8,8,8,8,8,8,4	he1018,he1007,he944,he957
538	conventional	8,8,8,8,8,8,8,4	ce1214,ce1173,ce1092,ce1163
539	holistic	8,8,8,8,8,8,8,4	he1004,he994,he1015,he945
539	conventional	8,8,8,8,8,8,8,4	ce1218,ce1162,ce1152,ce1113
540	holistic	8,8,8,8,8,8,8,4	he964,he1016,he1006,he941
540	conventional	8,8,8,8,8,8,8,4	ce1216,ce1118,ce1102,ce1104
541	holistic	8,8,8,8,8,8,8,4	he965,he970,he1020,he1024
541	conventional	8,8,8,8,8,8,8,4	ce1102,ce1105,ce1118,ce1186
542	holistic	8,8,8,8,8,8,8,4	he965,he988,he1022,he1010
542	conventional	8,8,8,8,8,8,8,4	ce1116,ce1209,ce1136,ce1195
543	holistic	8,8,8,8,8,8,8,4	he996,he984,he1001,he1015
543	conventional	8,8,8,8,8,8,8,4	ce1136,ce1227,ce1157,ce1219
544	holistic	8,8,8,8,8,8,8,4	he1005,he1017,he947,he1010
544	conventional	8,8,8,8,8,8,8,4	ce1148,ce1219,ce1136,ce1205
545	holistic	8,8,8,8,8,8,8,4	he970,he989,he992,he973
545	conventional	8,8,8,8,8,8,8,4	ce1197,ce1231,ce1136,ce1170
546	holistic	8,8,8,8,8,8,8,4	he964,he950,he1027,he989
546	conventional	8,8,8,8,8,8,8,4	ce1172,ce1235,ce1203,ce1126
547	holistic	8,8,8,8,8,8,8,4	he1007,he1006,he972,he1001
547	conventional	8,8,8,8,8,8,8,4	ce1219,ce1206,ce1193,ce1136
548	holistic	8,8,8,8,8,8,8,4	he1028,he975,he1030,he994
548	conventional	8,8,8,8,8,8,8,4	ce1138,ce1170,ce1125,ce1195
549	holistic	8,8,8,8,8,8,8,4	he988,he1022,he958,he962
549	conventional	8,8,8,8,8,8,8,4	ce1126,ce1139,ce1150,ce1141
550	holistic	8,8,8,8,8,8,8,4	he1024,he961,he980,he1036
550	conventional	8,8,8,8,8,8,8,4	ce1210,ce1142,ce1220,ce1234
551	holistic	8,8,8,8,8,8,8,4	he1017,he962,he978,he951
551	conventional	8,8,8,8,8,8,8,4	ce1206,ce1186,ce1234,ce1197
552	holistic	8,8,8,8,8,8,8,4	he966,he980,he1013,he1010
552	conventional	8,8,8,8,8,8,8,4	ce1140,ce1138,ce1237,ce1152
553	holistic	8,8,8,8,8,8,8,4	he966,he1016,he1025,he984
553	conventional	8,8,8,8,8,8,8,4	ce1195,ce1238,ce1214,ce1186
554	holistic	8,8,8,8,8,8,8,4	he1007,he980,he1030,he1033
554	conventional	8,8,8,8,8,8,8,4	ce1228,ce1169,ce1193,ce1239
555	holistic	8,8,8,8,8,8,8,4	he1036,he1014,he1020,he1005
555	conventional	8,8,8,8,8,8,8,4	ce1245,ce1141,ce1169,ce1149
556	holistic	8,8,8,8,8,8,8,4	he962,he957,he977,he1027
556	conventional	8,8,8,8,8,8,8,4	ce1238,ce1216,ce1219,ce1140
557	holistic	8,8,8,8,8,8,8,4	he1034,he1016,he973,he997
557	conventional	8,8,8,8,8,8,8,4	ce1175,ce1250,ce1159,ce1242
558	holistic	8,8,8,8,8,8,8,4	he1041,he1036,he1040,he1028
558	conventional	8,8,8,8,8,8,8,4	ce1214,ce1234,ce1233,ce1245
559	holistic	8,8,8,8,8,8,8,4	he1026,he975,he1001,he1030
559	conventional	8,8,8,8,8,8,8,4	ce1206,ce1233,ce1198,ce1235
560	holistic	8,8,8,8,8,8,8,4	he997,he1040,he1010,he1017
560	conventional	8,8,8,8,8,8,8,4	ce1254,ce1158,ce1170,ce1257
561	holistic	8,8,8,8,8,8,8,4	he1017,he1038,he964,he1032
561	conventional	8,8,8,8,8,8,8,4	ce1257,ce1173,ce1220,ce1209
562	holistic	8,8,8,8,8,8,8,4	he975,he1015,he984,he985
562	conventional	8,8,8,8,8,8,8,4	ce1209,ce1159,ce1148,ce1254
563	holistic	8,8,8,8,8,8,8,4	he962,he1017,he1044,he1004
563	conventional	8,8,8,8,8,8,8,4	ce1186,ce1157,ce1234,ce1214
564	holistic	8,8,8,8,8,8,8,4	he1025,he977,he1026,he1041
564	conventional	8,8,8,8,8,8,8,4	ce1225,ce1195,ce1157,ce1263
565	holistic	8,8,8,8,8,8,8,4	he1046,he1019,he1006,he975
565	conventional	8,8,8,8,8,8,8,4	ce1158,ce1162,ce1206,ce1248
