season	population	alive	births	deaths	mean_lifetime_score	best_lifetime_score	mean_age	max_age
0	holistic	60	0	0	-0.001683186839727777	0.9984111582634212	34.1	59
0	conventional	60	2	2	-0.07916723342735049	3.5453574478971843	27.416666666666668	59
1	holistic	60	1	1	0.006639487763802376	0.49861128945603744	34.1	59
1	conventional	60	1	1	0.07046905170089214	2.5123651829921725	27.416666666666668	58
2	holistic	60	2	2	0.007100992500233525	0.6202386452186888	33.1	59
2	conventional	60	7	7	0.11400349039399019	2.8531158279249382	24.183333333333334	59
3	holistic	60	3	3	0.05411944624449115	0.9987735523779576	31.1	59
3	conventional	60	9	9	0.3077442816742618	4.4715508380785085	21.266666666666666	59
4	holistic	60	1	1	0.058997248241844255	0.8941839536904487	31.1	58
4	conventional	60	8	8	0.32254169125822363	2.9732855973119188	18.133333333333333	56
5	holistic	60	0	0	0.048292873282865245	0.8258959137475919	32.1	59
5	conventional	60	7	7	0.4416247301729244	2.6160814680634896	16.766666666666666	57
6	holistic	60	2	2	0.048758554670955044	0.6678536172857987	32.03333333333333	59
6	conventional	60	7	7	0.5566044388183694	2.500168621001512	16.366666666666667	58
7	holistic	56	1	5	0.05667766460263974	1.0214244709647027	32.19642857142857	58
7	conventional	60	3	3	0.5425637532479417	4.402725814568335	17.016666666666666	59
8	holistic	56	2	2	0.055300684575649815	0.9922928181565502	31.339285714285715	59
8	conventional	60	5	5	0.5864934868055613	3.471038852141834	16.9	58
9	holistic	53	1	4	0.04305486926972136	0.8391951010514692	30.11320754716981	57
9	conventional	60	3	3	0.45420065473739046	2.030929855544273	17.466666666666665	59
10	holistic	46	0	7	0.06132168418663322	0.7315729516309015	31.782608695652176	57
10	conventional	60	6	6	0.4559184561248488	1.5758541444182137	16.216666666666665	57
11	holistic	16	2	32	0.2553640448929825	0.8505972867293533	22.0625	54
11	conventional	60	6	6	0.4786753251381519	1.7121819491096226	15.933333333333334	58
12	holistic	20	4	0	0.36933258272533487	2.990357707878943	18.45	55
12	conventional	60	5	5	0.5353108741718862	1.9933864346946737	15.75	59
13	holistic	21	2	1	0.2872881316048475	1.4904674390839598	15.857142857142858	56
