season	population	sizes	names_in_groups_below_modal
379	conventional	8,8,8,8,8,8,8,4	ce824,ce842,ce849,ce793
380	holistic	8,8,8,8,8,8,8,4	he677,he660,he661,he690
380	conventional	8,8,8,8,8,8,8,4	ce748,ce830,ce851,ce843
381	holistic	8,8,8,8,8,8,8,4	he637,he701,he677,he631
381	conventional	8,8,8,8,8,8,8,4	ce816,ce776,ce862,ce790
382	holistic	8,8,8,8,8,8,8,4	he719,he690,he628,he675
382	conventional	8,8,8,8,8,8,8,4	ce847,ce830,ce756,ce851
383	holistic	8,8,8,8,8,8,8,4	he716,he682,he669,he648
383	conventional	8,8,8,8,8,8,8,4	ce750,ce766,ce840,ce759
384	holistic	8,8,8,8,8,8,8,4	he624,he683,he722,he677
384	conventional	8,8,8,8,8,8,8,4	ce822,ce754,ce794,ce776
385	holistic	8,8,8,8,8,8,8,4	he697,he724,he629,he691
385	conventional	8,8,8,8,8,8,8,4	ce807,ce828,ce793,ce790
386	holistic	8,8,8,8,8,8,8,4	he675,he685,he663,he637
386	conventional	8,8,8,8,8,8,8,4	ce771,ce871,ce819,ce846
387	holistic	8,8,8,8,8,8,8,4	he709,he724,he668,he679
387	conventional	8,8,8,8,8,8,8,4	ce830,ce799,ce758,ce759
388	holistic	8,8,8,8,8,8,8,4	he724,he692,he633,he675
388	conventional	8,8,8,8,8,8,8,4	ce868,ce769,ce770,ce791
389	holistic	8,8,8,8,8,8,8,4	he647,he725,he683,he714
389	conventional	8,8,8,8,8,8,8,4	ce873,ce853,ce767,ce793
390	holistic	8,8,8,8,8,8,8,4	he650,he706,he666,he668
390	conventional	8,8,8,8,8,8,8,4	ce863,ce839,ce794,ce872
391	holistic	8,8,8,8,8,8,8,4	he729,he709,he712,he737
391	conventional	8,8,8,8,8,8,8,4	ce790,ce756,ce869,ce833
392	holistic	8,8,8,8,8,8,8,4	he727,he670,he685,he648
392	conventional	8,8,8,8,8,8,8,4	ce863,ce857,ce860,ce840
393	holistic	8,8,8,8,8,8,8,4	he685,he706,he738,he721
393	conventional	8,8,8,8,8,8,8,4	ce761,ce798,ce875,ce881
394	holistic	8,8,8,8,8,8,8,4	he712,he734,he675,he693
394	conventional	8,8,8,8,8,8,8,4	ce819,ce868,ce829,ce799
395	holistic	8,8,8,8,8,8,8,4	he709,he683,he707,he705
395	conventional	8,8,8,8,8,8,8,4	ce770,ce824,ce867,ce819
396	holistic	8,8,8,8,8,8,8,4	he674,he669,he656,he677
396	conventional	8,8,8,8,8,8,8,4	ce867,ce831,ce884,ce871
397	holistic	8,8,8,8,8,8,8,4	he667,he717,he732,he668
397	conventional	8,8,8,8,8,8,8,4	ce853,ce823,ce868,ce807
398	holistic	8,8,8,8,8,8,8,4	he663,he679,he726,he749
398	conventional	8,8,8,8,8,8,8,4	ce776,ce846,ce860,ce787
399	holistic	8,8,8,8,8,8,8,4	he682,he685,he669,he733
399	conventional	8,8,8,8,8,8,8,4	ce884,ce826,ce819,ce882
400	holistic	8,8,8,8,8,8,8,4	he698,he697,he683,he734
400	conventional	8,8,8,8,8,8,8,4	ce799,ce876,ce885,ce793
401	holistic	8,8,8,8,8,8,8,4	he669,he739,he752,he692
401	conventional	8,8,8,8,8,8,8,4	ce867,ce798,ce875,ce846
402	holistic	8,8,8,8,8,8,8,4	he756,he742,he752,he697
402	conventional	8,8,8,8,8,8,8,4	ce779,ce798,ce822,ce787
403	holistic	8,8,8,8,8,8,8,4	he751,he698,he701,he766
403	conventional	8,8,8,8,8,8,8,4	ce779,ce851,ce829,ce822
404	holistic	8,8,8,8,8,8,8,4	he768,he757,he747,he683
404	conventional	8,8,8,8,8,8,8,4	ce849,ce816,ce799,ce897
405	holistic	8,8,8,8,8,8,8,4	he739,he726,he682,he756
405	conventional	8,8,8,8,8,8,8,4	ce876,ce797,ce894,ce832
406	holistic	8,8,8,8,8,8,8,4	he740,he725,he775,he701
406	conventional	8,8,8,8,8,8,8,4	ce896,ce824,ce872,ce792
407	holistic	8,8,8,8,8,8,8,4	he770,he756,he683,he742
407	conventional	8,8,8,8,8,8,8,4	ce839,ce861,ce853,ce841
408	holistic	8,8,8,8,8,8,8,4	he682,he733,he739,he775
408	conventional	8,8,8,8,8,8,8,4	ce797,ce840,ce807,ce899
409	holistic	8,8,8,8,8,8,8,4	he690,he709,he758,he741
409	conventional	8,8,8,8,8,8,8,4	ce891,ce794,ce831,ce871
410	holistic	8,8,8,8,8,8,8,4	he717,he735,he698,he742
410	conventional	8,8,8,8,8,8,8,4	ce885,ce851,ce809,ce913
411	holistic	8,8,8,8,8,8,8,4	he706,he712,he739,he698
411	conventional	8,8,8,8,8,8,8,4	ce871,ce867,ce797,ce851
412	holistic	8,8,8,8,8,8,8,4	he782,he700,he780,he692
412	conventional	8,8,8,8,8,8,8,4	ce822,ce833,ce891,ce909
413	holistic	8,8,8,8,8,8,8,4	he734,he760,he700,he693
413	conventional	8,8,8,8,8,8,8,4	ce892,ce919,ce916,ce826
414	holistic	8,8,8,8,8,8,8,4	he726,he783,he705,he739
414	conventional	8,8,8,8,8,8,8,4	ce901,ce898,ce882,ce904
415	holistic	8,8,8,8,8,8,8,4	he721,he762,he716,he751
415	conventional	8,8,8,8,8,8,8,4	ce845,ce905,ce880,ce867
416	holistic	8,8,8,8,8,8,8,4	he779,he747,he726,he716
416	conventional	8,8,8,8,8,8,8,4	ce912,ce919,ce918,ce832
417	holistic	8,8,8,8,8,8,8,4	he717,he784,he793,he787
417	conventional	8,8,8,8,8,8,8,4	ce849,ce843,ce926,ce819
418	holistic	8,8,8,8,8,8,8,4	he697,he755,he727,he716
418	conventional	8,8,8,8,8,8,8,4	ce880,ce826,ce843,ce902
419	holistic	8,8,8,8,8,8,8,4	he741,he795,he764,he783
419	conventional	8,8,8,8,8,8,8,4	ce829,ce903,ce909,ce892
420	holistic	8,8,8,8,8,8,8,4	he781,he731,he712,he787
420	conventional	8,8,8,8,8,8,8,4	ce841,ce917,ce927,ce857
421	holistic	8,8,8,8,8,8,8,4	he795,he727,he783,he725
421	conventional	8,8,8,8,8,8,8,4	ce857,ce832,ce880,ce930
422	holistic	8,8,8,8,8,8,8,4	he746,he807,he780,he805
422	conventional	8,8,8,8,8,8,8,4	ce898,ce841,ce918,ce830
423	holistic	8,8,8,8,8,8,8,4	he798,he795,he797,he789
423	conventional	8,8,8,8,8,8,8,4	ce880,ce903,ce871,ce845
424	holistic	8,8,8,8,8,8,8,4	he725,he807,he757,he809
424	conventional	8,8,8,8,8,8,8,4	ce870,ce919,ce901,ce911
425	holistic	8,8,8,8,8,8,8,4	he732,he805,he776,he769
425	conventional	8,8,8,8,8,8,8,4	ce840,ce903,ce841,ce936
426	holistic	8,8,8,8,8,8,8,4	he799,he768,he740,he802
426	conventional	8,8,8,8,8,8,8,4	ce934,ce860,ce937,ce918
427	holistic	8,8,8,8,8,8,8,4	he787,he781,he727,he770
427	conventional	8,8,8,8,8,8,8,4	ce912,ce909,ce934,ce937
428	holistic	8,8,8,8,8,8,8,4	he797,he768,he740,he796
428	conventional	8,8,8,8,8,8,8,4	ce896,ce918,ce839,ce859
429	holistic	8,8,8,8,8,8,8,4	he764,he810,he716,he746
429	conventional	8,8,8,8,8,8,8,4	ce895,ce901,ce947,ce896
430	holistic	8,8,8,8,8,8,8,4	he725,he779,he780,he712
430	conventional	8,8,8,8,8,8,8,4	ce909,ce932,ce914,ce943
431	holistic	8,8,8,8,8,8,8,4	he732,he810,he808,he814
431	conventional	8,8,8,8,8,8,8,4	ce853,ce839,ce880,ce841
432	holistic	8,8,8,8,8,8,8,4	he802,he796,he818,he782
432	conventional	8,8,8,8,8,8,8,4	ce942,ce917,ce946,ce839
433	holistic	8,8,8,8,8,8,8,4	he793,he817,he806,he770
433	conventional	8,8,8,8,8,8,8,4	ce944,ce961,ce935,ce938
434	holistic	8,8,8,8,8,8,8,4	he739,he740,he802,he745
434	conventional	8,8,8,8,8,8,8,4	ce892,ce903,ce919,ce959
435	holistic	8,8,8,8,8,8,8,4	he725,he783,he805,he746
435	conventional	8,8,8,8,8,8,8,4	ce956,ce932,ce945,ce882
436	holistic	8,8,8,8,8,8,8,4	he810,he746,he742,he793
436	conventional	8,8,8,8,8,8,8,4	ce927,ce951,ce935,ce919
437	holistic	8,8,8,8,8,8,8,4	he761,he815,he751,he783
437	conventional	8,8,8,8,8,8,8,4	ce971,ce868,ce885,ce901
438	holistic	8,8,8,8,8,8,8,4	he747,he776,he782,he821
438	conventional	8,8,8,8,8,8,8,4	ce901,ce972,ce935,ce915
439	holistic	8,8,8,8,8,8,8,4	he795,he776,he789,he825
439	conventional	8,8,8,8,8,8,8,4	ce962,ce911,ce961,ce945
440	holistic	8,8,8,8,8,8,8,4	he727,he823,he821,he764
440	conventional	8,8,8,8,8,8,8,4	ce981,ce962,ce983,ce977
441	holistic	8,8,8,8,8,8,8,4	he803,he826,he802,he817
441	conventional	8,8,8,8,8,8,8,4	ce984,ce918,ce895,ce896
442	holistic	8,8,8,8,8,8,8,4	he733,he761,he795,he769
442	conventional	8,8,8,8,8,8,8,4	ce979,ce916,ce902,ce940
443	holistic	8,8,8,8,8,8,8,4	he735,he787,he783,he817
443	conventional	8,8,8,8,8,8,8,4	ce942,ce927,ce867,ce905
444	holistic	8,8,8,8,8,8,8,4	he747,he752,he756,he735
444	conventional	8,8,8,8,8,8,8,4	ce903,ce914,ce970,ce870
445	holistic	8,8,8,8,8,8,8,4	he781,he809,he741,he727
445	conventional	8,8,8,8,8,8,8,4	ce934,ce911,ce945,ce982
446	holistic	8,8,8,8,8,8,8,4	he734,he813,he780,he795
446	conventional	8,8,8,8,8,8,8,4	ce994,ce905,ce973,ce927
447	holistic	8,8,8,8,8,8,8,4	he740,he802,he732,he758
447	conventional	8,8,8,8,8,8,8,4	ce943,ce909,ce954,ce929
448	holistic	8,8,8,8,8,8,8,4	he801,he747,he781,he802
448	conventional	8,8,8,8,8,8,8,4	ce966,ce999,ce979,ce989
449	holistic	8,8,8,8,8,8,8,4	he805,he760,he820,he780
449	conventional	8,8,8,8,8,8,8,4	ce916,ce927,ce903,ce898
450	holistic	8,8,8,8,8,8,8,4	he789,he758,he833,he801
450	conventional	8,8,8,8,8,8,8,4	ce988,ce999,ce927,ce898
451	holistic	8,8,8,8,8,8,8,4	he804,he783,he820,he776
451	conventional	8,8,8,8,8,8,8,4	ce992,ce990,ce929,ce909
452	holistic	8,8,8,8,8,8,8,4	he825,he829,he769,he758
452	conventional	8,8,8,8,8,8,8,4	ce880,ce940,ce981,ce915
453	holistic	8,8,8,8,8,8,8,4	he769,he801,he841,he747
453	conventional	8,8,8,8,8,8,8,4	ce1000,ce961,ce931,ce896
454	holistic	8,8,8,8,8,8,8,4	he809,he821,he843,he840
454	conventional	8,8,8,8,8,8,8,4	ce1001,ce979,ce915,ce969
455	holistic	8,8,8,8,8,8,8,4	he835,he813,he843,he793
455	conventional	8,8,8,8,8,8,8,4	ce946,ce980,ce1002,ce1007
456	holistic	8,8,8,8,8,8,8,4	he804,he825,he796,he852
456	conventional	8,8,8,8,8,8,8,4	ce994,ce914,ce892,ce990
457	holistic	8,8,8,8,8,8,8,4	he770,he801,he782,he825
457	conventional	8,8,8,8,8,8,8,4	ce946,ce915,ce895,ce932
458	holistic	8,8,8,8,8,8,8,4	he762,he827,he781,he841
458	conventional	8,8,8,8,8,8,8,4	ce901,ce916,ce981,ce914
459	holistic	8,8,8,8,8,8,8,4	he855,he768,he779,he762
459	conventional	8,8,8,8,8,8,8,4	ce895,ce921,ce1009,ce903
460	holistic	8,8,8,8,8,8,8,4	he796,he769,he768,he854
460	conventional	8,8,8,8,8,8,8,4	ce1001,ce909,ce969,ce905
461	holistic	8,8,8,8,8,8,8,4	he840,he851,he803,he832
461	conventional	8,8,8,8,8,8,8,4	ce942,ce979,ce945,ce993
462	holistic	8,8,8,8,8,8,8,4	he852,he847,he789,he809
462	conventional	8,8,8,8,8,8,8,4	ce914,ce931,ce1009,ce1001
463	holistic	8,8,8,8,8,8,8,4	he805,he798,he796,he820
463	conventional	8,8,8,8,8,8,8,4	ce916,ce954,ce985,ce1009
464	holistic	8,8,8,8,8,8,8,4	he866,he781,he808,he818
464	conventional	8,8,8,8,8,8,8,4	ce914,ce911,ce1015,ce957
465	holistic	8,8,8,8,8,8,8,4	he869,he871,he846,he872
465	conventional	8,8,8,8,8,8,8,4	ce951,ce1015,ce958,ce991
466	holistic	8,8,8,8,8,8,8,4	he783,he857,he798,he803
466	conventional	8,8,8,8,8,8,8,4	ce1022,ce1018,ce932,ce938
467	holistic	8,8,8,8,8,8,8,4	he805,he857,he813,he795
467	conventional	8,8,8,8,8,8,8,4	ce1009,ce1023,ce980,ce1001
468	holistic	8,8,8,8,8,8,8,4	he852,he806,he848,he804
468	conventional	8,8,8,8,8,8,8,4	ce919,ce1002,ce999,ce956
469	holistic	8,8,8,8,8,8,8,4	he810,he876,he828,he821
469	conventional	8,8,8,8,8,8,8,4	ce957,ce1027,ce991,ce1014
470	holistic	8,8,8,8,8,8,8,4	he789,he855,he850,he821
470	conventional	8,8,8,8,8,8,8,4	ce916,ce921,ce954,ce931
471	holistic	8,8,8,8,8,8,8,4	he808,he827,he809,he787
471	conventional	8,8,8,8,8,8,8,4	ce1022,ce1015,ce1021,ce943
472	holistic	8,8,8,8,8,8,8,4	he813,he851,he803,he865
472	conventional	8,8,8,8,8,8,8,4	ce958,ce1001,ce1022,ce954
473	holistic	8,8,8,8,8,8,8,4	he825,he851,he835,he828
473	conventional	8,8,8,8,8,8,8,4	ce980,ce954,ce946,ce1017
474	holistic	8,8,8,8,8,8,8,4	he871,he843,he793,he882
474	conventional	8,8,8,8,8,8,8,4	ce961,ce1023,ce982,ce994
475	holistic	8,8,8,8,8,8,8,4	he876,he881,he806,he849
475	conventional	8,8,8,8,8,8,8,4	ce1018,ce981,ce991,ce1031
476	holistic	8,8,8,8,8,8,8,4	he883,he878,he860,he877
476	conventional	8,8,8,8,8,8,8,4	ce1017,ce1024,ce1023,ce945
477	holistic	8,8,8,8,8,8,8,4	he855,he821,he809,he864
477	conventional	8,8,8,8,8,8,8,4	ce991,ce946,ce929,ce1009
478	holistic	8,8,8,8,8,8,8,4	he870,he879,he863,he841
478	conventional	8,8,8,8,8,8,8,4	ce1039,ce1036,ce1031,ce989
479	holistic	8,8,8,8,8,8,8,4	he852,he801,he864,he883
479	conventional	8,8,8,8,8,8,8,4	ce1038,ce942,ce1031,ce945
480	holistic	8,8,8,8,8,8,8,4	he864,he866,he876,he874
480	conventional	8,8,8,8,8,8,8,4	ce942,ce1022,ce940,ce992
481	holistic	8,8,8,8,8,8,8,4	he888,he862,he853,he873
481	conventional	8,8,8,8,8,8,8,4	ce1044,ce1045,ce943,ce988
482	holistic	8,8,8,8,8,8,8,4	he815,he867,he886,he853
482	conventional	8,8,8,8,8,8,8,4	ce1039,ce1031,ce1048,ce991
483	holistic	8,8,8,8,8,8,8,4	he888,he892,he871,he897
483	conventional	8,8,8,8,8,8,8,4	ce951,ce940,ce994,ce935
484	holistic	8,8,8,8,8,8,8,4	he880,he872,he848,he810
484	conventional	8,8,8,8,8,8,8,4	ce957,ce1038,ce1050,ce951
485	holistic	8,8,8,8,8,8,8,4	he902,he851,he875,he835
485	conventional	8,8,8,8,8,8,8,4	ce1044,ce957,ce1009,ce1051
486	holistic	8,8,8,8,8,8,8,4	he902,he851,he878,he828
486	conventional	8,8,8,8,8,8,8,4	ce1005,ce1035,ce988,ce1053
487	holistic	8,8,8,8,8,8,8,4	he833,he854,he877,he880
487	conventional	8,8,8,8,8,8,8,4	ce1048,ce1005,ce1036,ce981
488	holistic	8,8,8,8,8,8,8,4	he852,he851,he828,he833
488	conventional	8,8,8,8,8,8,8,4	ce1011,ce1029,ce954,ce1054
489	holistic	8,8,8,8,8,8,8,4	he852,he825,he815,he866
489	conventional	8,8,8,8,8,8,8,4	ce1058,ce951,ce1005,ce1036
490	holistic	8,8,8,8,8,8,8,4	he862,he866,he832,he867
490	conventional	8,8,8,8,8,8,8,4	ce1018,ce988,ce1022,ce1038
491	holistic	8,8,8,8,8,8,8,4	he878,he885,he854,he899
491	conventional	8,8,8,8,8,8,8,4	ce970,ce1023,ce1064,ce1061
492	holistic	8,8,8,8,8,8,8,4	he868,he889,he871,he875
492	conventional	8,8,8,8,8,8,8,4	ce1046,ce979,ce992,ce985
493	holistic	8,8,8,8,8,8,8,4	he866,he897,he843,he827
493	conventional	8,8,8,8,8,8,8,4	ce985,ce1044,ce1015,ce1030
494	holistic	8,8,8,8,8,8,8,4	he825,he903,he877,he833
494	conventional	8,8,8,8,8,8,8,4	ce1030,ce1018,ce966,ce1001
495	holistic	8,8,8,8,8,8,8,4	he898,he832,he870,he887
495	conventional	8,8,8,8,8,8,8,4	ce1071,ce1076,ce1029,ce1075
496	holistic	8,8,8,8,8,8,8,4	he899,he872,he868,he909
496	conventional	8,8,8,8,8,8,8,4	ce1049,ce1079,ce1074,ce1062
497	holistic	8,8,8,8,8,8,8,4	he865,he879,he911,he833
497	conventional	8,8,8,8,8,8,8,4	ce1017,ce982,ce1005,ce1001
498	holistic	8,8,8,8,8,8,8,4	he870,he852,he912,he828
498	conventional	8,8,8,8,8,8,8,4	ce979,ce989,ce1017,ce1039
499	holistic	8,8,8,8,8,8,8,4	he889,he893,he855,he885
499	conventional	8,8,8,8,8,8,8,4	ce981,ce1057,ce1084,ce1045
500	holistic	8,8,8,8,8,8,8,4	he847,he872,he874,he854
500	conventional	8,8,8,8,8,8,8,4	ce1038,ce1085,ce1030,ce1019
501	holistic	8,8,8,8,8,8,8,4	he886,he870,he864,he867
501	conventional	8,8,8,8,8,8,8,4	ce992,ce1053,ce1062,ce1046
502	holistic	8,8,8,8,8,8,8,4	he883,he860,he884,he851
502	conventional	8,8,8,8,8,8,8,4	ce1049,ce1087,ce1048,ce1078
503	holistic	8,8,8,8,8,8,8,4	he848,he913,he879,he900
503	conventional	8,8,8,8,8,8,8,4	ce1019,ce1091,ce1030,ce1014
504	holistic	8,8,8,8,8,8,8,4	he885,he868,he841,he903
504	conventional	8,8,8,8,8,8,8,4	ce1093,ce1021,ce1088,ce1096
505	holistic	8,8,8,8,8,8,8,4	he867,he906,he909,he873
505	conventional	8,8,8,8,8,8,8,4	ce1095,ce1038,ce1001,ce1017
506	holistic	8,8,8,8,8,8,8,4	he850,he854,he880,he903
506	conventional	8,8,8,8,8,8,8,4	ce1039,ce1067,ce1061,ce1072
507	holistic	8,8,8,8,8,8,8,4	he864,he904,he903,he853
507	conventional	8,8,8,8,8,8,8,4	ce1045,ce1023,ce1094,ce1036
508	holistic	8,8,8,8,8,8,8,4	he919,he897,he840,he862
508	conventional	8,8,8,8,8,8,8,4	ce1005,ce1014,ce1102,ce1031
509	holistic	8,8,8,8,8,8,8,4	he897,he922,he912,he865
509	conventional	8,8,8,8,8,8,8,4	ce1046,ce1061,ce1057,ce1039
510	holistic	8,8,8,8,8,8,8,4	he909,he906,he905,he926
510	conventional	8,8,8,8,8,8,8,4	ce1052,ce1096,ce1090,ce1011
511	holistic	8,8,8,8,8,8,8,4	he922,he875,he883,he887
511	conventional	8,8,8,8,8,8,8,4	ce1072,ce1068,ce1094,ce1026
512	holistic	8,8,8,8,8,8,8,4	he905,he915,he849,he870
512	conventional	8,8,8,8,8,8,8,4	ce1023,ce1092,ce1053,ce1087
513	holistic	8,8,8,8,8,8,8,4	he920,he931,he897,he919
513	conventional	8,8,8,8,8,8,8,4	ce1052,ce1048,ce1026,ce1071
514	holistic	8,8,8,8,8,8,8,4	he927,he866,he912,he863
514	conventional	8,8,8,8,8,8,8,4	ce1108,ce1062,ce1078,ce1017
515	holistic	8,8,8,8,8,8,8,4	he887,he891,he905,he893
515	conventional	8,8,8,8,8,8,8,4	ce1036,ce1026,ce1018,ce1052
516	holistic	8,8,8,8,8,8,8,4	he923,he939,he929,he871
516	conventional	8,8,8,8,8,8,8,4	ce1022,ce1099,ce1093,ce1051
517	holistic	8,8,8,8,8,8,8,4	he863,he937,he904,he893
517	conventional	8,8,8,8,8,8,8,4	ce1074,ce1102,ce1023,ce1019
518	holistic	8,8,8,8,8,8,8,4	he898,he866,he929,he897
518	conventional	8,8,8,8,8,8,8,4	ce1078,ce1029,ce1105,ce1043
519	holistic	8,8,8,8,8,8,8,4	he938,he916,he886,he883
519	conventional	8,8,8,8,8,8,8,4	ce1090,ce1057,ce1101,ce1078
520	holistic	8,8,8,8,8,8,8,4	he917,he904,he916,he891
520	conventional	8,8,8,8,8,8,8,4	ce1113,ce1070,ce1017,ce1015
521	holistic	8,8,8,8,8,8,8,4	he912,he950,he945,he933
521	conventional	8,8,8,8,8,8,8,4	ce1067,ce1019,ce1071,ce1114
522	holistic	8,8,8,8,8,8,8,4	he919,he900,he873,he898
522	conventional	8,8,8,8,8,8,8,4	ce1103,ce1049,ce1078,ce1019
523	holistic	8,8,8,8,8,8,8,4	he929,he938,he939,he897
523	conventional	8,8,8,8,8,8,8,4	ce1086,ce1111,ce1029,ce1081
524	holistic	8,8,8,8,8,8,8,4	he916,he905,he961,he897
524	conventional	8,8,8,8,8,8,8,4	ce1071,ce1103,ce1046,ce1111
525	holistic	8,8,8,8,8,8,8,4	he909,he953,he898,he947
525	conventional	8,8,8,8,8,8,8,4	ce1090,ce1052,ce1084,ce1118
526	holistic	8,8,8,8,8,8,8,4	he899,he933,he962,he891
526	conventional	8,8,8,8,8,8,8,4	ce1052,ce1123,ce1044,ce1113
527	holistic	8,8,8,8,8,8,8,4	he939,he960,he913,he919
527	conventional	8,8,8,8,8,8,8,4	ce1061,ce1101,ce1121,ce1118
528	holistic	8,8,8,8,8,8,8,4	he970,he963,he951,he898
528	conventional	8,8,8,8,8,8,8,4	ce1078,ce1099,ce1086,ce1068
529	holistic	8,8,8,8,8,8,8,4	he970,he955,he900,he912
529	conventional	8,8,8,8,8,8,8,4	ce1123,ce1036,ce1125,ce1076
530	holistic	8,8,8,8,8,8,8,4	he928,he951,he955,he888
530	conventional	8,8,8,8,8,8,8,4	ce1044,ce1092,ce1031,ce1046
531	holistic	8,8,8,8,8,8,8,4	he929,he958,he923,he975
531	conventional	8,8,8,8,8,8,8,4	ce1048,ce1121,ce1118,ce1116
532	holistic	8,8,8,8,8,8,8,4	he941,he967,he975,he919
532	conventional	8,8,8,8,8,8,8,4	ce1077,ce1057,ce1049,ce1068
533	holistic	8,8,8,8,8,8,8,4	he904,he919,he955,he939
533	conventional	8,8,8,8,8,8,8,4	ce1116,ce1107,ce1044,ce1101
534	holistic	8,8,8,8,8,8,8,4	he978,he889,he929,he903
534	conventional	8,8,8,8,8,8,8,4	ce1111,ce1131,ce1077,ce1103
535	holistic	8,8,8,8,8,8,8,4	he912,he905,he884,he889
535	conventional	8,8,8,8,8,8,8,4	ce1129,ce1110,ce1049,ce1092
536	holistic	8,8,8,8,8,8,8,4	he919,he976,he916,he929
536	conventional	8,8,8,8,8,8,8,4	ce1102,ce1071,ce1043,ce1099
537	holistic	8,8,8,8,8,8,8,4	he946,he960,he911,he916
537	conventional	8,8,8,8,8,8,8,4	ce1056,ce1070,ce1135,ce1086
538	holistic	8,8,8,8,8,8,8,4	he953,he980,he967,he899
538	conventional	8,8,8,8,8,8,8,4	ce1052,ce1127,ce1135,ce1103
539	holistic	8,8,8,8,8,8,8,4	he898,he967,he922,he956
539	conventional	8,8,8,8,8,8,8,4	ce1062,ce1090,ce1051,ce1119
540	holistic	8,8,8,8,8,8,8,4	he923,he976,he955,he947
540	conventional	8,8,8,8,8,8,8,4	ce1120,ce1143,ce1102,ce1111
541	holistic	8,8,8,8,8,8,8,4	he980,he967,he939,he986
541	conventional	8,8,8,8,8,8,8,4	ce1094,ce1072,ce1074,ce1112
542	holistic	8,8,8,8,8,8,8,4	he955,he969,he965,he897
542	conventional	8,8,8,8,8,8,8,4	ce1141,ce1103,ce1112,ce1120
543	holistic	8,8,8,8,8,8,8,4	he912,he911,he926,he964
543	conventional	8,8,8,8,8,8,8,4	ce1148,ce1144,ce1081,ce1087
544	holistic	8,8,8,8,8,8,8,4	he929,he919,he913,he916
544	conventional	8,8,8,8,8,8,8,4	ce1136,ce1143,ce1087,ce1105
545	holistic	8,8,8,8,8,8,8,4	he981,he987,he959,he949
545	conventional	8,8,8,8,8,8,8,4	ce1142,ce1071,ce1107,ce1109
546	holistic	8,8,8,8,8,8,8,4	he977,he933,he909,he939
546	conventional	8,8,8,8,8,8,8,4	ce1109,ce1136,ce1142,ce1116
547	holistic	8,8,8,8,8,8,8,4	he995,he991,he998,he928
547	conventional	8,8,8,8,8,8,8,4	ce1128,ce1148,ce1072,ce1103
548	holistic	8,8,8,8,8,8,8,4	he913,he953,he926,he986
548	conventional	8,8,8,8,8,8,8,4	ce1126,ce1068,ce1062,ce1112
549	holistic	8,8,8,8,8,8,8,4	he994,he981,he984,he998
549	conventional	8,8,8,8,8,8,8,4	ce1078,ce1099,ce1151,ce1120
550	holistic	8,8,8,8,8,8,8,4	he980,he970,he919,he913
550	conventional	8,8,8,8,8,8,8,4	ce1126,ce1067,ce1136,ce1094
551	holistic	8,8,8,8,8,8,8,4	he919,he984,he963,he987
551	conventional	8,8,8,8,8,8,8,4	ce1101,ce1070,ce1086,ce1132
552	holistic	8,8,8,8,8,8,8,4	he913,he986,he955,he917
552	conventional	8,8,8,8,8,8,8,4	ce1093,ce1118,ce1146,ce1136
553	holistic	8,8,8,8,8,8,8,4	he933,he959,he970,he953
553	conventional	8,8,8,8,8,8,8,4	ce1101,ce1167,ce1084,ce1168
554	holistic	8,8,8,8,8,8,8,4	he929,he942,he980,he998
554	conventional	8,8,8,8,8,8,8,4	ce1099,ce1169,ce1102,ce1166
555	holistic	8,8,8,8,8,8,8,4	he979,he962,he960,he958
555	conventional	8,8,8,8,8,8,8,4	ce1084,ce1133,ce1159,ce1120
556	holistic	8,8,8,8,8,8,8,4	he994,he916,he912,he926
556	conventional	8,8,8,8,8,8,8,4	ce1136,ce1168,ce1162,ce1155
557	holistic	8,8,8,8,8,8,8,4	he1001,he929,he996,he928
557	conventional	8,8,8,8,8,8,8,4	ce1120,ce1144,ce1155,ce1177
558	holistic	8,8,8,8,8,8,8,4	he1003,he967,he968,he928
558	conventional	8,8,8,8,8,8,8,4	ce1102,ce1140,ce1116,ce1142
559	holistic	8,8,8,8,8,8,8,4	he951,he934,he974,he917
559	conventional	8,8,8,8,8,8,8,4	ce1155,ce1116,ce1086,ce1143
560	holistic	8,8,8,8,8,8,8,4	he962,he1005,he998,he916
560	conventional	8,8,8,8,8,8,8,4	ce1123,ce1140,ce1107,ce1148
561	holistic	8,8,8,8,8,8,8,4	he923,he1007,he984,he1005
561	conventional	8,8,8,8,8,8,8,4	ce1105,ce1128,ce1175,ce1123
562	holistic	8,8,8,8,8,8,8,4	he984,he941,he987,he958
562	conventional	8,8,8,8,8,8,8,4	ce1094,ce1181,ce1165,ce1189
563	holistic	8,8,8,8,8,8,8,4	he987,he968,he934,he938
563	conventional	8,8,8,8,8,8,8,4	ce1173,ce1107,ce1141,ce1159
564	holistic	8,8,8,8,8,8,8,4	he939,he973,he926,he960
564	conventional	8,8,8,8,8,8,8,4	ce1132,ce1191,ce1119,ce1192
565	holistic	8,8,8,8,8,8,8,4	he974,he983,he944,he969
565	conventional	8,8,8,8,8,8,8,4	ce1137,ce1187,ce1168,ce1148
566	holistic	8,8,8,8,8,8,8,4	he1010,he947,he938,he986
566	conventional	8,8,8,8,8,8,8,4	ce1198,ce1162,ce1168,ce1116
567	holistic	8,8,8,8,8,8,8,4	he964,he926,he981,he942
567	conventional	8,8,8,8,8,8,8,4	ce1191,ce1155,ce1184,ce1163
568	holistic	8,8,8,8,8,8,8,4	he993,he949,he970,he963
