# RBT-102 structural carriage -- /tmp/claude-0/-home-user-rabbitstew/22b19251-73cf-541e-9535-6078cbfc5dc4/scratchpad/arms/forage-3

seed 3; state.json season 600 of 600; fauna: conventional (fixed_body 'pioneer'); window seasons 300-599
genomes saved at birth: 1294; living names without a genome: 0

## Positive control (before any number)

  20 window genomes (seed 102); installs ((1.0, 1.0), (8.0, -1.0)) (w, sign)
  installed motif detected 40 of 40; install invalid 0; bare genomes carrying 0 of 20
  positive control: PASSED

## Carriage per season (living conventional fauna)

| season | alive | carriers | fraction | mean depth |
| 59 | 60 | 0 | 0.0000 | 1.8 |
| 60 | 60 | 0 | 0.0000 | 1.8 |
| 61 | 60 | 0 | 0.0000 | 1.8 |
| 62 | 60 | 0 | 0.0000 | 2.0 |
| 63 | 60 | 0 | 0.0000 | 2.1 |
| 64 | 60 | 0 | 0.0000 | 2.1 |
| 65 | 60 | 0 | 0.0000 | 2.4 |
| 66 | 60 | 0 | 0.0000 | 2.4 |
| 67 | 60 | 0 | 0.0000 | 2.4 |
| 68 | 60 | 0 | 0.0000 | 2.5 |
| 69 | 60 | 0 | 0.0000 | 2.6 |
| 70 | 60 | 0 | 0.0000 | 2.7 |
| 71 | 60 | 0 | 0.0000 | 2.7 |
| 72 | 60 | 0 | 0.0000 | 2.7 |
| 73 | 60 | 0 | 0.0000 | 2.8 |
| 74 | 60 | 0 | 0.0000 | 2.8 |
| 75 | 60 | 0 | 0.0000 | 2.9 |
| 76 | 60 | 0 | 0.0000 | 3.1 |
| 77 | 60 | 0 | 0.0000 | 3.1 |
| 78 | 60 | 0 | 0.0000 | 3.0 |
| 79 | 60 | 0 | 0.0000 | 3.1 |
| 80 | 60 | 0 | 0.0000 | 3.3 |
| 81 | 60 | 0 | 0.0000 | 3.4 |
| 82 | 60 | 0 | 0.0000 | 3.4 |
| 83 | 60 | 0 | 0.0000 | 3.4 |
| 84 | 60 | 0 | 0.0000 | 3.5 |
| 85 | 60 | 0 | 0.0000 | 3.4 |
| 86 | 60 | 0 | 0.0000 | 3.5 |
| 87 | 60 | 0 | 0.0000 | 3.4 |
| 88 | 60 | 0 | 0.0000 | 3.4 |
| 89 | 60 | 0 | 0.0000 | 3.5 |
| 90 | 60 | 0 | 0.0000 | 3.5 |
| 91 | 60 | 0 | 0.0000 | 3.5 |
| 92 | 60 | 0 | 0.0000 | 3.5 |
| 93 | 60 | 0 | 0.0000 | 3.5 |
| 94 | 60 | 0 | 0.0000 | 3.5 |
| 95 | 60 | 0 | 0.0000 | 3.6 |
| 96 | 60 | 0 | 0.0000 | 3.6 |
| 97 | 60 | 0 | 0.0000 | 3.6 |
| 98 | 60 | 0 | 0.0000 | 3.6 |
| 99 | 60 | 0 | 0.0000 | 3.6 |
| 100 | 60 | 0 | 0.0000 | 3.6 |
| 101 | 60 | 0 | 0.0000 | 3.6 |
| 102 | 60 | 0 | 0.0000 | 3.6 |
| 103 | 60 | 0 | 0.0000 | 3.7 |
| 104 | 60 | 0 | 0.0000 | 3.7 |
| 105 | 60 | 0 | 0.0000 | 3.8 |
| 106 | 60 | 0 | 0.0000 | 3.8 |
| 107 | 60 | 0 | 0.0000 | 3.8 |
| 108 | 60 | 0 | 0.0000 | 3.9 |
| 109 | 60 | 0 | 0.0000 | 3.8 |
| 110 | 60 | 0 | 0.0000 | 3.9 |
| 111 | 60 | 0 | 0.0000 | 3.9 |
| 112 | 60 | 0 | 0.0000 | 4.0 |
| 113 | 60 | 0 | 0.0000 | 4.0 |
| 114 | 60 | 0 | 0.0000 | 4.0 |
| 115 | 60 | 0 | 0.0000 | 4.1 |
| 116 | 60 | 0 | 0.0000 | 4.2 |
| 117 | 60 | 0 | 0.0000 | 4.2 |
| 118 | 60 | 0 | 0.0000 | 4.2 |
| 119 | 60 | 0 | 0.0000 | 4.2 |
| 120 | 60 | 0 | 0.0000 | 4.2 |
| 121 | 60 | 0 | 0.0000 | 4.2 |
| 122 | 60 | 0 | 0.0000 | 4.2 |
| 123 | 60 | 0 | 0.0000 | 4.3 |
| 124 | 60 | 0 | 0.0000 | 4.2 |
| 125 | 60 | 0 | 0.0000 | 4.4 |
| 126 | 60 | 0 | 0.0000 | 4.4 |
| 127 | 60 | 0 | 0.0000 | 4.5 |
| 128 | 60 | 0 | 0.0000 | 4.5 |
| 129 | 60 | 0 | 0.0000 | 4.5 |
| 130 | 60 | 0 | 0.0000 | 4.5 |
| 131 | 60 | 0 | 0.0000 | 4.6 |
| 132 | 60 | 0 | 0.0000 | 4.6 |
| 133 | 60 | 0 | 0.0000 | 4.6 |
| 134 | 60 | 0 | 0.0000 | 4.7 |
| 135 | 60 | 0 | 0.0000 | 4.8 |
| 136 | 60 | 0 | 0.0000 | 4.8 |
| 137 | 60 | 0 | 0.0000 | 4.8 |
| 138 | 60 | 0 | 0.0000 | 5.0 |
| 139 | 60 | 0 | 0.0000 | 5.1 |
| 140 | 60 | 0 | 0.0000 | 5.2 |
| 141 | 60 | 0 | 0.0000 | 5.3 |
| 142 | 60 | 0 | 0.0000 | 5.4 |
| 143 | 60 | 0 | 0.0000 | 5.4 |
| 144 | 60 | 0 | 0.0000 | 5.4 |
| 145 | 60 | 0 | 0.0000 | 5.4 |
| 146 | 60 | 0 | 0.0000 | 5.4 |
| 147 | 60 | 0 | 0.0000 | 5.3 |
| 148 | 60 | 0 | 0.0000 | 5.3 |
| 149 | 60 | 0 | 0.0000 | 5.4 |
| 150 | 60 | 0 | 0.0000 | 5.3 |
| 151 | 60 | 0 | 0.0000 | 5.3 |
| 152 | 60 | 0 | 0.0000 | 5.4 |
| 153 | 60 | 0 | 0.0000 | 5.4 |
| 154 | 60 | 0 | 0.0000 | 5.4 |
| 155 | 60 | 0 | 0.0000 | 5.4 |
| 156 | 60 | 0 | 0.0000 | 5.4 |
| 157 | 60 | 0 | 0.0000 | 5.4 |
| 158 | 60 | 0 | 0.0000 | 5.4 |
| 159 | 60 | 0 | 0.0000 | 5.5 |
| 160 | 60 | 0 | 0.0000 | 5.4 |
| 161 | 60 | 0 | 0.0000 | 5.5 |
| 162 | 60 | 0 | 0.0000 | 5.5 |
| 163 | 60 | 0 | 0.0000 | 5.6 |
| 164 | 60 | 0 | 0.0000 | 5.7 |
| 165 | 60 | 0 | 0.0000 | 5.7 |
| 166 | 60 | 0 | 0.0000 | 5.7 |
| 167 | 60 | 0 | 0.0000 | 5.8 |
| 168 | 60 | 0 | 0.0000 | 5.8 |
| 169 | 60 | 0 | 0.0000 | 5.8 |
| 170 | 60 | 0 | 0.0000 | 5.9 |
| 171 | 60 | 0 | 0.0000 | 5.9 |
| 172 | 60 | 0 | 0.0000 | 5.9 |
| 173 | 60 | 0 | 0.0000 | 5.9 |
| 174 | 60 | 0 | 0.0000 | 5.9 |
| 175 | 60 | 0 | 0.0000 | 6.0 |
| 176 | 60 | 0 | 0.0000 | 6.0 |
| 177 | 60 | 0 | 0.0000 | 6.0 |
| 178 | 60 | 0 | 0.0000 | 6.0 |
| 179 | 60 | 0 | 0.0000 | 6.1 |
| 180 | 60 | 0 | 0.0000 | 6.0 |
| 181 | 60 | 0 | 0.0000 | 6.0 |
| 182 | 60 | 0 | 0.0000 | 6.1 |
| 183 | 60 | 0 | 0.0000 | 6.2 |
| 184 | 60 | 0 | 0.0000 | 6.1 |
| 185 | 60 | 0 | 0.0000 | 6.2 |
| 186 | 60 | 0 | 0.0000 | 6.2 |
| 187 | 60 | 0 | 0.0000 | 6.2 |
| 188 | 60 | 0 | 0.0000 | 6.3 |
| 189 | 60 | 0 | 0.0000 | 6.3 |
| 190 | 60 | 0 | 0.0000 | 6.3 |
| 191 | 60 | 0 | 0.0000 | 6.3 |
| 192 | 60 | 0 | 0.0000 | 6.3 |
| 193 | 60 | 0 | 0.0000 | 6.3 |
| 194 | 60 | 0 | 0.0000 | 6.3 |
| 195 | 60 | 0 | 0.0000 | 6.3 |
| 196 | 60 | 0 | 0.0000 | 6.3 |
| 197 | 60 | 0 | 0.0000 | 6.4 |
| 198 | 60 | 0 | 0.0000 | 6.5 |
| 199 | 60 | 0 | 0.0000 | 6.5 |
| 200 | 60 | 0 | 0.0000 | 6.4 |
| 201 | 60 | 0 | 0.0000 | 6.4 |
| 202 | 60 | 0 | 0.0000 | 6.5 |
| 203 | 60 | 0 | 0.0000 | 6.5 |
| 204 | 60 | 0 | 0.0000 | 6.5 |
| 205 | 60 | 0 | 0.0000 | 6.6 |
| 206 | 60 | 0 | 0.0000 | 6.5 |
| 207 | 60 | 0 | 0.0000 | 6.5 |
| 208 | 60 | 0 | 0.0000 | 6.5 |
| 209 | 60 | 0 | 0.0000 | 6.5 |
| 210 | 60 | 0 | 0.0000 | 6.6 |
| 211 | 60 | 0 | 0.0000 | 6.6 |
| 212 | 60 | 0 | 0.0000 | 6.6 |
| 213 | 60 | 0 | 0.0000 | 6.6 |
| 214 | 60 | 0 | 0.0000 | 6.6 |
| 215 | 60 | 0 | 0.0000 | 6.8 |
| 216 | 60 | 0 | 0.0000 | 6.9 |
| 217 | 60 | 0 | 0.0000 | 6.9 |
| 218 | 60 | 0 | 0.0000 | 6.8 |
| 219 | 60 | 0 | 0.0000 | 6.8 |
| 220 | 60 | 0 | 0.0000 | 6.8 |
| 221 | 60 | 0 | 0.0000 | 6.9 |
| 222 | 60 | 0 | 0.0000 | 6.9 |
| 223 | 60 | 0 | 0.0000 | 6.9 |
| 224 | 60 | 0 | 0.0000 | 7.0 |
| 225 | 60 | 0 | 0.0000 | 7.0 |
| 226 | 60 | 0 | 0.0000 | 7.0 |
| 227 | 60 | 0 | 0.0000 | 7.0 |
| 228 | 60 | 0 | 0.0000 | 7.0 |
| 229 | 60 | 0 | 0.0000 | 7.0 |
| 230 | 60 | 0 | 0.0000 | 7.0 |
| 231 | 60 | 0 | 0.0000 | 7.0 |
| 232 | 60 | 0 | 0.0000 | 7.1 |
| 233 | 60 | 0 | 0.0000 | 7.1 |
| 234 | 60 | 0 | 0.0000 | 7.1 |
| 235 | 60 | 0 | 0.0000 | 7.2 |
| 236 | 60 | 0 | 0.0000 | 7.2 |
| 237 | 60 | 0 | 0.0000 | 7.2 |
| 238 | 60 | 0 | 0.0000 | 7.3 |
| 239 | 60 | 0 | 0.0000 | 7.2 |
| 240 | 60 | 0 | 0.0000 | 7.2 |
| 241 | 60 | 0 | 0.0000 | 7.2 |
| 242 | 60 | 0 | 0.0000 | 7.3 |
| 243 | 60 | 0 | 0.0000 | 7.4 |
| 244 | 60 | 0 | 0.0000 | 7.5 |
| 245 | 60 | 0 | 0.0000 | 7.5 |
| 246 | 60 | 0 | 0.0000 | 7.5 |
| 247 | 60 | 0 | 0.0000 | 7.5 |
| 248 | 60 | 0 | 0.0000 | 7.5 |
| 249 | 60 | 0 | 0.0000 | 7.5 |
| 250 | 60 | 0 | 0.0000 | 7.6 |
| 251 | 60 | 0 | 0.0000 | 7.6 |
| 252 | 60 | 0 | 0.0000 | 7.7 |
| 253 | 60 | 0 | 0.0000 | 7.8 |
| 254 | 60 | 0 | 0.0000 | 7.8 |
| 255 | 60 | 0 | 0.0000 | 7.8 |
| 256 | 60 | 0 | 0.0000 | 7.9 |
| 257 | 60 | 0 | 0.0000 | 8.0 |
| 258 | 60 | 0 | 0.0000 | 8.2 |
| 259 | 60 | 0 | 0.0000 | 8.3 |
| 260 | 60 | 0 | 0.0000 | 8.3 |
| 261 | 60 | 0 | 0.0000 | 8.3 |
| 262 | 60 | 0 | 0.0000 | 8.3 |
| 263 | 60 | 0 | 0.0000 | 8.3 |
| 264 | 60 | 0 | 0.0000 | 8.3 |
| 265 | 60 | 0 | 0.0000 | 8.3 |
| 266 | 60 | 0 | 0.0000 | 8.4 |
| 267 | 60 | 0 | 0.0000 | 8.6 |
| 268 | 60 | 0 | 0.0000 | 8.6 |
| 269 | 60 | 0 | 0.0000 | 8.5 |
| 270 | 60 | 0 | 0.0000 | 8.5 |
| 271 | 60 | 0 | 0.0000 | 8.6 |
| 272 | 60 | 0 | 0.0000 | 8.6 |
| 273 | 60 | 0 | 0.0000 | 8.6 |
| 274 | 60 | 0 | 0.0000 | 8.6 |
| 275 | 60 | 0 | 0.0000 | 8.6 |
| 276 | 60 | 0 | 0.0000 | 8.7 |
| 277 | 60 | 0 | 0.0000 | 8.7 |
| 278 | 60 | 0 | 0.0000 | 8.8 |
| 279 | 60 | 0 | 0.0000 | 8.7 |
| 280 | 60 | 0 | 0.0000 | 8.7 |
| 281 | 60 | 0 | 0.0000 | 8.8 |
| 282 | 60 | 0 | 0.0000 | 8.8 |
| 283 | 60 | 0 | 0.0000 | 8.9 |
| 284 | 60 | 0 | 0.0000 | 8.9 |
| 285 | 60 | 0 | 0.0000 | 8.9 |
| 286 | 60 | 0 | 0.0000 | 8.9 |
| 287 | 60 | 0 | 0.0000 | 8.9 |
| 288 | 60 | 0 | 0.0000 | 9.1 |
| 289 | 60 | 0 | 0.0000 | 9.2 |
| 290 | 60 | 0 | 0.0000 | 9.2 |
| 291 | 60 | 0 | 0.0000 | 9.2 |
| 292 | 60 | 0 | 0.0000 | 9.2 |
| 293 | 60 | 0 | 0.0000 | 9.2 |
| 294 | 60 | 0 | 0.0000 | 9.2 |
| 295 | 60 | 0 | 0.0000 | 9.3 |
| 296 | 60 | 0 | 0.0000 | 9.3 |
| 297 | 60 | 0 | 0.0000 | 9.3 |
| 298 | 60 | 0 | 0.0000 | 9.3 |
| 299 | 60 | 0 | 0.0000 | 9.3 |
| 300 | 60 | 0 | 0.0000 | 9.4 |
| 301 | 60 | 0 | 0.0000 | 9.4 |
| 302 | 60 | 0 | 0.0000 | 9.4 |
| 303 | 60 | 0 | 0.0000 | 9.5 |
| 304 | 60 | 0 | 0.0000 | 9.5 |
| 305 | 60 | 0 | 0.0000 | 9.6 |
| 306 | 60 | 0 | 0.0000 | 9.6 |
| 307 | 60 | 0 | 0.0000 | 9.7 |
| 308 | 60 | 0 | 0.0000 | 9.7 |
| 309 | 60 | 0 | 0.0000 | 9.7 |
| 310 | 60 | 0 | 0.0000 | 9.7 |
| 311 | 60 | 0 | 0.0000 | 9.7 |
| 312 | 60 | 0 | 0.0000 | 9.8 |
| 313 | 60 | 0 | 0.0000 | 9.8 |
| 314 | 60 | 0 | 0.0000 | 9.8 |
| 315 | 60 | 0 | 0.0000 | 9.8 |
| 316 | 60 | 0 | 0.0000 | 9.8 |
| 317 | 60 | 0 | 0.0000 | 10.1 |
| 318 | 60 | 0 | 0.0000 | 10.0 |
| 319 | 60 | 0 | 0.0000 | 10.1 |
| 320 | 60 | 0 | 0.0000 | 10.2 |
| 321 | 60 | 0 | 0.0000 | 10.2 |
| 322 | 60 | 0 | 0.0000 | 10.2 |
| 323 | 60 | 0 | 0.0000 | 10.3 |
| 324 | 60 | 0 | 0.0000 | 10.3 |
| 325 | 60 | 0 | 0.0000 | 10.2 |
| 326 | 60 | 0 | 0.0000 | 10.3 |
| 327 | 60 | 0 | 0.0000 | 10.3 |
| 328 | 60 | 0 | 0.0000 | 10.3 |
| 329 | 60 | 0 | 0.0000 | 10.3 |
| 330 | 60 | 0 | 0.0000 | 10.4 |
| 331 | 60 | 0 | 0.0000 | 10.4 |
| 332 | 60 | 0 | 0.0000 | 10.5 |
| 333 | 60 | 0 | 0.0000 | 10.5 |
| 334 | 60 | 0 | 0.0000 | 10.5 |
| 335 | 60 | 0 | 0.0000 | 10.6 |
| 336 | 60 | 0 | 0.0000 | 10.7 |
| 337 | 60 | 0 | 0.0000 | 10.8 |
| 338 | 60 | 0 | 0.0000 | 10.8 |
| 339 | 60 | 0 | 0.0000 | 10.8 |
| 340 | 60 | 0 | 0.0000 | 10.7 |
| 341 | 60 | 0 | 0.0000 | 10.7 |
| 342 | 60 | 0 | 0.0000 | 10.7 |
| 343 | 60 | 0 | 0.0000 | 10.8 |
| 344 | 60 | 0 | 0.0000 | 10.8 |
| 345 | 60 | 0 | 0.0000 | 10.8 |
| 346 | 60 | 0 | 0.0000 | 10.8 |
| 347 | 60 | 0 | 0.0000 | 10.8 |
| 348 | 60 | 0 | 0.0000 | 10.9 |
| 349 | 60 | 0 | 0.0000 | 10.9 |
| 350 | 60 | 0 | 0.0000 | 10.9 |
| 351 | 60 | 0 | 0.0000 | 11.0 |
| 352 | 60 | 0 | 0.0000 | 11.0 |
| 353 | 60 | 0 | 0.0000 | 11.0 |
| 354 | 60 | 0 | 0.0000 | 11.0 |
| 355 | 60 | 0 | 0.0000 | 11.0 |
| 356 | 60 | 0 | 0.0000 | 11.0 |
| 357 | 60 | 0 | 0.0000 | 11.1 |
| 358 | 60 | 0 | 0.0000 | 11.1 |
| 359 | 60 | 0 | 0.0000 | 11.2 |
| 360 | 60 | 0 | 0.0000 | 11.2 |
| 361 | 60 | 0 | 0.0000 | 11.2 |
| 362 | 60 | 0 | 0.0000 | 11.2 |
| 363 | 60 | 0 | 0.0000 | 11.4 |
| 364 | 60 | 0 | 0.0000 | 11.5 |
| 365 | 60 | 0 | 0.0000 | 11.6 |
| 366 | 60 | 0 | 0.0000 | 11.6 |
| 367 | 60 | 0 | 0.0000 | 11.6 |
| 368 | 60 | 0 | 0.0000 | 11.6 |
| 369 | 60 | 0 | 0.0000 | 11.6 |
| 370 | 60 | 0 | 0.0000 | 11.6 |
| 371 | 60 | 0 | 0.0000 | 11.6 |
| 372 | 60 | 0 | 0.0000 | 11.7 |
| 373 | 60 | 0 | 0.0000 | 11.8 |
| 374 | 60 | 0 | 0.0000 | 11.8 |
| 375 | 60 | 0 | 0.0000 | 11.8 |
| 376 | 60 | 0 | 0.0000 | 11.8 |
| 377 | 60 | 0 | 0.0000 | 11.8 |
| 378 | 60 | 0 | 0.0000 | 11.9 |
| 379 | 60 | 0 | 0.0000 | 12.1 |
| 380 | 60 | 0 | 0.0000 | 12.2 |
| 381 | 60 | 0 | 0.0000 | 12.2 |
| 382 | 60 | 0 | 0.0000 | 12.2 |
| 383 | 60 | 0 | 0.0000 | 12.2 |
| 384 | 60 | 0 | 0.0000 | 12.2 |
| 385 | 60 | 0 | 0.0000 | 12.4 |
| 386 | 60 | 0 | 0.0000 | 12.3 |
| 387 | 60 | 0 | 0.0000 | 12.4 |
| 388 | 60 | 0 | 0.0000 | 12.5 |
| 389 | 60 | 0 | 0.0000 | 12.5 |
| 390 | 60 | 0 | 0.0000 | 12.5 |
| 391 | 60 | 0 | 0.0000 | 12.5 |
| 392 | 60 | 0 | 0.0000 | 12.5 |
| 393 | 60 | 0 | 0.0000 | 12.5 |
| 394 | 60 | 0 | 0.0000 | 12.6 |
| 395 | 60 | 0 | 0.0000 | 12.6 |
| 396 | 60 | 0 | 0.0000 | 12.6 |
| 397 | 60 | 0 | 0.0000 | 12.5 |
| 398 | 60 | 0 | 0.0000 | 12.5 |
| 399 | 60 | 0 | 0.0000 | 12.5 |
| 400 | 60 | 0 | 0.0000 | 12.6 |
| 401 | 60 | 0 | 0.0000 | 12.7 |
| 402 | 60 | 0 | 0.0000 | 12.7 |
| 403 | 60 | 0 | 0.0000 | 12.8 |
| 404 | 60 | 0 | 0.0000 | 12.8 |
| 405 | 60 | 0 | 0.0000 | 12.8 |
| 406 | 60 | 0 | 0.0000 | 12.7 |
| 407 | 60 | 0 | 0.0000 | 12.7 |
| 408 | 60 | 0 | 0.0000 | 12.8 |
| 409 | 60 | 0 | 0.0000 | 12.8 |
| 410 | 60 | 0 | 0.0000 | 12.9 |
| 411 | 60 | 0 | 0.0000 | 13.0 |
| 412 | 60 | 0 | 0.0000 | 13.0 |
| 413 | 60 | 0 | 0.0000 | 13.0 |
| 414 | 60 | 0 | 0.0000 | 13.1 |
| 415 | 60 | 0 | 0.0000 | 13.1 |
| 416 | 60 | 0 | 0.0000 | 13.2 |
| 417 | 60 | 0 | 0.0000 | 13.2 |
| 418 | 60 | 0 | 0.0000 | 13.2 |
| 419 | 60 | 0 | 0.0000 | 13.3 |
| 420 | 60 | 0 | 0.0000 | 13.4 |
| 421 | 60 | 0 | 0.0000 | 13.4 |
| 422 | 60 | 0 | 0.0000 | 13.6 |
| 423 | 60 | 0 | 0.0000 | 13.6 |
| 424 | 60 | 0 | 0.0000 | 13.8 |
| 425 | 60 | 0 | 0.0000 | 13.8 |
| 426 | 60 | 0 | 0.0000 | 13.9 |
| 427 | 60 | 0 | 0.0000 | 14.1 |
| 428 | 60 | 0 | 0.0000 | 14.2 |
| 429 | 60 | 0 | 0.0000 | 14.2 |
| 430 | 60 | 0 | 0.0000 | 14.2 |
| 431 | 60 | 0 | 0.0000 | 14.3 |
| 432 | 60 | 0 | 0.0000 | 14.2 |
| 433 | 60 | 0 | 0.0000 | 14.2 |
| 434 | 60 | 0 | 0.0000 | 14.3 |
| 435 | 60 | 0 | 0.0000 | 14.3 |
| 436 | 60 | 0 | 0.0000 | 14.3 |
| 437 | 60 | 0 | 0.0000 | 14.5 |
| 438 | 60 | 0 | 0.0000 | 14.7 |
| 439 | 60 | 0 | 0.0000 | 14.7 |
| 440 | 60 | 0 | 0.0000 | 14.7 |
| 441 | 60 | 0 | 0.0000 | 14.7 |
| 442 | 60 | 0 | 0.0000 | 14.8 |
| 443 | 60 | 0 | 0.0000 | 14.8 |
| 444 | 60 | 0 | 0.0000 | 14.8 |
| 445 | 60 | 0 | 0.0000 | 14.8 |
| 446 | 60 | 0 | 0.0000 | 14.8 |
| 447 | 60 | 0 | 0.0000 | 14.8 |
| 448 | 60 | 0 | 0.0000 | 14.9 |
| 449 | 60 | 0 | 0.0000 | 15.0 |
| 450 | 60 | 0 | 0.0000 | 15.1 |
| 451 | 60 | 0 | 0.0000 | 15.1 |
| 452 | 60 | 0 | 0.0000 | 15.2 |
| 453 | 60 | 0 | 0.0000 | 15.2 |
| 454 | 60 | 0 | 0.0000 | 15.2 |
| 455 | 60 | 0 | 0.0000 | 15.2 |
| 456 | 60 | 0 | 0.0000 | 15.2 |
| 457 | 60 | 0 | 0.0000 | 15.3 |
| 458 | 60 | 0 | 0.0000 | 15.3 |
| 459 | 60 | 0 | 0.0000 | 15.3 |
| 460 | 60 | 0 | 0.0000 | 15.4 |
| 461 | 60 | 0 | 0.0000 | 15.4 |
| 462 | 60 | 0 | 0.0000 | 15.4 |
| 463 | 60 | 0 | 0.0000 | 15.6 |
| 464 | 60 | 0 | 0.0000 | 15.6 |
| 465 | 60 | 0 | 0.0000 | 15.6 |
| 466 | 60 | 0 | 0.0000 | 15.6 |
| 467 | 60 | 0 | 0.0000 | 15.7 |
| 468 | 60 | 0 | 0.0000 | 15.8 |
| 469 | 60 | 0 | 0.0000 | 16.0 |
| 470 | 60 | 0 | 0.0000 | 16.0 |
| 471 | 60 | 0 | 0.0000 | 16.2 |
| 472 | 60 | 0 | 0.0000 | 16.2 |
| 473 | 60 | 0 | 0.0000 | 16.3 |
| 474 | 60 | 0 | 0.0000 | 16.4 |
| 475 | 60 | 0 | 0.0000 | 16.4 |
| 476 | 60 | 0 | 0.0000 | 16.3 |
| 477 | 60 | 0 | 0.0000 | 16.3 |
| 478 | 60 | 0 | 0.0000 | 16.3 |
| 479 | 60 | 0 | 0.0000 | 16.4 |
| 480 | 60 | 0 | 0.0000 | 16.3 |
| 481 | 60 | 0 | 0.0000 | 16.3 |
| 482 | 60 | 0 | 0.0000 | 16.4 |
| 483 | 60 | 0 | 0.0000 | 16.4 |
| 484 | 60 | 0 | 0.0000 | 16.3 |
| 485 | 60 | 0 | 0.0000 | 16.3 |
| 486 | 60 | 0 | 0.0000 | 16.4 |
| 487 | 60 | 0 | 0.0000 | 16.4 |
| 488 | 60 | 0 | 0.0000 | 16.4 |
| 489 | 60 | 0 | 0.0000 | 16.5 |
| 490 | 60 | 0 | 0.0000 | 16.5 |
| 491 | 60 | 0 | 0.0000 | 16.4 |
| 492 | 60 | 0 | 0.0000 | 16.4 |
| 493 | 60 | 0 | 0.0000 | 16.4 |
| 494 | 60 | 0 | 0.0000 | 16.4 |
| 495 | 60 | 0 | 0.0000 | 16.4 |
| 496 | 60 | 0 | 0.0000 | 16.5 |
