population	name	born	g1	g2	n1	n2	ns	g2_contact	g2_height	g2_up	g2_joint	g1_other	g1_vel
holistic	h0-53	-32	0	0	0	0	0	0	0	0	0	0	0
holistic	h0-55	-51	4.889712	9.144470	10	30	8	0	2.814126	6.330344	0	0.322360	0
holistic	h0-56	-1	0	0	0	0	3	0	0	0	0	0	0
holistic	h0-57	-55	1.106904	4.077090	2	7	4	0	0	4.077090	0	2.068156	0
holistic	h0-58	-37	1.176585	12.715719	4	37	11	0	1.785540	10.930179	0	0	1.488628
holistic	h0-59	-55	0	0	0	0	2	0	0	0	0	0	0
holistic	he61	0	0	0	0	0	3	0	0	0	0	0	0
conventional	c0-0	-39	0	39.707628	0	14	7	7.385028	4.108826	14.937157	13.276617	0	0
conventional	c0-1	-29	0	26.169093	0	14	7	4.040422	4.383784	13.472634	4.272253	0	0
conventional	c0-2	-53	0	19.396650	0	14	7	3.018072	1.831343	7.432294	7.114941	0	0
conventional	c0-3	-8	0	22.290736	0	14	7	2.436210	3.857447	9.058013	6.939066	0	0
conventional	c0-4	-45	0	24.674157	0	14	7	4.099411	2.007446	9.482913	9.084387	0	0
conventional	c0-5	-30	0	20.434455	0	14	7	0.606584	4.228660	11.911543	3.687668	0	0
conventional	c0-6	-48	0	24.968576	0	14	7	5.575716	2.384184	11.652849	5.355827	0	0
conventional	c0-7	-18	0	12.647541	0	14	7	3.031105	1.202559	3.531584	4.882293	0	0
conventional	c0-8	-22	0	30.256431	0	14	7	3.297814	5.784245	8.982998	12.191374	0	0
conventional	c0-9	-20	0	18.638422	0	14	7	1.643212	1.861707	11.744503	3.389000	0	0
conventional	c0-10	-49	0	25.378456	0	14	7	3.765216	2.794160	12.721240	6.097840	0	0
conventional	c0-11	-42	0	25.188231	0	14	7	3.375957	4.651995	12.378846	4.781433	0	0
conventional	c0-12	-12	0	19.431696	0	14	7	2.948188	2.822775	8.561460	5.099273	0	0
conventional	c0-13	-16	0	33.201812	0	14	7	5.530781	1.886021	13.947261	11.837749	0	0
conventional	c0-14	-55	0	21.885425	0	14	7	2.456219	0.557388	12.378435	6.493383	0	0
conventional	c0-15	-37	0	25.107826	0	14	7	1.695817	4.047558	13.116278	6.248173	0	0
conventional	c0-16	-29	0	18.488354	0	14	7	3.807935	2.324812	5.206063	7.149544	0	0
conventional	c0-17	-10	0	25.072716	0	14	7	7.307205	4.030749	9.345694	4.389068	0	0
conventional	c0-18	-42	0	35.173021	0	14	7	2.040911	2.294128	22.993907	7.844075	0	0
conventional	c0-19	-42	0	25.729592	0	14	7	2.380580	1.652327	13.391185	8.305500	0	0
conventional	c0-20	-57	0	31.437573	0	14	7	2.268352	9.757071	13.032429	6.379721	0	0
conventional	c0-21	-47	0	22.518625	0	14	7	3.466154	0.896032	14.447475	3.708964	0	0
conventional	c0-22	-50	0	12.741703	0	14	7	0.434463	1.250603	5.697288	5.359349	0	0
conventional	c0-23	-42	0	26.323624	0	14	7	3.143964	3.579213	11.213663	8.386784	0	0
conventional	c0-24	-32	0	34.868256	0	14	7	4.609676	5.291848	8.314718	16.652014	0	0
conventional	c0-25	-5	0	16.550243	0	14	7	2.955229	1.484143	4.870341	7.240530	0	0
conventional	c0-26	-14	0	28.529895	0	14	7	3.077791	5.688425	13.447723	6.315956	0	0
conventional	c0-27	-51	0	16.385942	0	14	7	1.084101	5.793340	5.087840	4.420661	0	0
conventional	c0-28	-29	0	28.704563	0	14	7	4.893432	5.518828	12.554392	5.737911	0	0
conventional	c0-29	-51	0	23.520917	0	14	7	2.126931	5.766391	8.660956	6.966639	0	0
conventional	c0-30	-35	0	19.862211	0	14	7	1.973108	2.456177	6.031527	9.401399	0	0
conventional	c0-31	-20	0	19.465900	0	14	7	2.080551	5.236251	8.038795	4.110303	0	0
conventional	c0-32	-19	0	33.757644	0	14	7	0.535339	5.947837	19.238348	8.036120	0	0
conventional	c0-33	-27	0	44.162434	0	14	7	11.465209	4.535028	20.642749	7.519448	0	0
conventional	c0-34	-17	0	13.916144	0	14	7	0.009949	2.371337	8.066768	3.468090	0	0
conventional	c0-35	-18	0	24.813415	0	14	7	0.877251	3.245953	16.913402	3.776809	0	0
conventional	c0-36	-59	0	13.252860	0	14	7	2.486887	1.138327	5.081719	4.545927	0	0
conventional	c0-37	-43	0	28.206220	0	14	7	2.985191	3.591582	10.154856	11.474591	0	0
conventional	c0-38	-22	0	22.668833	0	14	7	5.259767	1.204646	8.445430	7.758990	0	0
conventional	c0-39	-11	0	27.002490	0	14	7	4.349724	2.452282	17.073198	3.127286	0	0
conventional	c0-40	-3	0	37.466913	0	14	7	4.999451	7.660642	13.317088	11.489732	0	0
conventional	c0-41	-26	0	19.812054	0	14	7	4.441379	2.177214	7.714700	5.478761	0	0
conventional	c0-42	-10	0	31.861802	0	14	7	4.379253	2.931663	18.402458	6.148428	0	0
conventional	c0-43	-4	0	39.569497	0	14	7	5.870025	5.225242	18.775285	9.698945	0	0
conventional	c0-44	-17	0	21.472570	0	14	7	2.187432	1.072558	9.221068	8.991512	0	0
conventional	c0-45	-4	0	23.933155	0	14	7	2.493174	1.765396	15.947797	3.726788	0	0
conventional	c0-46	-35	0	34.886403	0	14	7	1.131330	9.596777	15.679999	8.478297	0	0
conventional	c0-48	-13	0	19.145317	0	14	7	8.101049	0.830311	8.327770	1.886187	0	0
conventional	c0-49	-13	0	24.651055	0	14	7	5.319204	2.411219	10.230210	6.690422	0	0
conventional	c0-50	-33	0	25.507434	0	14	7	0.325611	3.403318	12.848774	8.929731	0	0
conventional	c0-51	-46	0	25.312314	0	14	7	2.257581	3.112334	13.781290	6.161109	0	0
conventional	c0-52	-30	0	24.937273	0	14	7	1.851032	5.141470	9.730990	8.213781	0	0
conventional	c0-53	-54	0	36.887151	0	14	7	6.315153	7.377308	14.930565	8.264125	0	0
conventional	c0-54	-23	0	49.134406	0	14	7	7.510814	8.335376	15.665530	17.622686	0	0
conventional	c0-55	-52	0	33.877229	0	14	7	5.144336	5.895448	15.556350	7.281095	0	0
conventional	c0-56	-40	0	24.873371	0	14	7	5.702189	2.779653	9.484611	6.906918	0	0
conventional	c0-57	-25	0	32.098798	0	14	7	5.755858	2.017033	9.233362	15.092545	0	0
conventional	c0-58	-7	0	36.221408	0	14	7	8.238161	12.024952	13.705265	2.253030	0	0
conventional	c0-59	-9	0	26.986600	0	14	7	7.085595	5.926215	8.500330	5.474460	0	0
conventional	ce61	0	0	19.335112	0	14	7	4.112013	2.687206	7.286842	5.249051	0	0
conventional	ce62	1	0	24.080569	0	14	7	1.829576	2.914371	14.455122	4.881500	0	0
holistic	he62	2	3.215955	8.764755	6	24	18	1.176324	0	7.588431	0	4.130048	0
conventional	ce63	2	0	46.728694	0	14	7	7.301798	7.124230	15.509473	16.793193	0	0
conventional	ce64	2	0	21.366334	0	14	7	3.079154	3.091833	9.445050	5.750297	1.257511	0
conventional	ce65	2	0	22.090528	0	14	7	6.459500	3.087229	5.631590	6.912209	0	0
conventional	ce66	2	0	24.219414	0	14	7	3.905896	1.297538	10.242209	8.773771	0	0
holistic	he63	3	0	0	0	0	1	0	0	0	0	0	0
conventional	ce67	3	0	25.758985	0	14	7	2.217730	6.636964	9.748892	7.155399	0	0
conventional	ce68	3	0	32.195305	0	14	7	5.653880	1.531654	18.399331	6.610440	0	0
conventional	ce69	3	0	22.718786	0	14	7	0.390770	4.316970	9.195973	8.815073	0	0
holistic	he64	4	2.561035	4.534040	3	6	5	0	0	2.721116	1.812924	2.229108	0
holistic	he65	4	0	0	0	0	3	0	0	0	0	0	0
conventional	ce70	4	0	22.204512	0	14	7	2.807196	0.271969	11.751540	7.373807	0	0
conventional	ce71	4	0	22.201243	0	14	7	1.829556	5.755421	7.745273	6.870993	0	0
conventional	ce72	4	0	29.133904	0	14	7	6.522205	9.022945	10.149499	3.439255	0	0
conventional	ce73	4	0	25.445969	0	14	7	3.748843	2.476351	10.388355	8.832420	0	0
conventional	ce74	4	0	33.604326	0	14	7	4.136871	5.168029	6.996494	17.302932	0	0
holistic	he66	5	0	0	0	0	3	0	0	0	0	0	0
holistic	he67	5	0.161560	2.257965	1	6	3	0.992510	0	0	1.265455	0	0
holistic	he68	5	6.169596	9.454694	10	26	8	0	3.400750	6.053944	0	0.644720	0
conventional	ce75	5	0	20.058386	0	14	7	2.465626	5.377886	5.515635	6.699239	0	0
conventional	ce76	5	0	35.926135	0	14	7	5.312704	5.099772	16.760897	8.752762	0	0
conventional	ce77	5	0	14.768922	0	14	7	0.607779	0.841428	7.021660	6.298055	0	0
conventional	ce78	5	0	31.556963	0	14	7	4.533958	2.113907	17.015491	7.893607	0	0
conventional	ce79	5	0	22.937212	0	14	7	5.006014	1.995537	9.325884	6.609777	0	0
conventional	ce80	5	0	13.538670	0	14	7	0.665179	2.660259	7.533298	2.679934	0	0
holistic	he69	6	0	2.880768	0	6	3	1.004242	0	0	1.876526	0	0
holistic	he70	6	0	0	0	0	1	0	0	0	0	0	0
holistic	he71	6	0	2.504412	0	6	3	0.627886	0	0	1.876526	0	0
conventional	ce81	6	0	44.916407	0	14	7	13.609032	4.754025	19.332309	7.221041	0	0
conventional	ce82	6	0	32.468150	0	14	7	4.011748	5.185326	12.479531	10.791545	0	0
conventional	ce83	6	0	27.676004	0	14	7	2.208498	1.126358	14.818839	9.522309	0	0
conventional	ce84	6	0	16.551881	0	14	7	8.491558	1.396024	4.916683	1.747616	0.632856	0
conventional	ce85	6	0	35.839980	0	14	7	4.717030	3.505237	18.422595	9.195118	1.178184	0
conventional	ce86	6	0	41.701592	0	14	7	5.211330	4.877499	24.380366	7.232397	0	0
holistic	he72	7	0	2.419506	0	6	3	1.004242	0	0	1.415264	0	0
holistic	he73	7	2.246082	6.330344	6	26	6	0	0	6.330344	0	0.322360	0
holistic	he74	7	0	0	0	0	3	0	0	0	0	0	0
conventional	ce87	7	0	24.056248	0	14	7	3.054341	2.263122	9.500988	9.237797	0	0
conventional	ce88	7	0	26.591318	0	14	7	2.960602	6.706617	9.662459	7.261640	0	0
conventional	ce89	7	0	50.273114	0	14	7	6.976390	8.677957	16.474109	18.144658	0	0
conventional	ce90	7	0	24.409408	0	14	7	3.912361	2.056049	9.284946	9.156052	0	0
conventional	ce91	7	0	47.500018	0	14	7	13.279346	4.232549	22.024813	7.963310	0	0
conventional	ce92	7	0	24.744232	0	14	7	9.002635	1.326211	10.337405	4.077981	0	0
conventional	ce93	7	0	20.913119	0	14	7	1.965879	0.893153	11.604273	6.449814	0	0
conventional	ce94	7	0	25.791529	0	14	7	0.625689	3.917261	12.147973	9.100606	0	0
conventional	ce95	7	0	23.183494	0	14	7	4.690610	0.570119	13.489864	4.432901	0	0
holistic	he75	8	2.481704	5.493814	2	8	4	0	4.310286	0	1.183528	0.084294	0
holistic	he76	8	3.215955	8.764755	6	24	18	1.176324	0	7.588431	0	3.645040	0
holistic	he77	8	0	0	0	0	0	0	0	0	0	0	0
holistic	he78	8	0	1.910654	0	3	3	0.666058	0	0	1.244596	0	0
holistic	he79	8	0	2.324772	0	8	4	0.993105	0	0	1.331667	0	0
conventional	ce96	8	0	51.881472	0	14	7	8.415080	6.358730	19.741672	17.365990	0	0
conventional	ce97	8	0	16.577264	0	14	7	7.663847	1.503158	5.695304	1.714955	0	0
conventional	ce98	8	0	23.142582	0	14	7	2.946197	1.647063	11.687234	6.862088	0	0
conventional	ce99	8	0	19.965703	0	14	7	2.273016	5.236251	8.188678	4.267758	0	0
conventional	ce100	8	0	21.190686	0	14	7	4.992293	3.110107	8.135870	4.952416	0	0
conventional	ce101	8	0	38.729768	0	14	7	7.073262	5.393640	8.885426	17.377440	0	0
conventional	ce102	8	0	27.633839	0	14	7	3.307036	6.749443	9.521002	8.056358	0	0
conventional	ce103	8	0.112639	15.137950	1	14	7	1.778839	2.602725	8.061643	2.694743	0	0
conventional	ce104	8	0	39.588983	0	14	7	5.601062	5.437587	19.930147	8.620187	0	0
conventional	ce105	8	0	25.305520	0	14	7	4.253101	3.241096	11.829769	5.981554	0.378136	0
holistic	he80	9	1.635604	8.822938	2	16	9	6.705894	1.341500	0.775544	0	0	0
holistic	he81	9	0	0	0	0	3	0	0	0	0	0	0
holistic	he82	9	0	0	0	0	1	0	0	0	0	0	0
conventional	ce106	9	0	30.235227	0	14	7	4.958007	4.468029	9.828373	10.980818	0	0
conventional	ce107	9	0	42.178135	0	14	7	6.286168	7.628943	20.747510	7.515514	0	0
conventional	ce108	9	0	28.527022	0	14	7	4.138892	4.270338	14.721940	5.395852	0	0
holistic	he83	10	0	0	0	0	3	0	0	0	0	0	0
holistic	he84	10	2.396977	3.671566	5	22	15	1.374074	0	2.297492	0	4.130048	0
conventional	ce109	10	0	14.254531	0	14	7	1.816790	2.652752	7.062873	2.722116	0.232948	0
conventional	ce110	10	0	25.529575	0	14	7	4.577125	3.405788	8.039170	9.507492	0	0
conventional	ce111	10	0	24.952300	0	14	7	2.303725	1.366465	10.086064	11.196046	0	0
conventional	ce112	10	0	23.759761	0	14	7	3.994972	5.045912	8.188094	6.530783	0.705683	0
conventional	ce113	10	0	22.861585	0	14	7	4.414941	1.446269	8.105973	8.894402	0	0
conventional	ce114	10	0	27.762218	0	14	7	4.026064	5.228045	13.712922	4.795187	0	0
conventional	ce115	10	0	16.282133	0	14	7	8.544655	1.495840	4.361831	1.879807	0.632856	0
conventional	ce116	10	0	20.111583	0	14	7	0.798636	6.078442	8.759570	4.474935	0	0
conventional	ce117	11	0	31.483256	0	14	7	4.621291	3.583667	11.787999	11.490299	0	0
conventional	ce118	11	0	22.264431	0	14	7	4.958042	0.871001	11.804872	4.630516	0	0
conventional	ce119	11	0	22.324073	0	14	7	3.266812	2.408495	9.170263	7.478503	0	0
holistic	he85	12	1.305465	2.469249	1	4	3	0	2.171109	0	0.298140	0	0
holistic	he86	12	0	0	0	0	3	0	0	0	0	0	0
holistic	he87	12	0	0	0	0	1	0	0	0	0	0	0
conventional	ce120	12	0	26.510557	0	14	7	2.466734	2.441104	13.991859	7.610860	0	0
conventional	ce121	12	0	26.732811	0	14	7	6.182801	5.073785	4.079854	11.396371	0	0
conventional	ce122	12	0	23.058909	0	14	7	2.890832	2.503484	9.486818	8.177775	0	0
conventional	ce123	12	0	17.644980	0	14	7	1.408446	5.122537	6.897076	4.216921	0	0
holistic	he88	13	0	0	0	0	3	0	0	0	0	0	0
holistic	he89	13	0	3.237454	0	6	3	1.360928	0	0	1.876526	0	0
conventional	ce124	13	0	37.690325	0	14	7	4.742421	8.392740	9.524362	15.030802	0	0
conventional	ce125	13	0	42.187993	0	14	7	14.432816	2.045309	18.684007	7.025861	0	0
holistic	he90	14	0.106847	1.815571	1	6	9	0.381366	0	0	1.434205	0	0
holistic	he91	14	0.161560	8.671875	1	18	8	2.293808	0	0	6.378067	0	0
conventional	ce126	14	0	33.050015	0	14	7	9.774937	4.372720	15.739605	3.162753	0.378136	0
conventional	ce127	14	0	19.333689	0	14	7	0.792476	3.322303	9.169117	6.049793	0.232948	0
conventional	ce128	14	0	28.644388	0	14	7	2.164868	2.971427	18.127939	5.380154	0	0
conventional	ce129	14	0	50.026486	0	14	7	5.988865	5.902426	27.088347	11.046848	0	0
holistic	he92	15	0	2.419506	0	6	3	1.004242	0	0	1.415264	0	0
holistic	he93	15	0	2.575260	0	6	3	0.645648	0	0	1.929612	0	0
holistic	he94	15	0	2.378647	0	4	2	0.502121	0	0	1.876526	0	0
holistic	he95	15	0	0	0	0	1	0	0	0	0	0	0
conventional	ce130	15	0	24.798424	0	14	7	5.515851	3.364716	10.202876	5.714981	0	0
conventional	ce131	15	0	29.709949	0	14	7	2.595440	1.504656	14.342235	11.267618	0	0
conventional	ce132	15	0	22.056010	0	14	7	2.382621	1.757763	8.444706	9.470920	0	0
holistic	he96	16	0	5.309999	0	18	6	1.585962	0	0	3.724037	0	0
holistic	he97	16	0	0	0	0	2	0	0	0	0	0	0
holistic	he98	16	0	3.932458	0	6	3	2.055932	0	0	1.876526	0	0
holistic	he99	16	0	2.419506	0	6	3	1.004242	0	0	1.415264	0	0
conventional	ce133	16	2.480259	17.358183	2	14	7	1.866925	1.979317	7.745114	5.766827	0	0
conventional	ce134	16	0	18.937792	0	14	7	1.346852	2.596175	9.057499	5.937266	0	0
conventional	ce135	16	0	25.302554	0	14	7	3.765388	3.610261	13.801915	4.124990	0.326393	0
holistic	he100	17	0	0	0	0	1	0	0	0	0	0	0
holistic	he101	17	5.359925	25.614055	10	55	27	1.917830	0	16.053005	7.643220	4.130048	0
holistic	he102	17	0	0	0	0	1	0	0	0	0	0	0
holistic	he103	17	0	0	0	0	2	0	0	0	0	0	0
conventional	ce136	17	0	24.630045	0	14	7	3.526815	2.973412	9.694972	8.434846	0	0
conventional	ce137	17	0	11.871234	0	14	7	2.592826	1.644835	3.993186	3.640387	0	0
conventional	ce138	17	0	17.140561	0	14	7	0.683211	3.236155	8.883643	4.337552	0	0
conventional	ce139	17	0	14.334508	0	14	7	2.955601	0.681261	3.203653	7.493993	0	0
holistic	he104	18	0	3.753800	0	6	3	1.004242	0	0	2.749558	0	0
holistic	he105	18	0	0	0	0	1	0	0	0	0	0	0
holistic	he106	18	0	2.861602	0	6	3	1.187738	0	0	1.673864	0	0
holistic	he107	18	0	2.656306	0	6	3	1.102528	0	0	1.553778	0	0
conventional	ce140	18	0.667546	31.217919	1	14	7	4.740081	3.298833	11.066452	12.112553	0	0
conventional	ce141	18	0	14.560058	0	14	7	0.729146	2.278403	8.791019	2.761490	0	0
conventional	ce142	18	0	30.904425	0	14	7	4.931949	8.588641	12.345335	5.038500	0	0
conventional	ce143	18	0	13.811222	0	14	7	0.460175	2.668894	7.926915	2.755238	0	0
holistic	he108	19	8.784863	10.874510	7	34	19	1.863114	0	9.011396	0	0	0
holistic	he109	19	0	3.611110	0	6	3	1.498830	0	0	2.112280	0	0
conventional	ce144	19	0	17.761912	0	14	7	2.575584	2.522850	7.976013	4.687465	1.328142	0
conventional	ce145	19	0	34.069993	0	14	7	5.313300	6.616039	11.508894	10.631760	0	0
conventional	ce146	19	0	33.264825	0	14	7	2.492931	5.647724	9.547462	15.576708	0	0
conventional	ce147	19	0	27.091743	0	14	7	2.316283	2.721821	17.020197	5.033442	0.232948	0
holistic	he110	20	0	0	0	0	2	0	0	0	0	0	0
holistic	he111	20	0	3.628105	0	6	3	1.187738	0	0	2.440367	0	0
conventional	ce148	20	0	14.943613	0	14	7	6.202357	0.791307	5.055854	2.894095	0	0
conventional	ce149	20	0	24.039259	0	14	7	1.377834	3.750389	14.836049	4.074987	0	0
conventional	ce150	20	2.480259	16.121613	2	14	7	0.460096	1.576821	6.893998	7.190698	0	0
conventional	ce151	20	0	43.624245	0	14	7	5.525679	4.776193	27.202699	6.119674	0	0
holistic	he112	21	0	1.978548	0	6	3	0.563284	0	0	1.415264	0	0
holistic	he113	21	0	2.861602	0	6	6	1.187738	0	0	1.673864	0	0
conventional	ce152	21	0	23.680590	0	14	7	3.371477	3.602528	12.410645	4.295940	0.378136	0
conventional	ce153	21	0	43.088391	0	14	7	3.515906	6.050615	23.860587	9.661283	0	0
conventional	ce154	21	0	22.449018	0	14	7	3.317363	4.886435	11.053882	3.191338	0	0
holistic	he114	22	0	0	0	0	2	0	0	0	0	0	0
holistic	he115	22	0	4.518308	0	6	3	1.875372	0	0	2.642936	0	0
holistic	he116	22	0	0	0	0	4	0	0	0	0	0	0
conventional	ce155	22	0	27.527064	0	14	7	2.237067	0.925503	15.031299	9.333195	0	0
conventional	ce156	22	0	44.378463	0	14	7	6.048462	6.286468	24.664766	7.378767	0	0
conventional	ce157	22	0	45.936201	0	14	7	7.845161	7.205728	14.803696	16.081616	0	0
conventional	ce158	22	0	23.497995	0	14	7	2.097185	7.072135	7.849182	6.479493	0	0
holistic	he117	23	0	2.411788	0	6	3	0.648394	0	0	1.763394	0	0
holistic	he118	23	0	0	0	0	2	0	0	0	0	0	0
holistic	he119	23	0	0	0	0	2	0	0	0	0	0	0
holistic	he120	23	0	2.476887	0	6	3	1.102528	0	0	1.374359	0	0
conventional	ce159	23	0	22.320795	0	14	7	3.085187	4.390789	10.324143	4.520676	0	0
conventional	ce160	23	0	32.708736	0	14	7	4.484368	2.296018	14.833571	11.094779	0.971622	0
holistic	he121	24	0	0	0	0	3	0	0	0	0	0	0
holistic	he122	24	0	0	0	0	2	0	0	0	0	0	0
holistic	he123	24	3.180050	7.449568	2	8	4	0	5.523192	0	1.926376	0.084294	0
holistic	he124	24	3.215955	4.488651	6	24	18	0.761100	0	3.727551	0	4.130048	0
conventional	ce161	24	0	36.761327	0	14	7	2.098802	9.360185	19.915225	5.387115	0	0
holistic	he125	25	0	3.059688	0	2	2	0	0.681488	0	2.378200	0	0
holistic	he126	25	0	4.285089	0	6	3	1.783846	0	0	2.501243	0	0
holistic	he127	25	0	2.419506	0	6	3	1.004242	0	0	1.415264	0	0
holistic	he128	25	0	0	0	0	5	0	0	0	0	0	0
holistic	he129	25	0	0	0	0	2	0	0	0	0	0	0
holistic	he130	25	2.380131	3.652827	6	24	18	0.761100	0	2.891727	0	4.130048	0
holistic	he131	25	0	1.978548	0	6	3	0.563284	0	0	1.415264	0	0
holistic	he132	25	0	0	0	0	1	0	0	0	0	0	0
holistic	he133	25	0	10.288234	0	20	4	2.945300	0	0	7.342934	0	0
holistic	he134	25	0	1.885768	0	6	3	0.313632	0	0	1.572136	0	0
holistic	he135	25	0	2.419811	0	8	4	0.844926	0	0	1.574885	0	0
conventional	ce162	25	0	33.596393	0	14	7	4.157537	4.395520	16.989759	8.053577	0	0
conventional	ce163	25	0	18.238818	0	14	7	2.633096	2.368465	8.510091	4.727166	1.178270	0
conventional	ce164	25	0	23.649085	0	14	7	8.925601	2.101831	9.162868	3.458785	0.082089	0
holistic	he136	26	0	5.843254	0	16	4	3.012726	0	0	2.830528	0	0
holistic	he137	26	0	1.917385	0	4	2	0.502121	0	0	1.415264	0	0
holistic	he138	26	0	8.243862	0	12	3	5.495144	0	0	2.748718	0	0
holistic	he139	26	0	4.033018	0	6	3	1.228908	0	0	2.804110	0	0
holistic	he140	26	0	0	0	0	2	0	0	0	0	0	0
conventional	ce165	26	0	34.233375	0	14	7	2.594199	3.851490	17.714010	10.073676	0	0
holistic	he141	27	0	2.172752	0	6	3	0.901824	0	0	1.270928	0	0
holistic	he142	27	0	3.523947	0	6	3	1.641524	0	0	1.882423	0	0
holistic	he143	27	0	0	0	0	2	0	0	0	0	0	0
holistic	he144	27	0	0	0	0	1	0	0	0	0	0	0
holistic	he145	27	0	0	0	0	1	0	0	0	0	0	0
holistic	he146	27	0	2.016171	0	2	1	0	0	0	2.016171	0	0
holistic	he147	27	0	0	0	0	2	0	0	0	0	0	0
holistic	he148	27	0	0	0	0	3	0	0	0	0	0	0
holistic	he149	27	0	4.362966	0	6	4	1.172956	0	0	3.190010	0	0
holistic	he150	27	0	0	0	0	2	0	0	0	0	0	0
holistic	he151	27	0	0	0	0	2	0	0	0	0	0	0
conventional	ce166	27	0	35.947765	0	14	7	3.711685	5.004864	18.909113	8.322103	0	0
conventional	ce167	27	0	23.192318	0	14	7	8.414256	1.833629	10.915915	2.028518	0	0
holistic	he152	28	0	0	0	0	1	0	0	0	0	0	0
holistic	he153	28	0	2.391139	0	2	1	0	0	0	2.391139	0	0
holistic	he154	28	0	1.415264	0	2	5	0	0	0	1.415264	0	0
holistic	he155	28	0	5.043408	0	6	3	3.166882	0	0	1.876526	0	0
holistic	he156	28	0	0	0	0	1	0	0	0	0	0	0
