season	population	sizes	names_in_groups_below_modal
377	conventional	8,8,8,8,8,8,8,4	ce718,ce720,ce759,ce786
378	holistic	8,8,8,8,8,8,8,4	he694,he659,he661,he632
378	conventional	8,8,8,8,8,8,8,4	ce829,ce724,ce826,ce807
379	holistic	8,8,8,8,8,8,8,4	he642,he691,he636,he632
379	conventional	8,8,8,8,8,8,8,4	ce757,ce831,ce845,ce839
380	holistic	8,8,8,8,8,8,8,4	he622,he680,he697,he653
380	conventional	8,8,8,8,8,8,8,4	ce817,ce758,ce786,ce803
381	holistic	8,8,8,8,8,8,8,4	he614,he633,he678,he687
381	conventional	8,8,8,8,8,8,8,4	ce781,ce789,ce751,ce774
382	holistic	8,8,8,8,8,8,8,4	he673,he671,he691,he696
382	conventional	8,8,8,8,8,8,8,4	ce787,ce853,ce845,ce828
383	holistic	8,8,8,8,8,8,8,4	he642,he684,he688,he668
383	conventional	8,8,8,8,8,8,8,4	ce827,ce774,ce727,ce848
384	holistic	8,8,8,8,8,8,8,4	he698,he694,he701,he708
384	conventional	8,8,8,8,8,8,8,4	ce839,ce817,ce855,ce827
385	holistic	8,8,8,8,8,8,8,4	he650,he708,he646,he697
385	conventional	8,8,8,8,8,8,8,4	ce761,ce748,ce738,ce780
386	holistic	8,8,8,8,8,8,8,4	he679,he671,he686,he636
386	conventional	8,8,8,8,8,8,8,4	ce856,ce738,ce841,ce840
387	holistic	8,8,8,8,8,8,8,4	he657,he679,he636,he658
387	conventional	8,8,8,8,8,8,8,4	ce842,ce828,ce789,ce840
388	holistic	8,8,8,8,8,8,8,4	he716,he667,he638,he642
388	conventional	8,8,8,8,8,8,8,4	ce841,ce758,ce807,ce856
389	holistic	8,8,8,8,8,8,8,4	he661,he721,he642,he703
389	conventional	8,8,8,8,8,8,8,4	ce839,ce752,ce856,ce834
390	holistic	8,8,8,8,8,8,8,4	he692,he657,he721,he714
390	conventional	8,8,8,8,8,8,8,4	ce803,ce855,ce848,ce801
391	holistic	8,8,8,8,8,8,8,4	he718,he688,he679,he652
391	conventional	8,8,8,8,8,8,8,4	ce757,ce852,ce855,ce785
392	holistic	8,8,8,8,8,8,8,4	he691,he688,he692,he735
392	conventional	8,8,8,8,8,8,8,4	ce841,ce789,ce773,ce807
393	holistic	8,8,8,8,8,8,8,4	he734,he719,he691,he659
393	conventional	8,8,8,8,8,8,8,4	ce866,ce823,ce870,ce781
394	holistic	8,8,8,8,8,8,8,4	he716,he695,he739,he653
394	conventional	8,8,8,8,8,8,8,4	ce871,ce786,ce801,ce851
395	holistic	8,8,8,8,8,8,8,4	he741,he659,he690,he733
395	conventional	8,8,8,8,8,8,8,4	ce780,ce870,ce795,ce791
396	holistic	8,8,8,8,8,8,8,4	he688,he667,he711,he661
396	conventional	8,8,8,8,8,8,8,4	ce862,ce761,ce865,ce802
397	holistic	8,8,8,8,8,8,8,4	he726,he671,he691,he700
397	conventional	8,8,8,8,8,8,8,4	ce870,ce758,ce828,ce861
398	holistic	8,8,8,8,8,8,8,4	he657,he732,he677,he679
398	conventional	8,8,8,8,8,8,8,4	ce875,ce855,ce776,ce827
399	holistic	8,8,8,8,8,8,8,4	he701,he660,he732,he753
399	conventional	8,8,8,8,8,8,8,4	ce857,ce775,ce845,ce773
400	holistic	8,8,8,8,8,8,8,4	he673,he678,he668,he745
400	conventional	8,8,8,8,8,8,8,4	ce875,ce770,ce773,ce828
401	holistic	8,8,8,8,8,8,8,4	he694,he742,he746,he691
401	conventional	8,8,8,8,8,8,8,4	ce871,ce851,ce776,ce874
402	holistic	8,8,8,8,8,8,8,4	he680,he762,he691,he678
402	conventional	8,8,8,8,8,8,8,4	ce867,ce874,ce826,ce837
403	holistic	8,8,8,8,8,8,8,4	he701,he716,he761,he680
403	conventional	8,8,8,8,8,8,8,4	ce861,ce874,ce882,ce841
404	holistic	8,8,8,8,8,8,8,4	he678,he690,he671,he679
404	conventional	8,8,8,8,8,8,8,4	ce791,ce837,ce861,ce795
405	holistic	8,8,8,8,8,8,8,4	he708,he726,he678,he757
405	conventional	8,8,8,8,8,8,8,4	ce837,ce877,ce890,ce789
406	holistic	8,8,8,8,8,8,8,4	he678,he743,he700,he701
406	conventional	8,8,8,8,8,8,8,4	ce871,ce826,ce885,ce856
407	holistic	8,8,8,8,8,8,8,4	he692,he703,he695,he759
407	conventional	8,8,8,8,8,8,8,4	ce826,ce837,ce857,ce786
408	holistic	8,8,8,8,8,8,8,4	he673,he676,he714,he716
408	conventional	8,8,8,8,8,8,8,4	ce867,ce837,ce896,ce897
409	holistic	8,8,8,8,8,8,8,4	he759,he735,he751,he724
409	conventional	8,8,8,8,8,8,8,4	ce869,ce862,ce894,ce839
410	holistic	8,8,8,8,8,8,8,4	he758,he743,he753,he714
410	conventional	8,8,8,8,8,8,8,4	ce801,ce796,ce855,ce861
411	holistic	8,8,8,8,8,8,8,4	he716,he719,he745,he673
411	conventional	8,8,8,8,8,8,8,4	ce855,ce867,ce869,ce892
412	holistic	8,8,8,8,8,8,8,4	he732,he700,he677,he745
412	conventional	8,8,8,8,8,8,8,4	ce896,ce837,ce862,ce880
413	holistic	8,8,8,8,8,8,8,4	he759,he762,he745,he701
413	conventional	8,8,8,8,8,8,8,4	ce901,ce895,ce900,ce834
414	holistic	8,8,8,8,8,8,8,4	he703,he772,he729,he680
414	conventional	8,8,8,8,8,8,8,4	ce880,ce854,ce826,ce861
415	holistic	8,8,8,8,8,8,8,4	he711,he750,he700,he767
415	conventional	8,8,8,8,8,8,8,4	ce870,ce851,ce839,ce823
416	holistic	8,8,8,8,8,8,8,4	he732,he746,he721,he678
416	conventional	8,8,8,8,8,8,8,4	ce854,ce899,ce892,ce904
417	holistic	8,8,8,8,8,8,8,4	he695,he745,he731,he688
417	conventional	8,8,8,8,8,8,8,4	ce837,ce880,ce891,ce860
418	holistic	8,8,8,8,8,8,8,4	he695,he696,he743,he690
418	conventional	8,8,8,8,8,8,8,4	ce910,ce905,ce880,ce822
419	holistic	8,8,8,8,8,8,8,4	he759,he752,he775,he738
419	conventional	8,8,8,8,8,8,8,4	ce827,ce840,ce882,ce848
420	holistic	8,8,8,8,8,8,8,4	he694,he763,he736,he765
420	conventional	8,8,8,8,8,8,8,4	ce817,ce890,ce869,ce893
421	holistic	8,8,8,8,8,8,8,4	he777,he748,he756,he754
421	conventional	8,8,8,8,8,8,8,4	ce897,ce893,ce901,ce903
422	holistic	8,8,8,8,8,8,8,4	he718,he778,he690,he708
422	conventional	8,8,8,8,8,8,8,4	ce848,ce904,ce826,ce893
423	holistic	8,8,8,8,8,8,8,4	he729,he688,he757,he690
423	conventional	8,8,8,8,8,8,8,4	ce823,ce851,ce896,ce895
424	holistic	8,8,8,8,8,8,8,4	he777,he731,he743,he773
424	conventional	8,8,8,8,8,8,8,4	ce901,ce829,ce902,ce862
425	holistic	8,8,8,8,8,8,8,4	he721,he693,he726,he756
425	conventional	8,8,8,8,8,8,8,4	ce845,ce915,ce870,ce913
426	holistic	8,8,8,8,8,8,8,4	he754,he732,he690,he774
426	conventional	8,8,8,8,8,8,8,4	ce845,ce904,ce829,ce915
427	holistic	8,8,8,8,8,8,8,4	he765,he691,he694,he714
427	conventional	8,8,8,8,8,8,8,4	ce862,ce899,ce903,ce834
428	holistic	8,8,8,8,8,8,8,4	he774,he731,he736,he742
428	conventional	8,8,8,8,8,8,8,4	ce834,ce857,ce855,ce841
429	holistic	8,8,8,8,8,8,8,4	he756,he767,he737,he750
429	conventional	8,8,8,8,8,8,8,4	ce902,ce869,ce920,ce899
430	holistic	8,8,8,8,8,8,8,4	he733,he735,he694,he762
430	conventional	8,8,8,8,8,8,8,4	ce892,ce910,ce905,ce928
431	holistic	8,8,8,8,8,8,8,4	he718,he752,he762,he690
431	conventional	8,8,8,8,8,8,8,4	ce930,ce883,ce924,ce928
432	holistic	8,8,8,8,8,8,8,4	he736,he777,he759,he726
432	conventional	8,8,8,8,8,8,8,4	ce917,ce896,ce860,ce895
433	holistic	8,8,8,8,8,8,8,4	he754,he750,he756,he779
433	conventional	8,8,8,8,8,8,8,4	ce837,ce855,ce867,ce894
434	holistic	8,8,8,8,8,8,8,4	he726,he743,he751,he779
434	conventional	8,8,8,8,8,8,8,4	ce914,ce892,ce896,ce923
435	holistic	8,8,8,8,8,8,8,4	he779,he774,he731,he784
435	conventional	8,8,8,8,8,8,8,4	ce908,ce897,ce890,ce906
436	holistic	8,8,8,8,8,8,8,4	he783,he781,he785,he695
436	conventional	8,8,8,8,8,8,8,4	ce890,ce871,ce895,ce841
437	holistic	8,8,8,8,8,8,8,4	he745,he758,he733,he786
437	conventional	8,8,8,8,8,8,8,4	ce909,ce845,ce860,ce871
438	holistic	8,8,8,8,8,8,8,4	he748,he789,he788,he711
438	conventional	8,8,8,8,8,8,8,4	ce906,ce905,ce861,ce878
439	holistic	8,8,8,8,8,8,8,4	he721,he729,he757,he751
439	conventional	8,8,8,8,8,8,8,4	ce894,ce856,ce897,ce943
440	holistic	8,8,8,8,8,8,8,4	he784,he782,he737,he759
440	conventional	8,8,8,8,8,8,8,4	ce915,ce919,ce883,ce895
441	holistic	8,8,8,8,8,8,8,4	he748,he753,he726,he774
441	conventional	8,8,8,8,8,8,8,4	ce891,ce945,ce932,ce897
442	holistic	8,8,8,8,8,8,8,4	he751,he736,he750,he796
442	conventional	8,8,8,8,8,8,8,4	ce905,ce926,ce929,ce877
443	holistic	8,8,8,8,8,8,8,4	he705,he729,he781,he774
443	conventional	8,8,8,8,8,8,8,4	ce906,ce933,ce942,ce909
444	holistic	8,8,8,8,8,8,8,4	he724,he745,he711,he763
444	conventional	8,8,8,8,8,8,8,4	ce883,ce951,ce935,ce914
445	holistic	8,8,8,8,8,8,8,4	he737,he792,he745,he735
445	conventional	8,8,8,8,8,8,8,4	ce899,ce954,ce933,ce913
446	holistic	8,8,8,8,8,8,8,4	he748,he724,he768,he807
446	conventional	8,8,8,8,8,8,8,4	ce904,ce924,ce882,ce894
447	holistic	8,8,8,8,8,8,8,4	he752,he753,he811,he781
447	conventional	8,8,8,8,8,8,8,4	ce914,ce908,ce901,ce892
448	holistic	8,8,8,8,8,8,8,4	he780,he775,he763,he759
448	conventional	8,8,8,8,8,8,8,4	ce907,ce904,ce894,ce860
449	holistic	8,8,8,8,8,8,8,4	he736,he751,he735,he793
449	conventional	8,8,8,8,8,8,8,4	ce882,ce926,ce903,ce893
450	holistic	8,8,8,8,8,8,8,4	he776,he738,he801,he802
450	conventional	8,8,8,8,8,8,8,4	ce890,ce909,ce960,ce891
451	holistic	8,8,8,8,8,8,8,4	he803,he778,he753,he822
451	conventional	8,8,8,8,8,8,8,4	ce906,ce946,ce960,ce866
452	holistic	8,8,8,8,8,8,8,4	he756,he758,he750,he765
452	conventional	8,8,8,8,8,8,8,4	ce896,ce913,ce959,ce891
453	holistic	8,8,8,8,8,8,8,4	he825,he738,he751,he812
453	conventional	8,8,8,8,8,8,8,4	ce973,ce972,ce908,ce906
454	holistic	8,8,8,8,8,8,8,4	he750,he765,he769,he751
454	conventional	8,8,8,8,8,8,8,4	ce935,ce929,ce882,ce895
455	holistic	8,8,8,8,8,8,8,4	he807,he775,he776,he768
455	conventional	8,8,8,8,8,8,8,4	ce903,ce914,ce883,ce915
456	holistic	8,8,8,8,8,8,8,4	he775,he768,he838,he839
456	conventional	8,8,8,8,8,8,8,4	ce952,ce905,ce904,ce959
457	holistic	8,8,8,8,8,8,8,4	he762,he805,he833,he757
457	conventional	8,8,8,8,8,8,8,4	ce910,ce893,ce955,ce946
458	holistic	8,8,8,8,8,8,8,4	he804,he782,he822,he777
458	conventional	8,8,8,8,8,8,8,4	ce894,ce904,ce914,ce952
459	holistic	8,8,8,8,8,8,8,4	he840,he764,he777,he767
459	conventional	8,8,8,8,8,8,8,4	ce914,ce919,ce894,ce959
460	holistic	8,8,8,8,8,8,8,4	he853,he837,he840,he801
460	conventional	8,8,8,8,8,8,8,4	ce955,ce949,ce913,ce915
461	holistic	8,8,8,8,8,8,8,4	he822,he830,he806,he824
461	conventional	8,8,8,8,8,8,8,4	ce924,ce959,ce908,ce901
462	holistic	8,8,8,8,8,8,8,4	he854,he784,he819,he769
462	conventional	8,8,8,8,8,8,8,4	ce909,ce979,ce970,ce915
463	holistic	8,8,8,8,8,8,8,4	he831,he818,he778,he851
463	conventional	8,8,8,8,8,8,8,4	ce922,ce899,ce966,ce974
464	holistic	8,8,8,8,8,8,8,4	he806,he831,he835,he791
464	conventional	8,8,8,8,8,8,8,4	ce979,ce909,ce949,ce969
465	holistic	8,8,8,8,8,8,8,4	he848,he771,he776,he861
465	conventional	8,8,8,8,8,8,8,4	ce955,ce912,ce903,ce904
466	holistic	8,8,8,8,8,8,8,4	he853,he812,he813,he769
466	conventional	8,8,8,8,8,8,8,4	ce912,ce891,ce935,ce922
467	holistic	8,8,8,8,8,8,8,4	he857,he818,he839,he838
467	conventional	8,8,8,8,8,8,8,4	ce981,ce953,ce980,ce985
468	holistic	8,8,8,8,8,8,8,4	he842,he845,he807,he776
468	conventional	8,8,8,8,8,8,8,4	ce981,ce965,ce970,ce899
469	holistic	8,8,8,8,8,8,8,4	he874,he857,he807,he771
469	conventional	8,8,8,8,8,8,8,4	ce982,ce974,ce929,ce1001
470	holistic	8,8,8,8,8,8,8,4	he775,he865,he784,he816
470	conventional	8,8,8,8,8,8,8,4	ce915,ce945,ce957,ce1000
471	holistic	8,8,8,8,8,8,8,4	he855,he781,he784,he845
471	conventional	8,8,8,8,8,8,8,4	ce1010,ce910,ce1005,ce1009
472	holistic	8,8,8,8,8,8,8,4	he835,he839,he837,he800
472	conventional	8,8,8,8,8,8,8,4	ce922,ce986,ce981,ce999
473	holistic	8,8,8,8,8,8,8,4	he872,he843,he813,he815
473	conventional	8,8,8,8,8,8,8,4	ce985,ce970,ce992,ce939
474	holistic	8,8,8,8,8,8,8,4	he776,he839,he838,he837
474	conventional	8,8,8,8,8,8,8,4	ce909,ce1012,ce1013,ce991
475	holistic	8,8,8,8,8,8,8,4	he804,he793,he863,he814
475	conventional	8,8,8,8,8,8,8,4	ce1022,ce929,ce915,ce1012
476	holistic	8,8,8,8,8,8,8,4	he851,he834,he859,he837
476	conventional	8,8,8,8,8,8,8,4	ce1003,ce1018,ce1012,ce1017
477	holistic	8,8,8,8,8,8,8,4	he812,he824,he843,he819
477	conventional	8,8,8,8,8,8,8,4	ce977,ce967,ce1000,ce1024
478	holistic	8,8,8,8,8,8,8,4	he806,he858,he873,he868
478	conventional	8,8,8,8,8,8,8,4	ce950,ce1013,ce1009,ce932
479	holistic	8,8,8,8,8,8,8,4	he802,he845,he837,he791
479	conventional	8,8,8,8,8,8,8,4	ce984,ce1007,ce929,ce1012
480	holistic	8,8,8,8,8,8,8,4	he834,he875,he872,he864
480	conventional	8,8,8,8,8,8,8,4	ce993,ce952,ce1021,ce965
481	holistic	8,8,8,8,8,8,8,4	he878,he880,he819,he839
481	conventional	8,8,8,8,8,8,8,4	ce915,ce976,ce1025,ce1010
482	holistic	8,8,8,8,8,8,8,4	he822,he864,he871,he838
482	conventional	8,8,8,8,8,8,8,4	ce1024,ce1015,ce926,ce991
483	holistic	8,8,8,8,8,8,8,4	he855,he800,he824,he835
483	conventional	8,8,8,8,8,8,8,4	ce968,ce955,ce991,ce974
484	holistic	8,8,8,8,8,8,8,4	he873,he877,he861,he818
484	conventional	8,8,8,8,8,8,8,4	ce950,ce1024,ce1010,ce1028
485	holistic	8,8,8,8,8,8,8,4	he848,he798,he819,he822
485	conventional	8,8,8,8,8,8,8,4	ce984,ce1003,ce1000,ce952
486	holistic	8,8,8,8,8,8,8,4	he880,he871,he879,he805
486	conventional	8,8,8,8,8,8,8,4	ce977,ce1013,ce1026,ce959
487	holistic	8,8,8,8,8,8,8,4	he812,he861,he805,he875
487	conventional	8,8,8,8,8,8,8,4	ce952,ce1030,ce1029,ce935
488	holistic	8,8,8,8,8,8,8,4	he857,he851,he837,he834
488	conventional	8,8,8,8,8,8,8,4	ce1007,ce1034,ce992,ce986
489	holistic	8,8,8,8,8,8,8,4	he868,he876,he875,he791
489	conventional	8,8,8,8,8,8,8,4	ce1009,ce1030,ce1007,ce929
490	holistic	8,8,8,8,8,8,8,4	he804,he882,he858,he885
490	conventional	8,8,8,8,8,8,8,4	ce981,ce986,ce969,ce1029
491	holistic	8,8,8,8,8,8,8,4	he886,he873,he848,he879
491	conventional	8,8,8,8,8,8,8,4	ce1009,ce977,ce1040,ce974
492	holistic	8,8,8,8,8,8,8,4	he868,he876,he855,he838
492	conventional	8,8,8,8,8,8,8,4	ce939,ce1007,ce1009,ce976
493	holistic	8,8,8,8,8,8,8,4	he872,he874,he804,he824
493	conventional	8,8,8,8,8,8,8,4	ce939,ce1003,ce1000,ce953
494	holistic	8,8,8,8,8,8,8,4	he884,he837,he858,he831
494	conventional	8,8,8,8,8,8,8,4	ce1030,ce1025,ce1044,ce949
495	holistic	8,8,8,8,8,8,8,4	he845,he871,he815,he803
495	conventional	8,8,8,8,8,8,8,4	ce1052,ce950,ce952,ce1011
496	holistic	8,8,8,8,8,8,8,4	he855,he815,he793,he814
496	conventional	8,8,8,8,8,8,8,4	ce962,ce989,ce1041,ce984
497	holistic	8,8,8,8,8,8,8,4	he887,he803,he877,he885
497	conventional	8,8,8,8,8,8,8,4	ce1012,ce1007,ce982,ce1040
498	holistic	8,8,8,8,8,8,8,4	he809,he885,he807,he822
498	conventional	8,8,8,8,8,8,8,4	ce986,ce1053,ce985,ce1015
499	holistic	8,8,8,8,8,8,8,4	he858,he889,he868,he798
499	conventional	8,8,8,8,8,8,8,4	ce982,ce1037,ce1026,ce953
500	holistic	8,8,8,8,8,8,8,4	he803,he879,he838,he868
500	conventional	8,8,8,8,8,8,8,4	ce953,ce1040,ce969,ce991
501	holistic	8,8,8,8,8,8,8,4	he868,he822,he837,he885
501	conventional	8,8,8,8,8,8,8,4	ce952,ce1027,ce1017,ce1044
502	holistic	8,8,8,8,8,8,8,4	he871,he819,he801,he874
502	conventional	8,8,8,8,8,8,8,4	ce965,ce1015,ce976,ce1047
503	holistic	8,8,8,8,8,8,8,4	he872,he804,he889,he814
503	conventional	8,8,8,8,8,8,8,4	ce1052,ce985,ce977,ce1003
504	holistic	8,8,8,8,8,8,8,4	he848,he891,he857,he868
504	conventional	8,8,8,8,8,8,8,4	ce964,ce1060,ce989,ce1059
505	holistic	8,8,8,8,8,8,8,4	he871,he812,he835,he875
505	conventional	8,8,8,8,8,8,8,4	ce1059,ce1000,ce1051,ce962
506	holistic	8,8,8,8,8,8,8,4	he839,he874,he853,he887
506	conventional	8,8,8,8,8,8,8,4	ce966,ce974,ce1037,ce1003
507	holistic	8,8,8,8,8,8,8,4	he897,he884,he859,he855
507	conventional	8,8,8,8,8,8,8,4	ce964,ce1021,ce982,ce1025
508	holistic	8,8,8,8,8,8,8,4	he900,he830,he873,he889
508	conventional	8,8,8,8,8,8,8,4	ce968,ce1015,ce974,ce1056
509	holistic	8,8,8,8,8,8,8,4	he822,he859,he904,he838
509	conventional	8,8,8,8,8,8,8,4	ce1017,ce1013,ce992,ce1040
510	holistic	8,8,8,8,8,8,8,4	he898,he890,he904,he874
510	conventional	8,8,8,8,8,8,8,4	ce1040,ce1055,ce962,ce1069
511	holistic	8,8,8,8,8,8,8,4	he843,he831,he830,he834
511	conventional	8,8,8,8,8,8,8,4	ce1047,ce1029,ce1037,ce1026
512	holistic	8,8,8,8,8,8,8,4	he861,he900,he859,he876
512	conventional	8,8,8,8,8,8,8,4	ce1010,ce986,ce1029,ce1030
513	holistic	8,8,8,8,8,8,8,4	he882,he861,he857,he863
513	conventional	8,8,8,8,8,8,8,4	ce1037,ce1007,ce1020,ce1072
514	holistic	8,8,8,8,8,8,8,4	he903,he893,he899,he894
514	conventional	8,8,8,8,8,8,8,4	ce1036,ce1081,ce1025,ce1067
515	holistic	8,8,8,8,8,8,8,4	he901,he894,he871,he874
515	conventional	8,8,8,8,8,8,8,4	ce1072,ce1080,ce1079,ce981
516	holistic	8,8,8,8,8,8,8,4	he871,he864,he858,he879
516	conventional	8,8,8,8,8,8,8,4	ce1080,ce989,ce1030,ce1082
517	holistic	8,8,8,8,8,8,8,4	he861,he897,he920,he921
517	conventional	8,8,8,8,8,8,8,4	ce1081,ce1026,ce1053,ce1067
518	holistic	8,8,8,8,8,8,8,4	he885,he859,he877,he881
518	conventional	8,8,8,8,8,8,8,4	ce1047,ce1057,ce1085,ce1020
519	holistic	8,8,8,8,8,8,8,4	he893,he911,he920,he871
519	conventional	8,8,8,8,8,8,8,4	ce1046,ce1037,ce1082,ce1057
520	holistic	8,8,8,8,8,8,8,4	he864,he900,he932,he877
520	conventional	8,8,8,8,8,8,8,4	ce1096,ce1052,ce994,ce1085
521	holistic	8,8,8,8,8,8,8,4	he912,he889,he935,he919
521	conventional	8,8,8,8,8,8,8,4	ce1000,ce1025,ce1037,ce993
522	holistic	8,8,8,8,8,8,8,4	he919,he923,he892,he879
522	conventional	8,8,8,8,8,8,8,4	ce1053,ce1055,ce1044,ce994
523	holistic	8,8,8,8,8,8,8,4	he925,he905,he885,he884
523	conventional	8,8,8,8,8,8,8,4	ce1025,ce992,ce989,ce1100
524	holistic	8,8,8,8,8,8,8,4	he876,he891,he931,he911
524	conventional	8,8,8,8,8,8,8,4	ce1036,ce1081,ce1053,ce1000
525	holistic	8,8,8,8,8,8,8,4	he879,he918,he942,he904
525	conventional	8,8,8,8,8,8,8,4	ce994,ce1097,ce1052,ce1080
526	holistic	8,8,8,8,8,8,8,4	he936,he929,he909,he907
526	conventional	8,8,8,8,8,8,8,4	ce1082,ce1091,ce1047,ce1067
527	holistic	8,8,8,8,8,8,8,4	he934,he912,he891,he877
527	conventional	8,8,8,8,8,8,8,4	ce1020,ce1097,ce1060,ce1026
528	holistic	8,8,8,8,8,8,8,4	he900,he889,he907,he932
528	conventional	8,8,8,8,8,8,8,4	ce1053,ce1081,ce1027,ce1012
529	holistic	8,8,8,8,8,8,8,4	he911,he937,he939,he904
529	conventional	8,8,8,8,8,8,8,4	ce1097,ce1046,ce1036,ce1058
530	holistic	8,8,8,8,8,8,8,4	he912,he890,he943,he939
530	conventional	8,8,8,8,8,8,8,4	ce1021,ce1030,ce1080,ce1027
531	holistic	8,8,8,8,8,8,8,4	he946,he925,he940,he922
531	conventional	8,8,8,8,8,8,8,4	ce1040,ce1080,ce1017,ce1064
532	holistic	8,8,8,8,8,8,8,4	he887,he950,he932,he921
532	conventional	8,8,8,8,8,8,8,4	ce1088,ce1046,ce1091,ce1112
533	holistic	8,8,8,8,8,8,8,4	he909,he900,he877,he937
533	conventional	8,8,8,8,8,8,8,4	ce1088,ce1041,ce1122,ce1058
534	holistic	8,8,8,8,8,8,8,4	he950,he891,he946,he878
534	conventional	8,8,8,8,8,8,8,4	ce1125,ce1091,ce1118,ce1067
535	holistic	8,8,8,8,8,8,8,4	he879,he948,he890,he924
535	conventional	8,8,8,8,8,8,8,4	ce1053,ce1071,ce1088,ce1029
536	holistic	8,8,8,8,8,8,8,4	he939,he946,he906,he900
536	conventional	8,8,8,8,8,8,8,4	ce1085,ce1099,ce1040,ce1094
537	holistic	8,8,8,8,8,8,8,4	he925,he956,he892,he931
537	conventional	8,8,8,8,8,8,8,4	ce1080,ce1097,ce1127,ce1079
538	holistic	8,8,8,8,8,8,8,4	he892,he904,he900,he956
538	conventional	8,8,8,8,8,8,8,4	ce1092,ce1057,ce1051,ce1111
539	holistic	8,8,8,8,8,8,8,4	he939,he946,he955,he887
539	conventional	8,8,8,8,8,8,8,4	ce1135,ce1058,ce1104,ce1122
540	holistic	8,8,8,8,8,8,8,4	he897,he921,he963,he887
540	conventional	8,8,8,8,8,8,8,4	ce1134,ce1126,ce1132,ce1064
541	holistic	8,8,8,8,8,8,8,4	he909,he931,he935,he900
541	conventional	8,8,8,8,8,8,8,4	ce1130,ce1064,ce1046,ce1059
542	holistic	8,8,8,8,8,8,8,4	he898,he921,he907,he887
542	conventional	8,8,8,8,8,8,8,4	ce1099,ce1110,ce1097,ce1127
543	holistic	8,8,8,8,8,8,8,4	he913,he889,he903,he937
543	conventional	8,8,8,8,8,8,8,4	ce1071,ce1135,ce1132,ce1122
544	holistic	8,8,8,8,8,8,8,4	he885,he913,he896,he891
544	conventional	8,8,8,8,8,8,8,4	ce1132,ce1131,ce1137,ce1058
545	holistic	8,8,8,8,8,8,8,4	he900,he894,he948,he934
545	conventional	8,8,8,8,8,8,8,4	ce1093,ce1110,ce1143,ce1108
546	holistic	8,8,8,8,8,8,8,4	he898,he907,he919,he931
546	conventional	8,8,8,8,8,8,8,4	ce1118,ce1051,ce1133,ce1109
547	holistic	8,8,8,8,8,8,8,4	he965,he893,he927,he946
547	conventional	8,8,8,8,8,8,8,4	ce1113,ce1114,ce1071,ce1108
548	holistic	8,8,8,8,8,8,8,4	he964,he912,he894,he903
548	conventional	8,8,8,8,8,8,8,4	ce1136,ce1144,ce1071,ce1088
549	holistic	8,8,8,8,8,8,8,4	he937,he967,he944,he933
549	conventional	8,8,8,8,8,8,8,4	ce1133,ce1099,ce1146,ce1137
550	holistic	8,8,8,8,8,8,8,4	he894,he967,he958,he890
550	conventional	8,8,8,8,8,8,8,4	ce1130,ce1136,ce1128,ce1126
551	holistic	8,8,8,8,8,8,8,4	he925,he897,he924,he946
551	conventional	8,8,8,8,8,8,8,4	ce1057,ce1094,ce1064,ce1143
552	holistic	8,8,8,8,8,8,8,4	he923,he954,he925,he956
552	conventional	8,8,8,8,8,8,8,4	ce1053,ce1133,ce1072,ce1079
553	holistic	8,8,8,8,8,8,8,4	he957,he934,he904,he924
553	conventional	8,8,8,8,8,8,8,4	ce1130,ce1148,ce1091,ce1137
554	holistic	8,8,8,8,8,8,8,4	he902,he893,he891,he909
554	conventional	8,8,8,8,8,8,8,4	ce1114,ce1144,ce1071,ce1155
555	holistic	8,8,8,8,8,8,8,4	he893,he907,he935,he934
555	conventional	8,8,8,8,8,8,8,4	ce1093,ce1156,ce1071,ce1130
556	holistic	8,8,8,8,8,8,8,4	he931,he922,he898,he891
556	conventional	8,8,8,8,8,8,8,4	ce1154,ce1084,ce1080,ce1087
557	holistic	8,8,8,8,8,8,8,4	he946,he955,he933,he947
557	conventional	8,8,8,8,8,8,8,4	ce1163,ce1115,ce1107,ce1137
558	holistic	8,8,8,8,8,8,8,4	he940,he898,he892,he935
558	conventional	8,8,8,8,8,8,8,4	ce1144,ce1104,ce1087,ce1133
559	holistic	8,8,8,8,8,8,8,4	he892,he923,he938,he935
559	conventional	8,8,8,8,8,8,8,4	ce1157,ce1144,ce1163,ce1079
560	holistic	8,8,8,8,8,8,8,4	he922,he959,he963,he971
560	conventional	8,8,8,8,8,8,8,4	ce1156,ce1099,ce1166,ce1130
561	holistic	8,8,8,8,8,8,8,4	he922,he956,he967,he936
561	conventional	8,8,8,8,8,8,8,4	ce1159,ce1110,ce1168,ce1151
562	holistic	8,8,8,8,8,8,8,4	he956,he923,he933,he903
562	conventional	8,8,8,8,8,8,8,4	ce1171,ce1168,ce1087,ce1104
563	holistic	8,8,8,8,8,8,8,4	he959,he911,he912,he954
563	conventional	8,8,8,8,8,8,8,4	ce1152,ce1132,ce1167,ce1155
564	holistic	8,8,8,8,8,8,8,4	he925,he974,he912,he968
564	conventional	8,8,8,8,8,8,8,4	ce1118,ce1110,ce1127,ce1079
565	holistic	8,8,8,8,8,8,8,4	he959,he944,he958,he934
565	conventional	8,8,8,8,8,8,8,4	ce1144,ce1072,ce1137,ce1100
566	holistic	8,8,8,8,8,8,8,4	he965,he954,he981,he944
566	conventional	8,8,8,8,8,8,8,4	ce1157,ce1136,ce1133,ce1169
567	holistic	8,8,8,8,8,8,8,4	he978,he974,he986,he954
