population	name	born	body
holistic	h0-0	-33	988aaa26a560
holistic	h0-1	-41	8261cf2da4ac
holistic	h0-2	-32	24ae4539d69c
holistic	h0-3	-46	643d0aa994a6
holistic	h0-4	-53	9ee7dad74a91
holistic	h0-5	-8	46afe56801b6
holistic	h0-6	-37	4c6eb4483283
holistic	h0-7	-19	816cd881fe50
holistic	h0-8	-5	ebf85ac34ff1
holistic	h0-9	-51	9b4b7c183adf
holistic	h0-10	-26	2c554de684bf
holistic	h0-11	-49	097676234f75
holistic	h0-12	-18	9a50a5ff6ebe
holistic	h0-13	-57	f78b2bfb618e
holistic	h0-14	-30	14f64c194546
holistic	h0-15	-21	d900d0923130
holistic	h0-16	-43	e8de64187a1e
holistic	h0-17	-47	7a2c91200b63
holistic	h0-18	-44	a2bf61487fc7
holistic	h0-19	-18	7c3d5aed3fb5
holistic	h0-20	-15	e2a91e85d8b5
holistic	h0-21	-11	49b02b5f12d9
holistic	h0-22	-42	0db1333fa3a4
holistic	h0-23	-23	eb2af2011c1b
holistic	h0-24	-29	e46b3c96108f
holistic	h0-25	-44	b4528b8bfe26
holistic	h0-26	-9	2df35d41fe4c
holistic	h0-27	-14	4c1588c895ac
holistic	h0-28	-6	1b48a64eb1e8
holistic	h0-29	-41	be8ef596cc5e
holistic	h0-30	-39	3e5b6cbf0c68
holistic	h0-31	-38	7a951318f519
holistic	h0-32	-7	948f90c4a6e1
holistic	h0-34	-52	e81cd1f4f30e
holistic	h0-36	-43	2a92774533e8
holistic	h0-37	-47	75541b4340fd
holistic	h0-38	-50	cf79eabe278b
holistic	h0-39	-4	4a2c09c57647
holistic	h0-40	-40	61a11c620e02
holistic	h0-41	-55	47ec6d99042e
holistic	h0-42	-8	d78e33359bcf
holistic	h0-43	-21	737ca105defb
holistic	h0-44	-28	e9bbfd1e9295
holistic	h0-45	-28	96d6c952852c
holistic	h0-47	-56	3e6cbd411caf
holistic	h0-48	-51	eb49b3f1c325
holistic	h0-49	-32	110e7cbcaaa0
holistic	h0-50	-6	1267eb48ebbb
holistic	h0-51	-1	010645535e11
holistic	h0-52	-37	a9055de22483
holistic	h0-53	-14	6530b0ff531c
holistic	h0-54	-2	5a26383441e9
holistic	h0-55	-51	f9c36c042a7d
holistic	h0-56	-40	4688b6342395
holistic	h0-57	-31	77856a182fd5
holistic	h0-58	-23	c7e446762535
holistic	h0-59	-36	af1479c9415a
holistic	he61	0	aa5cd7e7fd21
holistic	he62	0	a6f1c84d0e61
holistic	he63	0	635e5926e249
conventional	c0-0	-59	064cde1b95c2
conventional	c0-1	-25	064cde1b95c2
conventional	c0-2	-12	064cde1b95c2
conventional	c0-3	-4	064cde1b95c2
conventional	c0-4	-29	064cde1b95c2
conventional	c0-5	-13	064cde1b95c2
conventional	c0-6	-11	064cde1b95c2
conventional	c0-7	-50	064cde1b95c2
conventional	c0-8	-15	064cde1b95c2
