season	population	alive	energy_head	ran	starved	aged	net_survivors	net_all_ub	food	work
21	holistic	38	1.4242	33	0	0	0.3973	0.3973	0.5152	0.1179
21	conventional	60	5.4972	56	3	1	0.3651	0.3346	0.8929	0.5278
22	holistic	38	1.6078	34	4	0	0.4873	0.4336	0.6176	0.1304
22	conventional	60	5.2072	54	5	1	0.0481	0.0012	0.5741	0.5260
23	holistic	39	1.7700	34	4	0	0.5112	0.4588	0.6471	0.1358
23	conventional	60	5.5487	56	4	0	0.6473	0.5915	1.1607	0.5135
24	holistic	44	1.6598	35	4	0	0.3907	0.3526	0.5143	0.1236
24	conventional	60	5.6601	53	5	2	0.7224	0.6349	1.2453	0.5229
25	holistic	52	1.5305	41	3	0	0.4231	0.3989	0.5610	0.1379
25	conventional	60	5.6246	55	4	1	0.4315	0.3995	0.9636	0.5321
26	holistic	55	1.6989	48	4	0	0.5544	0.5164	0.6875	0.1331
26	conventional	60	5.7806	54	5	1	0.6814	0.6266	1.2037	0.5223
27	holistic	60	2.1127	53	2	0	0.8846	0.8560	1.0189	0.1343
27	conventional	60	6.4912	59	1	0	0.9766	0.9606	1.4915	0.5149
28	holistic	60	2.7289	58	2	0	0.8969	0.8662	1.0345	0.1376
28	conventional	60	7.3551	58	2	0	1.1592	1.1139	1.6897	0.5305
29	holistic	60	3.0917	57	3	0	0.6426	0.6128	0.7895	0.1469
29	conventional	60	8.0420	60	0	0	0.9369	0.9369	1.4667	0.5297
30	holistic	60	3.9143	59	1	0	1.0919	1.0726	1.2373	0.1454
30	conventional	60	8.8281	58	2	0	1.0838	1.0361	1.5862	0.5024
31	holistic	60	4.2671	56	3	1	0.6610	0.6313	0.8036	0.1426
31	conventional	60	9.0381	60	0	0	0.4600	0.4600	0.9667	0.5067
32	holistic	60	4.7481	59	1	0	0.7431	0.7311	0.8814	0.1382
32	conventional	60	9.6015	58	2	0	0.8462	0.8134	1.3621	0.5159
33	holistic	60	5.3301	58	2	0	0.8594	0.8320	1.0000	0.1406
33	conventional	60	10.2208	58	1	1	1.1775	1.1551	1.7069	0.5294
34	holistic	60	6.0532	59	1	0	0.9896	0.9731	1.1356	0.1460
34	conventional	60	10.4973	59	1	0	0.5346	0.5266	1.0678	0.5332
35	holistic	60	6.8636	59	1	0	1.0784	1.0604	1.2203	0.1419
35	conventional	60	11.2759	58	1	1	1.4203	1.3957	1.9483	0.5279
36	holistic	60	7.3042	59	1	0	0.7013	0.6906	0.8475	0.1461
36	conventional	60	11.6328	60	0	0	0.6069	0.6069	1.1333	0.5265
37	holistic	60	8.1014	59	1	0	1.0662	1.0472	1.2034	0.1372
37	conventional	60	12.1945	59	0	1	0.8985	0.8985	1.4407	0.5422
38	holistic	60	8.6650	60	0	0	0.8135	0.8135	0.9500	0.1365
38	conventional	60	12.5493	60	0	0	0.6048	0.6048	1.1333	0.5286
39	holistic	60	9.4838	58	2	0	1.1018	1.0688	1.2414	0.1396
39	conventional	60	12.7988	60	0	0	0.4995	0.4995	1.0167	0.5172
40	holistic	60	10.1921	59	1	0	0.9745	0.9584	1.1186	0.1442
40	conventional	60	13.1227	59	0	1	0.8277	0.8277	1.3729	0.5452
41	holistic	60	10.8337	59	1	0	0.9067	0.8915	1.0508	0.1442
41	conventional	60	12.9647	58	1	1	0.7376	0.7263	1.2759	0.5382
42	holistic	60	11.2398	60	0	0	0.6562	0.6562	0.8000	0.1438
42	conventional	60	13.6177	60	0	0	0.9029	0.9029	1.4333	0.5304
43	holistic	60	11.4670	59	1	0	0.4846	0.4771	0.6271	0.1425
43	conventional	60	14.0977	58	2	0	0.7638	0.7300	1.2931	0.5293
44	holistic	60	12.1379	60	0	0	0.9210	0.9210	1.0667	0.1457
44	conventional	60	14.7185	59	1	0	0.8917	0.8708	1.4237	0.5320
45	holistic	60	12.8596	60	0	0	0.9716	0.9716	1.1167	0.1450
45	conventional	60	15.0632	59	1	0	0.6079	0.5947	1.1356	0.5277
46	holistic	60	13.7990	60	0	0	1.1894	1.1894	1.3333	0.1439
46	conventional	60	15.6341	59	1	0	0.8311	0.8209	1.3729	0.5418
47	holistic	60	14.0397	59	1	0	0.4964	0.4907	0.6441	0.1477
47	conventional	60	15.9868	58	2	0	0.6219	0.6026	1.1552	0.5333
48	holistic	60	15.1485	59	1	0	1.3808	1.3587	1.5254	0.1446
48	conventional	60	16.7703	59	0	1	1.0974	1.0974	1.6102	0.5128
49	holistic	60	15.9058	60	0	0	1.0073	1.0073	1.1500	0.1427
49	conventional	60	17.1608	59	0	1	1.0826	1.0826	1.6102	0.5276
50	holistic	60	16.8631	60	0	0	1.2073	1.2073	1.3500	0.1427
50	conventional	60	17.8192	60	0	0	0.9084	0.9084	1.4333	0.5249
51	holistic	60	17.3856	60	0	0	0.7725	0.7725	0.9167	0.1442
51	conventional	60	18.2033	59	0	1	0.9326	0.9326	1.4576	0.5250
52	holistic	60	18.2744	60	0	0	1.1388	1.1388	1.2833	0.1445
52	conventional	60	18.2649	60	0	0	0.3116	0.3116	0.8500	0.5384
53	holistic	60	19.1807	60	0	0	1.1563	1.1563	1.3000	0.1437
53	conventional	60	19.1822	60	0	0	1.1673	1.1673	1.7000	0.5327
54	holistic	60	20.0031	60	0	0	1.0724	1.0724	1.2167	0.1443
54	conventional	60	20.0183	60	0	0	1.0861	1.0861	1.6167	0.5306
55	holistic	60	20.6238	60	0	0	0.8707	0.8707	1.0167	0.1460
55	conventional	60	20.1145	60	0	0	0.3461	0.3461	0.8833	0.5372
56	holistic	60	21.0959	60	0	0	0.7221	0.7221	0.8667	0.1445
56	conventional	60	20.5264	59	0	1	0.8855	0.8855	1.4068	0.5212
57	holistic	60	21.9172	60	0	0	1.0713	1.0712	1.2167	0.1454
57	conventional	60	21.3411	60	0	0	1.0647	1.0647	1.6000	0.5353
58	holistic	60	22.6870	60	0	0	1.0198	1.0198	1.1667	0.1469
58	conventional	60	21.8842	60	0	0	0.7931	0.7931	1.3167	0.5236
59	holistic	60	23.3584	60	0	0	0.9214	0.9214	1.0667	0.1453
59	conventional	60	21.2747	57	1	2	1.0243	1.0017	1.5439	0.5196
60	holistic	60	23.9289	60	0	0	0.8206	0.8206	0.9667	0.1461
60	conventional	60	21.8281	59	1	0	0.8298	0.8034	1.3559	0.5262
61	holistic	60	24.3372	60	0	0	0.6583	0.6583	0.8000	0.1417
61	conventional	60	22.2259	60	0	0	0.6478	0.6478	1.1667	0.5189
62	holistic	60	25.0085	60	0	0	0.9213	0.9213	1.0667	0.1454
62	conventional	60	22.4737	59	0	1	1.1146	1.1146	1.6441	0.5294
63	holistic	60	25.6322	60	0	0	0.8736	0.8736	1.0167	0.1430
63	conventional	60	23.1529	60	0	0	0.9292	0.9292	1.4500	0.5208
64	holistic	60	26.1708	60	0	0	0.7886	0.7886	0.9333	0.1447
64	conventional	60	23.3217	59	0	1	0.7307	0.7307	1.2542	0.5235
65	holistic	60	26.6261	59	0	1	0.9408	0.9408	1.0847	0.1439
65	conventional	60	23.2413	58	1	1	0.7563	0.7454	1.3103	0.5540
66	holistic	60	27.0013	59	0	1	0.8185	0.8185	0.9661	0.1475
66	conventional	60	21.9450	57	0	3	0.5598	0.5598	1.1053	0.5454
67	holistic	60	27.5746	60	0	0	0.8233	0.8233	0.9667	0.1433
67	conventional	60	20.6225	53	3	4	0.7770	0.7390	1.3208	0.5437
68	holistic	60	27.9799	60	0	0	0.6553	0.6553	0.8000	0.1447
68	conventional	60	21.0456	59	1	0	0.6838	0.6731	1.2203	0.5366
69	holistic	60	28.5191	60	0	0	0.7891	0.7891	0.9333	0.1442
69	conventional	60	21.6785	57	3	0	0.9381	0.8829	1.4737	0.5355
70	holistic	60	29.0571	59	1	0	0.8013	0.7880	0.9492	0.1479
70	conventional	60	22.0151	59	0	1	0.9551	0.9551	1.4915	0.5364
71	holistic	60	29.2991	59	0	1	1.0882	1.0882	1.2373	0.1491
71	conventional	60	22.4567	57	2	1	1.0399	1.0038	1.5614	0.5215
72	holistic	60	29.5510	59	0	1	0.9668	0.9668	1.1186	0.1519
72	conventional	60	23.3668	58	2	0	1.2185	1.1602	1.7414	0.5229
73	holistic	60	30.1507	60	0	0	0.8496	0.8496	1.0000	0.1504
73	conventional	60	21.9683	55	1	4	0.5360	0.5264	1.0545	0.5186
74	holistic	60	30.0376	59	0	1	0.8191	0.8191	0.9661	0.1470
74	conventional	60	20.1691	55	2	3	0.7725	0.7343	1.2909	0.5184
75	holistic	60	28.9513	58	0	2	0.4703	0.4703	0.6207	0.1504
75	conventional	60	20.4146	60	0	0	0.4955	0.4955	1.0167	0.5211
76	holistic	60	29.0286	59	0	1	0.6321	0.6321	0.7797	0.1476
76	conventional	60	20.0982	57	2	1	0.5094	0.4972	1.0351	0.5257
77	holistic	60	29.7697	60	0	0	0.9910	0.9910	1.1333	0.1423
77	conventional	60	18.3314	57	0	3	0.8020	0.8020	1.3333	0.5314
78	holistic	60	29.4772	58	0	2	0.8697	0.8697	1.0172	0.1476
78	conventional	60	17.7639	57	1	2	0.5879	0.5755	1.1228	0.5349
79	holistic	60	28.7042	59	0	1	0.2990	0.2990	0.4576	0.1586
79	conventional	60	17.0271	54	3	3	1.0610	0.9969	1.5926	0.5316
80	holistic	60	26.2631	55	1	4	1.1308	1.1106	1.2909	0.1601
80	conventional	60	17.1245	57	2	1	1.3480	1.2949	1.8772	0.5292
81	holistic	60	25.8336	58	1	1	0.1817	0.1797	0.3448	0.1632
81	conventional	60	16.2885	56	3	1	0.3628	0.3428	0.8750	0.5122
82	holistic	60	25.5427	59	0	1	0.7762	0.7762	0.9322	0.1560
82	conventional	60	15.7049	56	2	2	0.8692	0.8385	1.3750	0.5058
83	holistic	60	23.0878	53	2	5	0.7059	0.6844	0.8679	0.1620
83	conventional	60	16.1660	60	0	0	0.7111	0.7111	1.2167	0.5056
84	holistic	60	19.6623	52	2	6	0.8077	0.7794	0.9615	0.1538
84	conventional	60	13.9971	54	2	4	0.9253	0.8689	1.4259	0.5007
85	holistic	60	16.6589	52	1	7	0.7357	0.7218	0.8846	0.1489
85	conventional	60	13.0097	57	0	3	1.0792	1.0792	1.5614	0.4822
86	holistic	60	13.0015	52	2	6	0.8185	0.7893	0.9615	0.1431
86	conventional	60	12.9130	57	0	3	1.2943	1.2943	1.7895	0.4952
87	holistic	60	9.2431	51	3	6	0.5569	0.5263	0.7059	0.1490
87	conventional	60	12.3513	59	0	1	0.6081	0.6081	1.1017	0.4936
88	holistic	60	9.4483	55	4	1	0.9697	0.9000	1.1091	0.1394
88	conventional	60	11.9100	56	3	1	0.9586	0.9058	1.4464	0.4879
89	holistic	60	9.1331	56	3	1	0.9018	0.8560	1.0536	0.1518
89	conventional	60	12.8205	60	0	0	1.1605	1.1605	1.6667	0.5062
90	holistic	60	9.7400	58	2	0	0.8847	0.8570	1.0345	0.1498
90	conventional	60	13.5342	58	2	0	0.9998	0.9637	1.5172	0.5174
91	holistic	60	9.1445	53	5	2	1.4221	1.3045	1.5849	0.1628
91	conventional	60	13.9143	60	0	0	0.6301	0.6301	1.1333	0.5032
92	holistic	60	9.4283	57	2	1	0.8929	0.8596	1.0526	0.1597
92	conventional	60	13.7395	58	1	1	0.7864	0.7736	1.2931	0.5067
93	holistic	60	8.3228	55	4	1	0.6612	0.6193	0.8182	0.1569
93	conventional	60	13.4837	57	2	1	0.6726	0.6358	1.1930	0.5204
94	holistic	60	9.2410	59	1	0	1.1923	1.1683	1.3559	0.1636
94	conventional	60	14.3528	59	1	0	1.1359	1.1191	1.6441	0.5081
95	holistic	60	9.8302	55	5	0	0.9175	0.8392	1.0909	0.1734
95	conventional	60	13.4318	57	1	2	0.5941	0.5820	1.0877	0.4936
96	holistic	60	10.4875	60	0	0	0.9073	0.9073	1.0667	0.1594
96	conventional	60	13.9874	58	2	0	0.8407	0.8057	1.3448	0.5041
97	holistic	60	11.1071	59	1	0	0.8841	0.8696	1.0508	0.1667
97	conventional	60	14.6622	59	1	0	0.9431	0.9248	1.4407	0.4976
98	holistic	60	11.5903	59	1	0	0.7457	0.7332	0.9153	0.1696
98	conventional	60	14.7256	59	1	0	0.3201	0.3133	0.8305	0.5104
99	holistic	60	11.2914	56	2	2	0.9536	0.9214	1.1250	0.1714
99	conventional	60	15.5744	60	0	0	1.0988	1.0988	1.6167	0.5178
100	holistic	60	11.0326	59	0	1	0.4759	0.4759	0.6441	0.1681
100	conventional	60	15.9308	59	1	0	0.6132	0.6064	1.1186	0.5054
101	holistic	60	10.8328	58	1	1	0.9251	0.9076	1.1034	0.1783
101	conventional	60	15.6093	57	2	1	0.4966	0.4819	1.0000	0.5034
102	holistic	60	11.7277	60	0	0	1.1448	1.1448	1.3167	0.1718
102	conventional	60	15.8967	58	2	0	0.5588	0.5374	1.0690	0.5101
103	holistic	60	11.8960	57	2	1	0.6790	0.6565	0.8596	0.1807
103	conventional	60	14.9898	56	2	2	0.6684	0.6327	1.1786	0.5102
104	holistic	60	12.5277	59	1	0	0.8944	0.8817	1.0678	0.1734
104	conventional	60	15.5062	59	1	0	0.7811	0.7664	1.2881	0.5071
105	holistic	60	12.9071	59	1	0	0.6383	0.6294	0.8136	0.1753
105	conventional	60	15.6065	58	2	0	0.3561	0.3503	0.8621	0.5060
106	holistic	60	14.1053	60	0	0	1.4482	1.4482	1.6167	0.1685
106	conventional	60	16.5275	59	0	1	1.2502	1.2502	1.7627	0.5125
107	holistic	60	14.6591	59	0	1	0.9322	0.9322	1.1017	0.1695
107	conventional	60	15.4986	58	0	2	0.5557	0.5557	1.0690	0.5132
108	holistic	60	14.5267	59	0	1	1.1907	1.1907	1.3729	0.1822
108	conventional	60	15.1805	58	1	1	0.5173	0.5070	1.0345	0.5172
109	holistic	60	14.9430	60	0	0	0.6663	0.6663	0.8500	0.1837
109	conventional	60	15.1308	58	1	1	0.5186	0.5087	1.0345	0.5159
110	holistic	60	15.5111	60	0	0	0.8181	0.8181	1.0000	0.1819
110	conventional	60	16.0223	60	0	0	1.1415	1.1415	1.6500	0.5085
111	holistic	60	16.1104	59	1	0	0.8627	0.8493	1.0508	0.1881
111	conventional	60	15.9473	57	2	1	0.9204	0.8816	1.4386	0.5182
112	holistic	60	16.9448	60	0	0	1.0844	1.0844	1.2667	0.1823
112	conventional	60	16.5982	60	0	0	0.9009	0.9009	1.4333	0.5325
113	holistic	60	17.2768	60	0	0	0.5820	0.5820	0.7667	0.1847
113	conventional	60	16.8941	60	0	0	0.5460	0.5460	1.0667	0.5207
114	holistic	60	18.2698	60	0	0	1.2430	1.2430	1.4167	0.1737
114	conventional	60	18.0792	60	0	0	1.4351	1.4351	1.9667	0.5316
115	holistic	60	18.6192	59	1	0	0.6096	0.5994	0.7966	0.1870
115	conventional	60	18.4067	60	0	0	0.5775	0.5775	1.1000	0.5225
116	holistic	60	19.4217	60	0	0	1.0525	1.0525	1.2333	0.1809
116	conventional	60	18.7988	59	1	0	0.6518	0.6422	1.1695	0.5177
117	holistic	60	19.7895	60	0	0	0.6179	0.6179	0.8000	0.1821
117	conventional	60	19.4614	59	1	0	0.9320	0.9125	1.4576	0.5256
118	holistic	60	20.4025	60	0	0	0.8629	0.8629	1.0500	0.1871
118	conventional	60	19.9516	60	0	0	0.7402	0.7402	1.2667	0.5264
119	holistic	60	21.1688	60	0	0	1.0163	1.0163	1.2000	0.1837
119	conventional	60	19.2238	58	0	2	0.8912	0.8912	1.4138	0.5226
120	holistic	60	22.2357	60	0	0	1.3169	1.3169	1.5000	0.1831
120	conventional	60	19.6725	59	0	1	1.3398	1.3398	1.8644	0.5247
121	holistic	60	22.8204	60	0	0	0.8346	0.8346	1.0167	0.1820
121	conventional	60	20.2530	60	0	0	0.8304	0.8304	1.3500	0.5196
122	holistic	60	23.7345	60	0	0	1.1641	1.1641	1.3500	0.1859
122	conventional	60	20.8983	60	0	0	0.8953	0.8953	1.4167	0.5214
123	holistic	60	24.3852	60	0	0	0.9007	0.9007	1.0833	0.1826
123	conventional	60	21.3301	59	1	0	0.6983	0.6818	1.2203	0.5220
124	holistic	60	25.0672	60	0	0	0.9320	0.9320	1.1167	0.1846
124	conventional	60	22.0193	59	1	0	0.9591	0.9392	1.4746	0.5154
125	holistic	60	25.2018	59	0	1	0.9729	0.9729	1.1525	0.1797
125	conventional	60	22.7316	60	0	0	0.9623	0.9623	1.4833	0.5211
126	holistic	60	26.1840	60	0	0	1.2323	1.2323	1.4167	0.1844
126	conventional	60	22.0287	58	1	1	0.6902	0.6801	1.2241	0.5339
127	holistic	60	27.0839	60	0	0	1.1499	1.1499	1.3333	0.1834
127	conventional	60	21.2632	57	0	3	0.9094	0.9094	1.4211	0.5116
128	holistic	60	27.7180	60	0	0	0.8841	0.8841	1.0667	0.1825
128	conventional	60	21.6580	60	0	0	0.6448	0.6448	1.1500	0.5052
129	holistic	60	28.4476	60	0	0	0.9795	0.9795	1.1667	0.1871
129	conventional	60	21.7405	57	2	1	0.9878	0.9558	1.4912	0.5035
130	holistic	60	28.6412	59	0	1	1.2081	1.2081	1.3898	0.1817
130	conventional	60	22.2992	60	0	0	0.8087	0.8087	1.3333	0.5246
131	holistic	60	28.4967	59	0	1	0.8687	0.8687	1.0508	0.1821
131	conventional	60	22.4215	57	1	2	1.4115	1.3895	1.9298	0.5183
132	holistic	60	28.5744	59	0	1	0.7175	0.7175	0.8983	0.1808
132	conventional	60	23.2010	58	1	1	1.2922	1.2720	1.8103	0.5182
133	holistic	60	29.2355	60	0	0	0.9111	0.9111	1.0833	0.1723
133	conventional	60	23.9227	59	0	1	1.1624	1.1624	1.6949	0.5326
134	holistic	60	29.7313	59	0	1	0.8186	0.8186	1.0000	0.1814
134	conventional	60	21.3729	54	2	4	0.7155	0.6865	1.2407	0.5252
135	holistic	60	29.6505	57	1	2	1.3813	1.3575	1.5614	0.1801
135	conventional	60	21.9218	60	0	0	0.7989	0.7989	1.3167	0.5178
136	holistic	60	30.5311	60	0	0	1.1305	1.1305	1.3167	0.1861
136	conventional	60	20.2262	56	1	3	0.7680	0.7480	1.2857	0.5178
137	holistic	60	31.1540	59	1	0	0.8918	0.8729	1.0678	0.1760
137	conventional	60	20.1109	59	0	1	0.9714	0.9714	1.4915	0.5201
138	holistic	60	31.0245	59	0	1	1.0136	1.0136	1.1864	0.1729
138	conventional	60	20.4941	60	0	0	0.6333	0.6333	1.1500	0.5167
139	holistic	60	31.5972	60	0	0	0.8227	0.8227	1.0000	0.1773
139	conventional	60	20.3789	57	2	1	0.5333	0.5023	1.0526	0.5193
140	holistic	60	31.4726	59	0	1	0.8592	0.8592	1.0339	0.1747
140	conventional	60	19.8549	58	1	1	0.6990	0.6862	1.2241	0.5251
141	holistic	60	31.9722	60	0	0	0.7496	0.7496	0.9167	0.1671
141	conventional	60	19.0120	56	1	3	0.6905	0.6780	1.2143	0.5238
142	holistic	60	32.4699	59	1	0	0.7595	0.7477	0.9322	0.1727
142	conventional	60	16.6512	56	0	4	0.2478	0.2478	0.7857	0.5379
143	holistic	60	29.4412	55	0	5	1.2105	1.2105	1.3818	0.1713
143	conventional	60	17.2798	58	2	0	0.9121	0.8786	1.4483	0.5362
144	holistic	60	28.9780	57	1	2	0.8743	0.8595	1.0526	0.1784
144	conventional	60	15.9365	51	5	4	1.0233	0.9284	1.5490	0.5257
145	holistic	60	27.1020	56	0	4	0.7227	0.7227	0.8929	0.1701
145	conventional	60	16.3285	59	0	1	1.0405	1.0405	1.5763	0.5358
146	holistic	60	25.6720	57	0	3	0.7050	0.7050	0.8772	0.1722
146	conventional	60	16.9920	59	0	1	1.2970	1.2970	1.8305	0.5335
147	holistic	60	22.3994	53	2	5	0.7567	0.7301	0.9434	0.1867
147	conventional	60	16.8086	59	0	1	0.7335	0.7335	1.2712	0.5377
148	holistic	60	19.9293	55	2	3	0.5947	0.5729	0.7636	0.1689
148	conventional	60	15.0782	57	0	3	0.2514	0.2514	0.7719	0.5205
149	holistic	60	17.8155	56	1	3	0.6618	0.6523	0.8393	0.1775
149	conventional	60	15.5927	59	1	0	0.7789	0.7644	1.3051	0.5262
150	holistic	60	16.5558	56	2	2	0.9205	0.8833	1.0893	0.1687
150	conventional	60	14.5230	59	0	1	0.1666	0.1666	0.6949	0.5284
151	holistic	60	15.7466	54	4	2	0.8969	0.8400	1.0741	0.1771
151	conventional	60	15.3368	59	1	0	1.0789	1.0637	1.6102	0.5313
152	holistic	60	13.9970	54	3	3	0.9491	0.9069	1.1296	0.1805
152	conventional	60	15.4607	57	2	1	1.1033	1.0512	1.6316	0.5283
153	holistic	60	13.4485	56	1	3	0.9336	0.9173	1.1071	0.1735
153	conventional	60	14.6936	59	0	1	0.5355	0.5355	1.0508	0.5154
154	holistic	60	13.9580	58	2	0	0.7809	0.7596	0.9655	0.1846
154	conventional	60	14.9762	59	1	0	0.5454	0.5326	1.0678	0.5224
155	holistic	60	11.9483	55	2	3	1.0144	0.9805	1.2182	0.2038
155	conventional	60	14.2683	57	1	2	0.9654	0.9504	1.4912	0.5259
156	holistic	60	12.1449	59	1	0	0.4541	0.4465	0.6441	0.1900
156	conventional	60	14.4139	58	2	0	0.4076	0.3955	0.9310	0.5234
157	holistic	60	11.9545	58	1	1	0.6950	0.6813	0.8793	0.1843
157	conventional	60	14.8768	60	0	0	0.7130	0.7130	1.2500	0.5370
158	holistic	60	12.7041	59	1	0	1.0184	0.9996	1.2034	0.1850
158	conventional	60	15.9078	60	0	0	1.2810	1.2810	1.8167	0.5356
159	holistic	60	11.0377	55	2	3	0.5532	0.5343	0.7455	0.1923
159	conventional	60	16.0440	60	0	0	0.3862	0.3862	0.9167	0.5305
160	holistic	60	10.8718	58	1	1	0.6559	0.6478	0.8448	0.1889
160	conventional	60	16.4150	59	1	0	0.6345	0.6210	1.1695	0.5350
161	holistic	60	10.3832	58	1	1	0.5730	0.5650	0.7586	0.1857
161	conventional	60	16.6439	58	1	1	1.0661	1.0398	1.6034	0.5373
162	holistic	60	10.8508	58	2	0	0.7418	0.7177	0.9310	0.1892
162	conventional	60	16.6841	60	0	0	0.2902	0.2902	0.8333	0.5431
163	holistic	60	10.5511	57	1	2	0.5971	0.5870	0.7895	0.1924
163	conventional	60	14.7919	56	1	3	0.4398	0.4280	0.9821	0.5423
164	holistic	60	11.0598	58	1	1	1.2901	1.2642	1.4828	0.1927
164	conventional	60	15.1661	58	2	0	0.6500	0.6241	1.1897	0.5397
165	holistic	60	10.7344	59	0	1	0.8624	0.8624	1.0508	0.1885
165	conventional	60	14.6232	56	3	1	0.5727	0.5208	1.0893	0.5166
166	holistic	60	11.3278	60	0	0	0.8434	0.8434	1.0333	0.1899
166	conventional	60	14.0795	59	0	1	0.2709	0.2709	0.7966	0.5257
167	holistic	60	11.5008	57	2	1	1.2689	1.2228	1.4561	0.1872
167	conventional	60	14.3318	56	2	2	1.6254	1.5699	2.1607	0.5353
168	holistic	60	11.4682	56	3	1	0.9202	0.8753	1.1071	0.1870
168	conventional	60	14.8240	58	1	1	0.9464	0.9289	1.4828	0.5364
169	holistic	60	11.9684	59	1	0	0.7599	0.7502	0.9492	0.1892
169	conventional	60	14.4192	58	1	1	0.6639	0.6545	1.1897	0.5258
170	holistic	60	12.4811	60	0	0	0.7626	0.7626	0.9500	0.1873
170	conventional	60	14.8887	58	2	0	0.7452	0.7195	1.2586	0.5134
171	holistic	60	13.2602	59	1	0	1.0436	1.0291	1.2373	0.1937
171	conventional	60	13.9077	56	1	3	1.0251	1.0066	1.5357	0.5107
172	holistic	60	13.7433	60	0	0	0.7331	0.7331	0.9167	0.1836
172	conventional	60	14.3659	60	0	0	0.7081	0.7081	1.2333	0.5252
173	holistic	60	14.4780	60	0	0	0.9848	0.9848	1.1667	0.1819
173	conventional	60	15.0809	59	1	0	0.9798	0.9651	1.5085	0.5287
174	holistic	60	15.0308	59	1	0	0.8183	0.8027	1.0000	0.1818
174	conventional	60	15.6125	58	2	0	0.8128	0.7816	1.3448	0.5320
175	holistic	60	14.7582	59	0	1	0.6967	0.6967	0.8814	0.1846
175	conventional	60	15.8493	60	0	0	0.4867	0.4867	1.0167	0.5299
176	holistic	60	15.4699	60	0	0	0.9617	0.9617	1.1500	0.1883
176	conventional	60	15.7247	57	2	1	0.9033	0.8644	1.4386	0.5353
177	holistic	60	16.1948	59	1	0	0.9917	0.9748	1.1864	0.1947
177	conventional	60	16.0302	59	1	0	0.5692	0.5555	1.1017	0.5325
