population	name	born	g1	g2	n1	n2	ns	g2_contact	g2_height	g2_up	g2_joint	g1_other	g1_vel
holistic	he166	31	0	0	0	0	0	0	0	0	0	0	0
holistic	he167	31	0	0	0	0	2	0	0	0	0	0	0
holistic	he168	32	0	0	0	0	2	0	0	0	0	0	0
conventional	ce192	32	0	32.713270	0	14	7	2.666351	3.361234	17.048697	9.636988	0	0
conventional	ce193	32	0	18.551748	0	14	7	2.637304	2.785884	6.269437	6.859123	0	0
holistic	he169	33	0	0.477492	0	4	7	0	0	0.477492	0	0	0
holistic	he170	33	0	0	0	0	0	0	0	0	0	0	0
conventional	ce194	33	0	16.696591	0	14	7	1.546977	3.055007	9.487768	2.606839	0	0
conventional	ce195	33	0	23.955693	0	14	7	0.313192	2.358038	14.231334	7.053129	0	0
holistic	he171	34	0	0	0	0	2	0	0	0	0	0	0
conventional	ce196	34	0	31.025173	0	14	7	3.812450	1.556099	12.326722	13.329902	0	0
holistic	he172	35	0	0	0	0	2	0	0	0	0	0	0
conventional	ce197	35	0	18.025801	0	14	7	1.639342	1.254038	9.012989	6.119432	0	0
conventional	ce198	35	0	17.687796	0	14	7	4.595178	0.923288	8.681471	3.487859	0	0
holistic	he173	36	1.339541	2.954386	2	8	6	2.075104	0	0	0.879282	0	0
holistic	he174	37	0	0	0	0	0	0	0	0	0	0	0
conventional	ce199	37	0	27.240546	0	14	7	5.292736	2.429379	12.285830	7.232601	0	0
holistic	he175	39	3.318828	9.984882	6	33	12	2.920365	0	0	7.064517	0	0
holistic	he176	39	0	0	0	0	3	0	0	0	0	0	0
holistic	he177	40	0	0	0	0	0	0	0	0	0	0	0
conventional	ce200	40	0	18.637732	0	14	7	1.844171	2.774908	8.322043	5.696610	0	0
holistic	he178	41	8.280822	26.381342	6	24	18	0	5.076294	15.118710	6.186338	0	0
conventional	ce201	41	0	18.450432	0	14	7	1.839359	2.903476	10.468736	3.238861	0	0
conventional	ce202	41	0	21.888748	0	14	7	0.880874	6.394646	6.608008	8.005220	0	0
holistic	he179	43	0	0	0	0	2	0	0	0	0	0	0
conventional	ce203	43	0	22.019157	0	14	7	5.492972	1.597886	7.828236	7.100063	0	0
conventional	ce204	43	0	17.992475	0	14	7	2.451880	4.371144	5.818909	5.350542	0	0
conventional	ce205	44	0	25.468468	0	14	7	2.521561	1.394890	14.245791	7.306226	0	0
conventional	ce206	45	0	22.556606	0	14	7	0.810427	5.821392	10.761818	5.162969	0	0
conventional	ce207	46	0	16.860298	0	14	7	1.578081	1.605160	9.243260	4.433797	0	0
holistic	he180	47	0	8.789415	0	5	12	0	0	8.789415	0	0	0
conventional	ce208	47	0	14.516003	0	14	7	0.415903	1.711129	9.165887	3.223084	0	0
conventional	ce209	47	0.043226	23.070371	1	14	7	4.451997	1.427728	9.820097	7.370549	1.689444	0
holistic	he181	48	1.273961	8.775866	2	28	7	5.992455	0	0	2.783411	0	0
conventional	ce210	48	0	13.455804	0	14	7	2.113413	0.757127	7.136072	3.449192	0	0
conventional	ce211	49	0	19.126375	0	14	7	2.374878	3.008882	5.939414	7.803201	0	0
conventional	ce212	51	0	16.769206	0	14	7	3.411177	0.652574	6.723649	5.981806	0	0
conventional	ce213	56	0.512034	19.939643	1	14	7	2.276012	3.087466	5.241899	9.334266	0	0
conventional	ce214	59	0	27.896111	0	14	7	5.002967	4.914016	11.413560	6.565568	0	0
conventional	ce215	59	0	18.650638	0	14	7	2.918817	0.928054	7.161149	7.642618	0	0
conventional	ce216	59	0	29.906665	0	14	7	5.418782	2.102271	13.435673	8.949939	0	0
conventional	ce217	60	0	29.303485	0	14	7	6.619564	5.935530	5.110442	11.637949	0	0
conventional	ce218	62	0	26.784785	0	14	7	4.842314	3.943374	11.668413	6.330684	0	0
conventional	ce219	64	0	18.170446	0	14	7	0.643720	5.636115	10.303902	1.586709	0	0
holistic	he182	65	0	0	0	0	2	0	0	0	0	0	0
conventional	ce220	65	0	19.091376	0	14	7	4.162609	1.725789	7.918389	5.284589	0	0
conventional	ce221	65	0	19.934312	0	14	7	2.071815	1.728255	8.635700	7.498542	0	0
holistic	he183	66	0	0	0	0	0	0	0	0	0	0	0
conventional	ce222	66	0	19.602630	0	14	7	4.800713	1.369206	7.203834	6.228877	0	0
conventional	ce223	66	0	21.273248	0	14	7	0.441343	3.444185	10.090458	7.297262	0	0
conventional	ce224	66	0	26.161210	0	14	7	4.025667	4.105937	11.500501	6.529105	0	0
conventional	ce225	67	0	23.626144	0	14	7	4.962882	2.061680	8.429059	8.172523	0	0
conventional	ce226	67	0	36.607728	0	14	7	4.360886	3.442381	16.054565	12.749896	0	0
conventional	ce227	67	0	40.181118	0	14	7	11.137684	4.886700	13.950277	10.206457	0	0
conventional	ce228	67	0	30.999739	0	14	7	4.011248	4.411930	8.558445	14.018116	0	0
conventional	ce229	67	0	24.596950	0	14	7	5.420576	2.019699	8.262316	8.894359	0	0
conventional	ce230	67	0	14.509191	0	14	7	0.986585	2.611263	5.082850	5.828493	0	0
conventional	ce231	67	0	11.841557	0	14	7	0.514802	1.901222	7.450545	1.974988	0	0
conventional	ce232	68	0	29.625303	0	14	7	2.757600	8.094840	13.852054	4.920809	0	0
conventional	ce233	69	0	10.288944	0	14	7	1.926247	3.655829	2.414946	2.291922	0	0
conventional	ce234	69	0	28.875648	0	14	7	6.058118	1.956309	16.773037	4.088184	0	0
conventional	ce235	69	0	30.543111	0	14	7	4.038346	7.509954	11.249137	7.745674	0	0
holistic	he184	70	0	0	0	0	3	0	0	0	0	0	0
conventional	ce236	70	0	19.144169	0	14	7	0.892800	2.120677	10.484085	5.646607	0	0
holistic	he185	71	0	0	0	0	2	0	0	0	0	0	0
conventional	ce237	71	0.043226	27.123988	1	14	7	5.609048	1.340122	11.531609	8.643209	1.960445	0
conventional	ce238	71	0	24.901856	0	14	7	1.477555	7.737515	11.138005	4.548781	0	0
conventional	ce239	71	0	15.264605	0	14	7	1.809556	1.916046	8.572068	2.966935	0	0
holistic	he186	72	0	0.042990	0	2	3	0	0.042990	0	0	0	0
conventional	ce240	72	0	17.903941	0	14	7	1.762253	2.210441	6.937177	6.994070	0	0
conventional	ce241	72	0	21.187031	0	14	7	1.663606	5.235990	11.337173	2.950262	0	0
conventional	ce242	73	0	20.685993	0	14	7	2.100984	1.664344	8.671443	8.249222	0	0
conventional	ce243	73	0	18.512867	0	14	7	0.682355	1.434862	11.646783	4.748867	0	0
conventional	ce244	73	0.512034	22.806014	1	14	7	0.995478	3.184093	8.964424	9.662019	0.077146	0
conventional	ce245	73	0	31.029300	0	14	7	5.308736	2.765756	13.168433	9.786375	0	0
conventional	ce246	73	0	21.437434	0	14	7	1.990222	1.847940	8.142778	9.456494	0	0
holistic	he187	74	0	0	0	0	9	0	0	0	0	0	0
conventional	ce247	74	0	18.589705	0	14	7	3.105595	0.679578	7.681429	7.123103	0	0
conventional	ce248	74	0	21.583989	0	14	7	1.959687	2.918522	13.681728	3.024052	0	0
conventional	ce249	74	0	13.008744	0	14	7	0.703131	1.854693	8.503359	1.947561	0	0
conventional	ce250	74	0	18.072409	0	14	7	1.165472	1.643028	10.226788	5.037121	0	0
conventional	ce251	74	0	26.015374	0	14	7	4.240537	3.589136	8.994454	9.191247	0	0
holistic	he188	75	0	0	0	0	3	0	0	0	0	0	0
holistic	he189	75	0	0	0	0	3	0	0	0	0	0	0
holistic	he190	76	0	0	0	0	0	0	0	0	0	0	0
conventional	ce252	76	0	13.120205	0	14	7	1.824406	2.211589	6.489596	2.594614	0	0
conventional	ce253	76	0	17.927810	0	14	7	3.051312	2.022845	7.240884	5.612769	0	0
conventional	ce254	76	0	14.758042	0	14	7	2.094355	2.925225	6.418376	3.320086	0	0
conventional	ce255	77	0	26.935390	0	14	7	1.041881	4.031979	14.284535	7.576995	0	0
conventional	ce256	77	0	26.684171	0	14	7	3.767319	4.413997	10.709639	7.793216	0	0
conventional	ce257	77	0	16.544363	0	14	7	0.522056	1.693852	6.184156	8.144299	0	0
holistic	he191	78	0	0	0	0	0	0	0	0	0	0	0
holistic	he192	78	0	0	0	0	3	0	0	0	0	0	0
conventional	ce258	78	0	30.342281	0	14	7	6.967024	1.510530	17.773720	4.091007	0	0
conventional	ce259	78	0	31.683924	0	14	7	5.797613	1.757872	15.476568	8.651871	0.619254	0
conventional	ce260	78	0	27.399618	0	14	7	4.382874	5.931451	11.623429	5.461864	0	0
holistic	he193	79	0	0	0	0	3	0	0	0	0	0	0
conventional	ce261	79	0	15.171724	0	14	7	2.801583	0.758652	6.799009	4.812480	0	0
conventional	ce262	79	0	30.867585	0	14	7	2.756449	7.875472	17.465932	2.769732	0	0
conventional	ce263	79	0	26.186095	0	14	7	2.674917	6.385174	7.462112	9.663892	0	0
conventional	ce264	79	0	27.578345	0	14	7	4.342454	4.387106	12.508795	6.339990	0	0
conventional	ce265	79	0	29.730209	0	14	7	4.505964	4.521843	13.579854	7.122548	0	0
conventional	ce266	79	0	25.290604	0	14	7	4.777159	5.691835	5.229223	9.592387	0	0
holistic	he194	80	0	0	0	0	2	0	0	0	0	0	0
holistic	he195	80	0	0	0	0	2	0	0	0	0	0	0
holistic	he196	80	0	0	0	0	1	0	0	0	0	0	0
holistic	he197	80	3.318828	10.203837	6	33	21	0.015066	0	2.579514	7.609257	0	0
holistic	he198	80	0	0	0	0	2	0	0	0	0	0	0
conventional	ce267	80	0	19.318685	0	14	7	0.430754	2.856167	10.924512	5.107252	1.363415	0
conventional	ce268	80	0.108691	25.076101	1	14	7	6.188249	1.405508	13.599757	3.882587	1.952794	0
conventional	ce269	80	0	25.715016	0	14	7	4.189570	3.891420	9.281347	8.352679	0	0
holistic	he199	81	0	0	0	0	3	0	0	0	0	0	0
holistic	he200	81	0	0	0	0	3	0	0	0	0	0	0
conventional	ce270	81	0	23.441858	0	14	7	2.428087	3.845363	9.560067	7.608341	0	0
conventional	ce271	81	0	23.445195	0	14	7	2.315272	2.045866	13.521618	5.562439	0	0
conventional	ce272	81	0	25.082335	0	14	7	3.172151	1.898545	12.793170	7.218469	0	0
conventional	ce273	81	0	26.233917	0	14	7	4.009260	3.427871	9.967701	8.829085	0	0
holistic	he201	82	4.217909	5.854999	3	3	6	0	2.365595	0	3.489404	0	0
conventional	ce274	82	0	17.069315	0	14	7	5.279069	1.602058	7.543300	2.644888	0	0
conventional	ce275	82	0	31.083488	0	14	7	2.212171	6.764014	14.027896	8.079407	0	0
conventional	ce276	82	0	22.331524	0	14	7	0.359458	3.234057	11.766732	6.971277	0	0
conventional	ce277	82	0	19.678218	0	14	7	3.380672	3.476998	7.776738	5.043810	0	0
holistic	he202	83	0	5.865157	0	6	3	5.767324	0	0	0.097833	0	0
holistic	he203	83	0	1.191108	0	4	7	0	0	1.191108	0	0	0
holistic	he204	83	0	0	0	0	2	0	0	0	0	0	0
holistic	he205	83	0	0	0	0	3	0	0	0	0	0	0
holistic	he206	83	0	0.364764	0	1	6	0	0	0.364764	0	0	0
holistic	he207	83	0	0	0	0	0	0	0	0	0	0	0
holistic	he208	83	0	0	0	0	2	0	0	0	0	0	0
holistic	he209	84	0	0	0	0	0	0	0	0	0	0	0
holistic	he210	84	0	0	0	0	3	0	0	0	0	0	0
holistic	he211	84	0	0	0	0	3	0	0	0	0	0	0
holistic	he212	84	0	0	0	0	14	0	0	0	0	0	0
holistic	he213	84	0	0.864878	0	2	9	0	0	0.864878	0	0	0
holistic	he214	84	0	0	0	0	2	0	0	0	0	0	0
holistic	he215	84	0	0	0	0	12	0	0	0	0	0	0
holistic	he216	84	8.280822	26.877042	6	24	18	0	5.838296	15.118710	5.920036	0	0
conventional	ce278	84	0	24.604302	0	14	7	5.922253	1.136022	10.374634	7.171393	0	0
conventional	ce279	84	0	20.567932	0	14	7	3.890174	1.500037	8.100729	7.076992	0	0
conventional	ce280	84	0	13.687694	0	14	7	0.820786	3.239729	6.902485	2.724694	0	0
conventional	ce281	84	0	12.482207	0	14	7	2.041808	4.004542	4.040107	2.395750	0	0
conventional	ce282	84	0	27.247316	0	14	7	3.681203	6.389344	6.637498	10.539271	0	0
conventional	ce283	84	0	18.963207	0	14	7	2.304274	2.912960	7.016614	6.729359	0	0
holistic	he217	85	0	0	0	0	3	0	0	0	0	0.988449	0
holistic	he218	85	0	0	0	0	1	0	0	0	0	0	0
holistic	he219	85	0	0	0	0	2	0	0	0	0	0	0
holistic	he220	85	0	0	0	0	0	0	0	0	0	0	0
holistic	he221	85	0	0	0	0	12	0	0	0	0	0	0
holistic	he222	85	0	0.510820	0	4	7	0	0	0.510820	0	0	0
holistic	he223	85	0	0.388658	0	1	5	0	0	0.388658	0	0	0
holistic	he224	85	0	0	0	0	0	0	0	0	0	0	0
conventional	ce284	85	0	14.042752	0	14	7	1.890162	1.693779	8.104149	2.354662	0	0
conventional	ce285	85	0	20.695409	0	14	7	1.897621	2.505513	8.113020	8.179255	0	0
conventional	ce286	85	0	22.790205	0	14	7	2.882422	3.342873	8.333342	8.231568	0	0
holistic	he225	86	0	0.364764	0	1	6	0	0	0.364764	0	0	0
holistic	he226	86	0	0	0	0	3	0	0	0	0	0	0
holistic	he227	86	0	0	0	0	2	0	0	0	0	0	0
holistic	he228	86	0	0	0	0	3	0	0	0	0	0	0
holistic	he229	86	2.547922	13.899182	4	48	8	7.058472	0	0	6.840710	0	0
holistic	he230	86	0	0	0	0	3	0	0	0	0	0	0
holistic	he231	86	0	0	0	0	2	0	0	0	0	0	0
holistic	he232	86	0	0	0	0	0	0	0	0	0	0	0
conventional	ce287	86	0	26.296497	0	14	7	3.666891	3.911974	9.415772	9.301860	0	0
conventional	ce288	86	0	17.679654	0	14	7	2.269139	2.545109	4.292293	8.573113	0	0
conventional	ce289	86	0	16.700477	0	14	7	4.227502	3.388053	4.833666	4.251256	0.224369	0
holistic	he233	87	0	0.364764	0	1	6	0	0	0.364764	0	0	0
holistic	he234	87	0	0	0	0	0	0	0	0	0	0	0
holistic	he235	87	0	0	0	0	2	0	0	0	0	0	0
holistic	he236	87	14.233599	18.704241	9	9	12	0	9.023181	0	9.681060	0	0
holistic	he237	87	0	0	0	0	9	0	0	0	0	0	0
holistic	he238	87	0	0	0	0	2	0	0	0	0	0	0
holistic	he239	87	0	0	0	0	3	0	0	0	0	0	0
holistic	he240	87	0	0	0	0	3	0	0	0	0	0	0
holistic	he241	87	0	0.459276	0	4	7	0	0	0.459276	0	0	0
conventional	ce290	87	0	21.875052	0	14	7	2.894042	1.585989	9.205259	8.189762	0	0
holistic	he242	88	0	0	0	0	2	0	0	0	0	0	0
holistic	he243	88	0	2.077332	0	4	8	0	0	2.077332	0	0	0
holistic	he244	88	0	0	0	0	0	0	0	0	0	0	0
holistic	he245	88	0	8.881227	0	6	19	0	0.547779	8.333448	0	0	0
holistic	he246	88	0	0	0	0	2	0	0	0	0	0	0
conventional	ce291	88	0	20.083047	0	14	7	3.919320	1.588224	8.120524	6.454979	0	0
conventional	ce292	88	0	17.227631	0	14	7	1.331559	3.440125	5.964780	6.491167	0.895487	0
conventional	ce293	88	0	37.381245	0	14	7	4.417628	9.770286	14.713549	8.479782	0	0
conventional	ce294	88	0	21.505614	0	14	7	3.834905	1.783820	8.355233	7.531656	0.748024	0
holistic	he247	89	0	0	0	0	3	0	0	0	0	0.171763	0
holistic	he248	89	8.577946	10.092582	6	6	6	0	2.949638	0	7.142944	0	0
holistic	he249	89	8.280822	39.081403	6	36	18	0	3.658310	29.236755	6.186338	0	0
holistic	he250	89	0	2.236864	0	16	13	0	0	2.236864	0	0	0
holistic	he251	90	0	0.940868	0	4	7	0	0	0.940868	0	0	0
holistic	he252	90	0	0	0	0	2	0	0	0	0	0	0
conventional	ce295	90	0	18.552609	0	14	7	3.096871	4.458244	7.030888	3.966606	0	0
conventional	ce296	90	0	39.871201	0	14	7	9.688745	6.763555	10.516562	12.902339	0	0
holistic	he253	91	0	0	0	0	2	0	0	0	0	0	0
holistic	he254	91	0.577893	0.283436	1	1	5	0	0	0.283436	0	0	0
holistic	he255	91	0	0	0	0	2	0	0	0	0	0	0
holistic	he256	91	0	0	0	0	3	0	0	0	0	0	0
holistic	he257	91	0	0	0	0	1	0	0	0	0	0	0
holistic	he258	91	0	0	0	0	3	0	0	0	0	0	0
holistic	he259	91	0	0	0	0	2	0	0	0	0	0	0
holistic	he260	92	0	0	0	0	3	0	0	0	0	0	0
holistic	he261	92	0	0	0	0	2	0	0	0	0	0	0
holistic	he262	92	0	0.082690	0	1	6	0	0	0.082690	0	0	0
conventional	ce297	92	0	25.781526	0	14	7	5.694210	1.229267	10.429223	8.428826	0	0
conventional	ce298	92	0	35.064156	0	14	7	5.525657	0.751203	20.704206	8.083090	1.162301	0
holistic	he263	93	0	0	0	0	2	0	0	0	0	0	0
holistic	he264	93	0	0	0	0	2	0	0	0	0	0	0
holistic	he265	93	8.073476	50.160730	6	18	21	0	2.963046	39.460328	7.737356	0	0
holistic	he266	93	0	0	0	0	3	0	0	0	0	0	0
holistic	he267	93	0	0	0	0	7	0	0	0	0	0	0
conventional	ce299	93	0	20.073576	0	14	7	3.199193	1.983182	7.126553	7.764648	0	0
conventional	ce300	93	0	16.497914	0	14	7	1.578137	0.407523	8.357307	6.154947	0	0
conventional	ce301	93	0	21.379720	0	14	7	7.281054	2.623768	4.545327	6.929571	0.420221	0
holistic	he268	94	0	0	0	0	6	0	0	0	0	0	0
conventional	ce302	94	0	27.475619	0	14	7	1.483613	9.267551	12.900952	3.823503	0	0
holistic	he269	95	0	0	0	0	0	0	0	0	0	0	0
holistic	he270	95	0	4.828424	0	4	18	0	0	4.828424	0	0	0
holistic	he271	95	2.270874	61.834402	4	66	20	3.222672	8.663690	41.255160	8.692880	0	0
holistic	he272	95	0	0.459276	0	4	10	0	0	0.459276	0	0	0
holistic	he273	95	0	0.082690	0	1	6	0	0	0.082690	0	0	0
conventional	ce303	95	0	21.703753	0	14	7	4.096613	1.515400	10.461927	5.629813	0	0
conventional	ce304	95	0	17.475915	0	14	7	1.306976	2.864634	6.100681	7.203624	0.907766	0
conventional	ce305	95	0	23.295767	0	14	7	3.088061	5.368614	9.152983	5.686109	0	0
conventional	ce306	96	0	35.014162	0	14	7	3.555123	9.306520	14.249014	7.903505	0	0
conventional	ce307	96	0	30.073806	0	14	7	6.208309	4.286719	10.110859	9.467919	0	0
holistic	he274	97	0	0	0	0	5	0	0	0	0	0	0
conventional	ce308	97	0	28.898768	0	14	7	3.695048	5.169122	14.003484	6.031114	0	0
holistic	he275	98	0	0	0	0	2	0	0	0	0	0	0
conventional	ce309	98	0	21.113119	0	14	7	1.300875	2.692616	12.167466	4.952162	0	0
holistic	he276	99	0	11.461972	0	14	18	0	2.561332	8.900640	0	1.227714	0
holistic	he277	99	0	0	0	0	3	0	0	0	0	0	0
holistic	he278	99	5.429948	6.888255	4	4	7	0	1.641601	0	5.246654	1.284737	0
holistic	he279	99	0	0	0	0	2	0	0	0	0	0	0
holistic	he280	100	0	0	0	0	1	0	0	0	0	0	0
conventional	ce310	100	0	24.011236	0	14	7	1.818183	7.806664	11.194611	3.191778	0	0
holistic	he281	101	0	4.409216	0	16	10	0	2.527480	1.881736	0	3.655386	0
holistic	he282	101	0.577893	1.306273	1	4	5	0	0	1.306273	0	0	0
conventional	ce311	101	0	18.935475	0	14	7	0.853015	3.944000	4.683541	9.454919	0	0
conventional	ce312	101	0	14.561062	0	14	7	4.507838	2.445216	3.581617	4.026391	0	0
conventional	ce313	101	0	24.567329	0	14	7	4.897765	2.804418	8.236095	8.629051	0.652724	0
conventional	ce314	102	0	39.161898	0	14	7	4.731796	7.926302	18.998029	7.505771	0	0
conventional	ce315	102	0	28.616348	0	14	7	6.689306	5.950457	6.383383	9.593202	0	0
holistic	he283	103	0	0	0	0	13	0	0	0	0	0	0
holistic	he284	103	0	0	0	0	3	0	0	0	0	0	0
holistic	he285	103	0	0.364764	0	1	6	0	0	0.364764	0	0	0
conventional	ce316	103	0	14.860154	0	14	7	0.427625	3.328698	5.551133	5.552698	0	0
conventional	ce317	103	0	29.073134	0	14	7	3.548417	5.268072	14.141811	6.114834	0	0
conventional	ce318	103	0	19.591460	0	14	7	3.653027	3.804148	7.233841	4.900444	0	0
conventional	ce319	103	0	29.825419	0	14	7	7.919767	3.158923	9.293153	9.453576	0	0
holistic	he286	104	0	0.082690	0	1	6	0	0	0.082690	0	0	0
conventional	ce320	104	0	24.198223	0	14	7	7.521045	1.473192	7.382433	7.821553	0	0
holistic	he287	105	0	0	0	0	3	0	0	0	0	0	0
conventional	ce321	105	0	27.353156	0	14	7	4.504574	3.066321	9.486839	10.295422	0	0
conventional	ce322	105	0	23.460350	0	14	7	3.880321	2.499657	7.693372	9.387000	0	0
conventional	ce323	106	0	22.047466	0	14	7	1.694712	3.346649	10.301337	6.704768	0	0
holistic	he288	107	0	0	0	0	3	0	0	0	0	0	0
